bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,Par_Group,Name_Ctrl,Type_Ctrl,Value_Ctrl,Gen_Model,Gen_Par,AVR_Model,AVR_Par,GOV_Model,GOV_Par,PSS_Model,PSS_Par,Rate_MVA,Rate_MW,Xdp,Xdpp,X2,Tj,P_rate
982,982,1,1,2,1.1154,-12.03,0.0344,0.01,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
984,984,1,1,2,1.1072,-14.940999999999999,0.0861,0.0151,0.06,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,149,12,248,8,8,2,7,15.294,12.0,0.2,0.1,0.1,5.45,12.0
989,989,1,1,2,1.0931,-14.665999999999999,0.0366,0.0121,0.083,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,20,12,34,1,1,2,7,21.18,16.0,0.2,0.1,0.1,5.45,16.6
993,993,1,1,2,1.1018,-14.043,0.0,0.01,0.68,0.0963,0,0,0.67,0.0,0,0.0,0,0,,0,0,3,77,12,130,1,3,2,30,158.8,135.0,0.2,0.1,0.1,8.0,136.0
1008,1008,1,1,2,1.115,-12.102,0.1529,0.2865,0.92,0.4093,0,0,0.84,-0.15,0,0.0,0,0,,0,0,3,199,12,340,8,117,4,150,200.0,180.0,0.2,0.1,0.1,7.7,184.0
1009,1009,1,1,2,1.1019,-14.110999999999999,0.3303,0.2865,0.84,0.5439,0,0,0.84,-0.15,0,0.0,0,0,,0,0,3,1698,12,160,8,70,4,72,183.34,165.0,0.2,0.1,0.1,8.37,168.0
1021,1021,1,1,2,1.1022,-15.138,0.0839,0.0151,0.025,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,117,12,195,7,15,4,89,6.25,5.0,0.2,0.1,0.1,9.12992,5.0
1049,1049,1,1,2,1.0835,-14.349,0.0215,0.01,0.0335,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,48,12,90,8,13,2,18,6.67,6.2,0.2,0.1,0.1,8.1,6.7
1056,1056,1,1,2,1.0885,-10.770999999999999,0.6534,0.4245,0.87,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,1698,12,160,8,70,4,72,183.34,165.0,0.2,0.1,0.1,8.37,174.0
1087,1087,1,1,2,1.1192,-0.90481,0.0738,0.0478,0.78,0.3072,0,0,0.41200000000000003,0.0,0,0.0,0,0,,0,0,3,86,12,149,8,65,4,68,176.47,150.0,0.2,0.1,0.1,5.88,156.0
1111,1111,1,1,2,1.1114,-3.5886,0.1237,0.0752,0.55,0.1496,0,0,0.9,-0.2,0,0.0,0,0,,0,0,3,172,12,296,8,1,4,126,129.41,110.0,0.2,0.1,0.1,7.0007,110.00000000000001
1112,1112,1,1,2,1.1127,-3.1463,0.0201,0.0402,0.55,0.3577,0,0,0.45,-0.1,0,0.0,0,0,,0,0,3,172,12,296,8,1,4,126,129.41,110.0,0.2,0.1,0.1,7.0007,110.00000000000001
1188,1188,1,1,2,1.119,-0.38999,0.3482,0.2337,1.13,0.5103,0,0,1.1,-0.4,0,0.0,0,0,,0,0,3,172,12,295,8,115,4,125,258.82,220.0,0.1,0.05,0.05,14.0014,225.99999999999997
1189,1189,1,1,2,1.1185,-0.57081,0.1105,0.1809,1.13,0.6616,0,0,1.1,-0.4,0,0.0,0,0,,0,0,3,172,12,295,8,115,4,125,258.82,220.0,0.1,0.05,0.05,14.0014,225.99999999999997
1193,1193,1,1,2,1.113,-1.5298,0.0001,0.0001,0.168,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,187,12,320,8,8,4,140,38.82,33.0,0.2,0.1,0.1,5.999,33.6
1214,1214,1,1,2,1.12,-1.7042,0.2426,0.6611,3.86,1.5073,0,0,2.16,0.32,0,0.0,0,0,,0,0,3,37,12,51,8,19,4,27,855.6,770.0,0.2,0.1,0.1,9.0,772.0
1215,1215,1,1,2,1.12,-1.1206,0.2543,0.6611,3.83,1.3431,0,0,1.87,-0.31,0,0.0,0,0,,0,0,3,1252,0,0,0,0,0,0,660.0,660.0,0.2,0.1,0.1,10.083,766.0
1219,1219,1,1,2,1.1114,-1.9121,0.0094,0.0007,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
1220,1220,1,1,2,1.12,0.07272,0.1105,0.1809,1.35,0.3096,0,0,1.1,-0.4,0,0.0,0,0,,0,0,3,1733,12,110,7,75,4,51,255.556,250.0,0.2,0.1,0.1,8.62,270.0
1226,1226,1,1,2,1.1088,-5.1454,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
1227,1227,1,1,2,1.109,-5.2853,0.3418,0.0022,0.4,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,150,12,249,7,4,2,43,94.12,80.0,0.1,0.05,0.05,10.88,80.0
1228,1228,1,1,2,1.103,-5.0868,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
1237,1237,1,1,2,1.105,-6.4848,0.0,0.0151,0.24,0.18,0,0,0.18,0.09,0,0.0,0,0,,0,0,3,24,12,39,7,5,2,10,60.0,48.0,0.1,0.05,0.05,12.34,48.0
1238,1238,1,1,2,1.105,-6.4776,0.221,0.0896,0.0,0.0,0,0,0.18,0.09,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
1239,1239,1,1,2,1.1049,-6.481,0.0794,0.0301,0.29,0.14,0,0,0.14,0.105,0,0.0,0,0,,0,0,11,1,0,0,0,0,0,0,57.5,57.5,0.2,0.1,0.1,10.0,57.99999999999999
1330,1330,1,1,2,1.1151,-1.1208,0.0425,0.0568,0.5,0.375,0,0,1.125,0.504,0,0.0,0,0,,0,0,9,1,0,0,0,0,0,0,100.0,100.0,0.2,0.1,0.1,10.0,100.0
1331,1331,1,1,2,1.1054,-3.9432,0.0578,0.0792,0.5,0.375,0,0,0.375,0.168,0,0.0,0,0,,0,0,9,1,0,0,0,0,0,0,100.0,100.0,0.2,0.1,0.1,10.0,100.0
1354,1354,1,1,2,1.0866,-7.3714,1.0952,0.5124,0.5,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,9,1,0,0,0,0,0,0,100.0,100.0,0.2,0.1,0.1,10.0,100.0
1371,1371,1,1,2,1.1162,-6.5134,0.19399999999999998,0.0694,0.25,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,160,12,269,1,1,4,110,62.5,50.0,0.066667,0.033333,0.033333,15.678,50.0
1372,1372,1,1,2,1.1161,-6.506,0.18600000000000003,0.0976,0.25,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,160,12,269,1,1,4,110,62.5,50.0,0.066667,0.033333,0.033333,15.678,50.0
1373,1373,1,1,2,1.1166,-6.5183,0.1679,0.0383,0.25,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,160,12,269,1,1,4,110,62.5,50.0,0.066667,0.033333,0.033333,15.678,50.0
1400,1400,1,1,2,1.12,-0.8301299999999999,0.0949,0.0989,0.7,0.1843,0,0,0.525,0.0,0,0.0,0,0,,0,0,3,65,12,114,1,1,2,25,155.56,140.0,0.2,0.1,0.1,8.1,140.0
1401,1401,1,1,2,1.1141,-3.1903,0.0855,0.092,0.7,0.525,0,0,0.945,0.168,0,0.0,0,0,,0,0,3,65,12,114,1,1,2,25,155.56,140.0,0.2,0.1,0.1,8.1,140.0
1408,1408,1,1,2,1.1059,-1.0423,0.5302,0.2946,0.5,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,9,1,0,0,0,0,0,0,100.0,100.0,0.2,0.1,0.1,10.0,100.0
1469,1469,1,1,2,1.1092,-3.5869999999999997,0.0001,0.0001,0.165,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,187,12,320,8,8,4,140,38.82,33.0,0.2,0.1,0.1,5.999,33.0
1470,1470,1,1,2,1.1091,-3.6089,0.9054,0.3394,0.146,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,88,12,156,7,10,4,70,32.2,29.0,0.2,0.1,0.1,2.54,29.2
1471,1471,1,1,2,1.1001,-6.185,0.2845,0.0741,0.055,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,117,12,196,7,16,4,89,12.5,10.0,0.1,0.05,0.05,18.25984,11.0
1505,1505,1,1,2,1.114,-1.5304,0.1251,0.0185,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
1511,1511,1,1,2,1.1123,-5.9378,0.1257,0.0892,0.55,0.253,0,0,0.41,-0.065,0,0.0,0,0,,0,0,3,172,12,296,8,1,4,126,129.41,110.0,0.2,0.1,0.1,7.0007,110.00000000000001
1512,1512,1,1,2,1.12,-3.5299,0.1005,0.4421,2.3,0.8653,0,0,1.13,-0.05,0,0.0,0,0,,0,0,3,232,12,398,8,123,4,182,472.2,425.0,0.2,0.1,0.1,10.577,459.99999999999994
1513,1513,1,1,2,1.1183,-0.7005399999999999,0.1005,0.4421,2.25,1.2,0,0,1.2,-0.1,0,0.0,0,0,,0,0,3,232,12,398,8,123,4,182,472.2,425.0,0.2,0.1,0.1,10.577,450.0
1570,1570,1,1,2,1.0937,-4.6884,0.3971,0.1409,0.57,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,172,12,296,8,1,4,126,129.41,110.0,0.2,0.1,0.1,7.0007,113.99999999999999
1578,1578,1,1,2,1.111,-4.8751,0.1265,0.1638,1.2,0.73,0,0,0.73,-0.01,0,0.0,0,0,,0,0,3,90,12,163,8,72,4,73,274.0,240.0,0.1,0.05,0.05,13.0,240.0
1579,1579,1,1,2,1.1186,-1.1164,0.1265,0.1622,1.2,0.3204,0,0,0.73,-0.01,0,0.0,0,0,,0,0,3,90,12,163,8,72,4,73,274.0,240.0,0.1,0.05,0.05,13.0,240.0
1580,1580,1,1,2,1.1199,0.21118,0.0703,0.1407,1.2,0.2031,0,0,1.46,-0.02,0,0.0,0,0,,0,0,3,90,12,163,8,72,4,73,274.0,240.0,0.1,0.05,0.05,13.0,240.0
1590,1590,1,1,2,1.12,-1.5455,0.2031,0.4937,2.5,1.1556,0,0,1.66,-0.1,0,0.0,0,0,,0,0,3,156,12,260,7,80,4,109,722.2,500.0,0.2,0.1,0.1,10.4,500.0
1601,1601,1,1,2,1.12,-6.2841,0.1118,0.16399999999999998,1.19,0.4956,0,0,0.8,-0.25,0,0.0,0,0,,0,0,3,64,12,110,8,54,4,51,255.556,230.0,0.2,0.1,0.1,8.62,238.0
1602,1602,1,1,2,1.12,-6.2691,0.1235,0.1811,1.17,0.2729,0,0,0.8,-0.25,0,0.0,0,0,,0,0,3,64,12,110,8,54,4,51,255.556,230.0,0.2,0.1,0.1,8.62,234.0
1603,1603,1,1,2,1.1189,-6.6462,0.1206,0.2612,2.1,1.087,0,0,1.6,-0.5,0,0.0,0,0,,0,0,3,1470,12,398,7,77,4,182,472.2,375.0,0.2,0.1,0.1,6.4,420.0
1644,1644,1,1,2,1.0997,-6.386,0.0402,0.0402,0.55,0.3098,0,0,1.159,-0.154,0,0.0,0,0,,0,0,3,172,12,296,8,1,4,126,129.41,110.0,0.2,0.1,0.1,7.0007,110.00000000000001
1659,1659,1,1,2,1.0976,-4.2443,0.20600000000000002,0.0869,0.24,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,24,12,39,7,5,2,10,60.0,48.0,0.1,0.05,0.05,12.34,48.0
1660,1660,1,1,2,1.0948,-2.4268,0.0715,0.023,0.08,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,20,12,34,1,1,2,7,21.18,16.0,0.2,0.1,0.1,5.45,16.0
1661,1661,1,1,2,1.1065,-2.0069,0.0996,0.08,0.15,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,144,12,236,8,89,4,101,42.5,30.0,0.2,0.1,0.1,6.6,30.0
1662,1662,1,1,2,1.1077,-1.8429,0.151,0.0805,0.22,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,162,12,275,7,1,2,53,51.76,44.0,0.2,0.1,0.1,5.96,44.0
1666,1666,1,1,2,1.12,-0.62105,0.2976,0.4287,2.25,0.4523,0,0,1.31,-0.06,0,0.0,0,0,,0,0,3,232,12,398,8,123,4,182,472.2,425.0,0.2,0.1,0.1,10.577,450.0
1688,1688,1,1,2,1.1012,-10.286,0.0231,0.0426,0.46,0.3449,0,0,0.35,-0.06,0,0.0,0,0,,0,0,3,170,12,287,8,112,4,119,105.88,90.0,0.2,0.1,0.1,8.48,92.0
1689,1689,1,1,2,1.1011,-10.302,0.0316,0.0102,0.0,0.0,0,0,0.35,-0.06,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
1872,1872,1,1,2,1.1021,-11.238,0.0391,0.0457,0.64,0.2714,0,0,0.37200000000000005,0.077,0,0.0,0,0,,0,0,3,206,12,354,1,6,4,158,147.0,125.0,0.2,0.1,0.1,5.972,128.0
1900,1900,1,1,2,1.12,-3.5929,0.2124,0.3223,1.7209999999999999,0.6287,0,0,1.59,0.0,0,0.0,0,0,,0,0,3,22,9,4,4,5,4,17,388.2,330.0,0.2,0.1,0.1,7.62,344.2
1901,1901,1,1,2,1.12,-3.9146,0.1507,0.1909,1.61,0.5304,0,0,1.14,-0.27,0,0.0,0,0,,0,0,3,215,12,367,9,4,4,168,388.235,300.0,0.2,0.1,0.1,5.272,322.0
1902,1902,1,1,2,1.12,-2.8303,0.1998,0.221,0.8136,0.5458,0,0,1.14,-0.27,0,0.0,0,0,,0,0,11,1,0,0,0,0,0,0,162.5,162.5,0.1,0.05,0.05,20.0,162.72
1910,1910,1,1,2,1.114,-6.7291,0.0778,0.0783,0.8416,0.15,0,0,0.52,0.0,0,0.0,0,0,,0,0,3,1698,12,160,8,70,4,72,183.34,165.0,0.2,0.1,0.1,8.37,168.32
1911,1911,1,1,2,1.1031,-7.0517,0.179,0.1693,2.2,0.46,0,0,1.3,0.336,0,0.0,0,0,,0,0,3,232,12,398,8,123,4,182,472.2,425.0,0.2,0.1,0.1,10.577,440.00000000000006
2018,2018,1,1,2,1.1039,-5.1043,0.1703,0.0664,0.4,0.26,0,0,0.26,0.13,0,0.0,0,0,,0,0,3,150,12,249,7,4,2,43,94.12,80.0,0.1,0.05,0.05,10.88,80.0
2062,2062,1,1,2,1.12,-1.5793,0.1886,0.35,2.25,0.5948,0,0,1.4,-0.35,0,0.0,0,0,,0,0,3,232,12,398,8,123,4,182,472.2,425.0,0.2,0.1,0.1,10.577,450.0
2063,2063,1,1,2,1.12,-0.45811999999999997,0.1407,0.3215,2.25,0.7127,0,0,1.4,-0.35,0,0.0,0,0,,0,0,3,232,12,398,8,123,4,182,472.2,425.0,0.2,0.1,0.1,10.577,450.0
2064,2064,1,1,2,1.1184,-1.3029,0.1407,0.3215,2.25,1.4,0,0,1.4,-0.35,0,0.0,0,0,,0,0,3,232,12,398,8,123,4,182,472.2,425.0,0.2,0.1,0.1,10.577,450.0
2094,2094,1,1,2,1.1024,-4.5223,0.371,0.2043,0.33,0.203,0,0,0.46299999999999997,0.203,0,0.0,0,0,,0,0,10,1,0,0,0,0,0,0,66.0,66.0,0.2,0.1,0.1,10.0,66.0
2095,2095,1,1,2,1.0966,-6.6413,0.0,0.0,0.0,0.0,0,0,0.26,0.13,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
2130,2130,1,1,2,1.0906,-2.7025,0.3027,0.1589,0.32,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,23,12,38,7,5,4,19,75.294,64.0,0.1,0.05,0.05,13.6,64.0
2131,2131,1,1,2,1.0906,-2.693,0.2987,0.1484,0.32,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,23,12,38,7,5,4,19,75.294,64.0,0.1,0.05,0.05,13.6,64.0
2150,2150,1,1,2,1.0751,-7.9648,0.405,0.09,0.105,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,160,12,270,1,1,4,110,26.25,21.0,0.2,0.1,0.1,5.114,21.0
2152,2152,1,1,2,1.12,-12.508,0.0603,0.201,1.2,0.5725,0,0,0.85,-0.15,0,0.0,0,0,,0,0,3,90,12,163,8,72,4,73,274.0,240.0,0.1,0.05,0.05,13.0,240.0
2153,2153,1,1,2,1.12,-12.498,0.0884,0.2061,1.2,0.3487,0,0,0.85,-0.15,0,0.0,0,0,,0,0,3,90,12,163,8,72,4,73,274.0,240.0,0.1,0.05,0.05,13.0,240.0
2168,2168,1,1,2,1.1019,-13.289000000000001,0.0649,0.0121,0.0178,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,120,12,209,7,14,0,0,5.0,3.2,0.1,0.05,0.05,2.04,3.56
2183,2183,1,1,2,1.082,-14.837,0.0519,0.0049,0.049,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,1034,12,214,7,26,4,93,9.0,9.0,0.2,0.1,0.1,5.632,9.8
2187,2187,1,1,2,1.0644,-16.820999999999998,0.044000000000000004,0.0013,0.0026,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.52
2189,2189,1,1,2,1.0861,-16.526,0.0301,0.0502,0.5,0.3,0,0,0.3,0.0,0,0.0,0,0,,0,0,9,1,0,0,0,0,0,0,100.0,100.0,0.2,0.1,0.1,10.0,100.0
2190,2190,1,1,2,1.0863,-17.61,0.0355,0.0608,0.5,0.3,0,0,0.3,0.0,0,0.0,0,0,,0,0,9,1,0,0,0,0,0,0,100.0,100.0,0.2,0.1,0.1,10.0,100.0
2216,2216,1,1,2,1.12,-33.997,0.1916,0.3466,0.9,1.0102,0,0,1.17,-0.19,0,0.0,0,0,,0,0,3,199,12,340,8,117,4,150,200.0,180.0,0.2,0.1,0.1,7.7,180.0
2222,2222,1,1,2,1.064,-27.712,0.0002,0.0043,0.57,0.16,0,0,0.24,0.0,0,0.0,0,0,,0,0,3,172,12,296,8,1,4,126,129.41,110.0,0.2,0.1,0.1,7.0007,113.99999999999999
2226,2226,1,1,2,1.0874,-33.352,0.3298,0.3206,1.55,1.4,0,0,1.4,-0.24,0,0.0,0,0,,0,0,3,215,12,367,9,4,4,168,388.235,300.0,0.2,0.1,0.1,5.272,310.0
2227,2227,1,1,2,1.0868,-33.369,0.0804,0.1608,1.06,0.89,0,0,0.89,-0.16,0,0.0,0,0,,0,0,3,16,12,24,8,9,4,12,222.22,200.0,0.2,0.1,0.1,8.78,212.0
2232,2232,1,1,2,1.0212,-39.933,0.1449,0.0715,0.0219,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,120,12,209,7,14,0,0,5.0,3.2,0.1,0.05,0.05,2.04,4.38
2233,2233,1,1,2,1.0719,-37.563,0.0079,0.0032,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
2236,2236,1,1,2,1.0642,-33.046,0.1334,-0.0007,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
2238,2238,1,1,2,1.0559,-28.618000000000002,0.0385,-0.0263,0.06,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,149,12,248,8,8,2,7,15.294,12.0,0.2,0.1,0.1,5.45,12.0
2239,2239,1,1,2,1.0772,-31.778000000000002,0.0302,0.0503,0.605,0.17,0,0,0.17,0.0,0,0.0,0,0,,0,0,3,30,12,44,8,8,4,23,155.5,120.0,0.2,0.1,0.1,8.2,121.0
2240,2240,1,1,2,1.0772,-32.874,0.0002,0.0002,0.335,0.12,0,0,0.12,0.0,0,0.0,0,0,,0,0,3,26,12,41,1,1,2,11,70.59,67.0,0.2,0.1,0.1,4.9126,67.0
2253,2253,1,1,2,1.0276,-28.471999999999998,0.29600000000000004,0.1152,0.044000000000000004,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,20,12,34,1,1,2,7,10.0,8.0,0.2,0.1,0.1,5.45,8.8
2261,2261,1,1,2,1.0542,-24.478,0.0644,0.0127,0.3,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,26,12,41,7,2,2,11,70.59,60.0,0.2,0.1,0.1,4.9126,60.0
2265,2265,1,1,2,1.0623,-18.476,0.1052,0.0318,0.115,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,24,12,39,1,1,2,10,30.0,23.0,0.2,0.1,0.1,6.17,23.0
2267,2267,1,1,2,1.0911,-19.149,1.0249,0.7636,0.0,0.0,0,0,0.9,-0.15,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
2273,2273,1,1,2,1.0711,-16.725,0.0549,0.0001,0.065,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,185,12,314,7,1,2,58,15.625,12.5,0.2,0.1,0.1,5.1,13.0
2282,2282,1,1,2,1.0357,-22.018,0.2163,0.0416,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
2284,2284,1,1,2,1.0778,-38.196,0.0179,-0.0113,0.0265,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,117,12,195,7,15,4,89,6.25,5.0,0.2,0.1,0.1,9.12992,5.3
2286,2286,1,1,2,1.0576,-18.268,0.1733,0.034,0.0265,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,117,12,195,7,15,4,89,6.25,5.0,0.2,0.1,0.1,9.12992,5.3
2290,2290,1,1,2,1.0728,-16.075,0.0713,-0.0198,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
2291,2291,1,1,2,1.0555,-18.578,0.2921,0.1389,0.04,0.02,0,0,0.03,0.0,0,0.0,0,0,,0,0,3,20,12,34,1,1,2,7,10.0,8.0,0.2,0.1,0.1,5.45,8.0
2293,2293,1,1,2,1.0492,-19.986,0.3171,0.0171,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
2295,2295,1,1,2,1.054,-32.803000000000004,0.2262,0.0525,0.044000000000000004,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,20,12,34,1,1,2,7,10.0,8.0,0.2,0.1,0.1,5.45,8.8
2299,2299,1,1,2,1.0604,-17.162,0.0918,0.0421,0.0132,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,114,12,194,7,14,2,40,3.406,2.6,0.2,0.1,0.1,9.23077,2.64
2306,2306,1,1,2,1.0495,-22.747,0.0832,0.0381,0.099,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,20,12,34,7,2,2,7,21.18,18.0,0.2,0.1,0.1,5.45,19.8
2316,2316,1,1,2,1.0643,-27.535,0.1339,0.0795,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
2319,2319,1,1,2,1.0938,-18.284000000000002,0.04,0.0515,0.5,0.25,0,0,0.25,0.0,0,0.0,0,0,,0,0,9,1,0,0,0,0,0,0,100.0,100.0,0.2,0.1,0.1,10.0,100.0
2320,2320,1,1,2,1.12,-22.374000000000002,0.0201,0.0301,0.28,0.0953,0,0,0.37,0.0,0,0.0,0,0,,0,0,3,1250,12,103,8,46,4,48,61.11,56.0,0.2,0.1,0.1,9.677,56.00000000000001
2322,2322,1,1,2,1.09,-14.209000000000001,0.0301,0.0603,0.55,0.2334,0,0,0.25,0.0,0,0.0,0,0,,0,0,3,172,12,296,8,1,4,126,129.41,110.0,0.2,0.1,0.1,7.0007,110.00000000000001
2325,2325,1,1,2,1.0466,-22.225,0.1166,0.0665,0.099,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,20,12,34,7,2,2,7,21.18,18.0,0.2,0.1,0.1,5.45,19.8
2350,2350,1,1,2,1.0315,-36.345,0.504,0.1772,0.044000000000000004,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,20,12,34,1,1,2,7,10.0,8.0,0.2,0.1,0.1,5.45,8.8
2355,2355,1,1,2,1.0315,-22.993000000000002,0.0797,0.0119,0.044000000000000004,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,20,12,34,1,1,2,7,10.0,8.0,0.2,0.1,0.1,5.45,8.8
2372,2372,1,1,2,1.1055,-12.809000000000001,0.1374,0.0387,0.035,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,124,12,1702,7,71,4,1125,8.75,7.0,0.2,0.1,0.1,9.12992,7.000000000000001
2410,2410,1,1,2,1.057,-17.417,0.0188,0.0136,0.0165,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,120,12,209,7,14,0,0,5.0,3.2,0.1,0.05,0.05,2.04,3.3000000000000003
2411,2411,1,1,2,1.0841,-36.121,0.1175,0.0404,0.0154,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,6,142,12,234,2,6,4,100,3.75,3.0,0.2,0.1,0.1,5.33333,3.08
2436,2436,1,1,2,1.0784,-38.25,0.0275,-0.0122,0.0132,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,114,12,194,7,14,2,40,3.406,2.6,0.2,0.1,0.1,9.23077,2.64
2437,2437,1,1,2,1.0622,-17.189,0.2617,0.1615,0.0033,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,127,1,1,7,14,0,0,0.813,0.65,0.2,0.1,0.1,2.0636,0.66
2439,2439,1,1,2,1.0346,-34.665,0.0155,0.0162,0.061,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,149,12,248,8,8,2,7,15.294,12.0,0.2,0.1,0.1,5.45,12.2
2440,2440,1,1,2,1.0756,-18.215,0.1173,0.0924,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
2442,2442,1,1,2,1.072,-18.372,0.29600000000000004,0.14300000000000002,0.044000000000000004,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,20,12,34,1,1,2,7,10.0,8.0,0.2,0.1,0.1,5.45,8.8
2449,2449,1,1,2,1.12,-18.144000000000002,0.1728,0.3071,2.0,0.8763,0,0,1.04,-0.23,0,0.0,0,0,,0,0,3,1470,12,398,7,77,4,182,472.2,375.0,0.2,0.1,0.1,6.4,400.0
2450,2450,1,1,2,1.12,-22.518,0.1657,0.3061,2.0,0.8223,0,0,1.11,-0.18,0,0.0,0,0,,0,0,3,1470,12,398,7,77,4,182,472.2,375.0,0.2,0.1,0.1,6.4,400.0
2462,2462,1,1,2,1.07,-34.249,0.1734,-0.0038,0.0285,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,136,12,227,7,33,4,97,6.74,5.4,0.1,0.05,0.05,8.29222,5.7
