ID,Par_No,SB_LIB,XD,XDP,XDPP,Xq,XqP,XqPP,X2,Ra,TD0P,TD0PP,Tq0P,Tq0PP,TJ,a,b,n,D_Sec,Note
142,142,0.0000,1.700000,0.238000,0.103300,1.600000,0.396000,0.198000,0.188734,0.000000,3.060000,0.030000,1.000000,0.050000,5.333330,1.000000,0.100000,8.100000,0.000000,bpagen_
143,143,0.0000,1.700000,0.238000,0.103300,1.600000,0.396000,0.198000,0.188734,0.000000,2.880000,0.030000,1.000000,0.050000,5.333330,1.000000,0.100000,7.600000,0.000000,bpagen_
144,144,0.0000,0.849000,0.293000,0.233000,0.541000,0.541000,0.253000,0.202215,0.000000,3.520000,0.050000,0.109000,0.109000,6.600000,1.000000,0.158000,2.000000,0.000000,bpagen_
145,145,0.0000,0.849000,0.293000,0.233000,0.541000,0.005410,0.253000,0.202215,0.000000,3.520000,0.050000,0.109000,0.109000,6.600000,1.000000,0.000000,2.000000,0.000000,bpagen_
146,146,0.0000,0.950000,0.330000,0.240000,0.690000,0.690000,0.270000,0.255000,0.000000,6.500000,0.060000,0.300000,0.110000,7.170000,1.000000,0.100000,8.700000,0.000000,___1-4?
147,147,0.0000,1.040200,0.289500,0.189500,0.695200,0.695200,0.208300,0.110000,0.000000,3.416000,0.097000,0.149000,0.129000,6.060000,1.000000,0.150000,7.500000,0.000000,___5_?
148,148,0.0000,0.973700,0.249400,0.184900,0.607900,0.607900,0.187700,0.163800,0.005000,7.000000,0.080400,0.180400,0.048200,7.300000,1.000000,0.000000,2.000000,0.000000,_____
149,149,0.0000,0.917200,0.222600,0.165300,0.528200,0.528200,0.171600,0.163500,0.000000,5.000000,0.057000,0.201500,0.060000,5.450000,1.000000,0.120000,6.900000,0.000000,_____
150,150,0.0000,1.004700,0.274400,0.179800,0.645000,0.645000,0.184400,0.184000,0.000000,4.980000,0.068600,0.180700,0.180000,5.440000,1.000000,0.238000,5.460000,0.000000,_____
151,151,0.0000,1.050000,0.229600,0.190000,0.656100,0.656200,0.215900,0.202500,0.000000,8.373500,0.092700,0.123100,0.267900,5.790000,1.000000,0.238000,5.460000,0.000000,____
152,152,0.0000,1.096000,0.295800,0.217300,0.723800,0.723800,0.246400,0.230000,0.000000,8.412000,0.142700,0.305900,0.131600,7.300000,1.000000,0.149000,5.540000,0.000000,_____
153,153,0.0000,0.999000,0.319600,0.204000,0.707800,0.707800,0.209000,0.206700,0.000000,8.480000,0.122600,0.255000,0.183900,7.650000,1.000000,0.097000,8.743140,0.000000,_____
154,154,0.0000,1.038000,0.247000,0.180000,0.625000,0.625000,0.188000,0.184000,0.000000,8.200000,0.078000,0.074000,0.029000,5.700000,1.000000,0.130000,7.600000,0.000000,_____
155,155,0.0000,1.910000,0.297000,0.249000,1.870000,0.473000,0.245000,0.217000,0.000985,8.600000,0.041000,0.956000,0.067000,12.550000,1.000000,0.000000,2.000000,0.000000,_____
156,156,0.0000,0.939600,0.298400,0.216900,0.653300,0.653300,0.240400,0.228300,0.000000,12.866900,0.150200,0.348800,0.128400,10.400000,1.000000,0.000000,2.000000,0.000000,______Ra=0.0003__
157,157,0.0000,0.986000,0.296000,0.185000,0.619000,0.619000,0.190000,0.188000,0.000000,7.050000,0.102000,0.237000,0.073000,6.800000,1.000000,0.109000,6.800000,0.000000,_____
158,158,0.0000,1.172100,0.266900,0.172500,0.705500,0.705500,0.274000,0.739300,0.000000,6.050000,0.066000,0.074000,0.043000,4.024800,1.000000,0.000000,2.000000,0.000000,_____
159,159,0.0000,0.959900,0.169900,0.151200,0.519600,0.519600,0.163000,0.147700,0.000000,7.596000,0.103600,0.227800,0.106000,8.500000,1.000000,0.210000,6.800000,0.000000,____
160,160,0.0000,0.938000,0.275000,0.179000,0.589000,0.589000,0.187000,0.183000,0.000000,6.082000,0.077700,0.180000,0.057000,5.114000,1.000000,0.130600,5.827270,0.000000,____
161,161,0.0000,0.971000,0.257600,0.181500,0.600000,0.600000,0.201400,0.191200,0.003900,5.270000,0.071000,0.167400,0.201400,8.450000,1.000000,0.000000,2.000000,0.000000,_____
162,162,0.0000,1.112600,0.230600,0.176200,0.701600,0.701600,0.218900,0.197600,0.000000,8.370000,0.073100,0.194200,0.072300,5.960000,1.000000,0.150000,7.300000,0.000000,_____
163,163,0.0000,1.109800,0.233800,0.170700,0.634800,0.634800,0.197600,0.183700,0.000000,8.313000,0.073000,0.183000,0.057200,4.900000,1.000000,0.100000,9.700000,0.000000,_____
164,164,0.0000,0.162700,0.052300,0.035900,0.116000,0.116000,0.042500,0.039200,0.000000,13.475000,0.090000,0.090000,0.140000,53.613130,1.000000,0.084000,7.620000,0.000000,ERTAN1_80_
165,165,0.0000,1.892900,0.275100,0.198500,1.892900,0.275100,0.198500,0.222300,0.000000,8.446000,0.179200,0.938000,0.179200,8.000000,1.000000,0.154000,8.197100,0.000000,___61_
166,166,0.0000,1.892900,0.275100,0.198500,1.892900,0.275100,0.198500,0.222300,0.000000,8.446000,0.179200,0.938000,0.179200,8.000000,1.000000,0.146000,7.173930,0.000000,___62_
167,167,0.0000,0.992200,0.319900,0.229300,0.664700,0.664700,0.271700,0.247800,0.000000,4.733000,0.052000,0.111000,0.103000,7.050000,1.000000,0.160000,7.500000,0.000000,_____
168,168,0.0000,1.016000,0.324300,0.202500,0.640500,0.640500,0.207100,0.204800,0.000000,4.910000,0.179000,0.159000,0.051000,4.860000,1.000000,0.000000,2.000000,0.000000,_____
169,169,0.0000,0.869700,0.376800,0.286200,0.607100,0.607100,0.327000,0.305200,0.000000,2.525600,0.038600,0.065600,0.060600,2.470000,1.000000,0.000000,2.000000,0.000000,_____
170,170,0.0000,0.990000,0.282000,0.220000,0.660000,0.660000,0.220000,0.198700,0.004600,8.623500,0.072000,0.187800,0.092000,8.480000,1.000000,0.135000,8.714170,0.000000,_____
171,171,0.0000,1.318600,0.266600,0.182700,0.808700,0.808700,0.182700,0.188800,0.000000,6.000000,0.050000,0.000000,0.050000,6.190000,1.000000,0.000000,2.000000,0.000000,_____
172,172,0.0000,1.066000,0.336000,0.264000,0.708000,0.708000,0.276000,0.209000,0.000000,6.580000,0.070000,0.000000,0.171000,7.000700,1.000000,0.126000,6.833700,0.000000,___1_
173,173,0.0000,1.066000,0.336000,0.264000,0.708000,0.708000,0.247000,0.209000,0.000000,6.580000,0.070000,0.000000,0.171000,7.000700,1.000000,0.126000,6.833700,0.000000,___1_?
174,174,0.0000,0.979100,0.288200,0.194700,0.621600,0.621600,0.208200,0.201400,0.000000,7.410000,0.086600,0.194100,0.060000,7.400000,1.000000,0.120000,6.500000,0.000000,_____
175,175,0.0000,1.889900,0.271700,0.195200,1.889900,0.271700,0.195200,0.218300,0.000000,8.446000,0.035000,0.938000,0.035000,10.762000,1.000000,0.000000,2.000000,0.000000,_____
176,176,0.0000,1.889900,0.271700,0.195200,1.889900,0.271700,0.195200,0.218300,0.001456,8.446000,0.035000,0.938000,0.035000,10.762000,1.000000,0.145000,6.384390,0.000000,_____
177,177,0.0000,1.100000,0.230000,0.154000,0.890000,0.890000,0.163000,0.612200,0.000000,7.180000,0.043000,0.326300,0.032600,4.829000,1.000000,0.000000,2.000000,0.000000,____
178,178,0.0000,1.038000,0.304000,0.193000,0.662000,0.662000,0.197000,0.195000,0.008250,5.724000,0.047900,0.124000,0.037000,7.200000,1.000000,0.140000,7.200000,0.000000,_____
179,179,0.0000,1.010000,0.264000,0.160000,0.731000,0.731000,0.166000,0.164000,0.000000,11.156000,0.073900,0.233000,0.053000,6.000000,1.000000,0.170000,6.300000,0.000000,____
180,180,0.0000,1.097400,0.253900,0.181000,0.729300,0.729300,0.209700,0.194800,0.000000,8.988000,0.040000,0.100000,0.060000,6.200000,1.000000,0.180000,6.920000,0.000000,_____
181,181,0.0000,1.150000,0.280000,0.190000,0.650000,0.650000,0.210000,0.200000,0.000000,11.000000,0.070000,0.180000,0.080000,5.500000,1.000000,0.200000,6.450000,0.000000,_____
182,182,0.0000,0.995100,0.236900,0.190800,0.633600,0.633600,0.207300,0.198900,0.000000,7.441400,0.098200,0.272900,0.112400,6.000000,1.000000,0.130000,6.400000,0.000000,_____
183,183,0.0000,0.855000,0.250000,0.220000,0.563000,0.563000,0.230000,0.220000,0.000000,6.000000,0.050000,0.000000,0.050000,6.420000,1.000000,0.165000,7.623000,0.000000,_____
184,184,0.0000,1.129900,0.273500,0.171100,0.688000,0.688000,0.276600,0.217600,0.000000,5.340000,0.006900,0.007300,0.007300,9.410000,1.000000,0.000000,2.000000,0.000000,_____
185,185,0.0000,1.117200,0.267000,0.183000,0.670000,0.670000,0.301300,0.234600,0.000000,5.180000,0.050000,0.057000,0.145000,5.100000,1.000000,0.000000,2.000000,0.000000,_____
186,186,0.0000,1.318600,0.266600,0.182700,0.808700,0.808700,0.182700,0.400800,0.000000,6.000000,0.050000,0.000000,0.050000,6.190000,1.000000,0.000000,2.000000,0.000000,_____
187,187,0.0000,0.987700,0.227700,0.187800,0.617300,0.617300,0.199800,0.193700,0.000000,5.734400,0.073000,0.241600,0.060000,5.999000,1.000000,0.100000,5.800000,0.000000,_____
188,188,0.0000,1.134000,0.379200,0.268800,0.765800,0.000000,0.278600,0.274000,0.000000,3.759000,0.030000,0.000000,0.030000,1.778700,1.000000,0.000000,2.000000,0.000000,____
189,189,0.0000,1.854800,0.256800,0.169300,1.854800,0.256800,0.169400,0.186700,0.000000,9.223000,0.050700,1.025000,0.050700,7.400000,1.000000,0.136000,6.308630,0.000000,___31_
190,190,0.0000,1.889900,0.271700,0.195200,1.889900,0.271700,0.195200,0.200800,0.000000,8.446000,0.046000,0.938000,0.066000,7.718000,1.000000,0.000000,2.000000,0.000000,___61#____0.001456_
191,191,0.0000,1.091600,0.276800,0.193500,0.597400,0.597400,0.297000,0.239700,0.003868,5.280000,0.061400,0.061400,0.061400,5.500000,1.000000,0.000000,2.000000,0.000000,_____
192,192,0.0000,1.238733,0.129766,0.097466,1.159966,0.209100,0.078766,0.099733,0.000000,9.843000,0.022000,0.935000,0.034000,16.985800,0.890000,0.110000,9.960000,0.000000,____
193,193,0.0000,0.283875,0.041000,0.028895,0.283875,0.056603,0.028895,0.035252,0.000301,8.450000,0.035000,0.276000,0.221000,83.975200,0.900000,0.000000,9.000000,0.000000,____
194,194,0.0000,0.283875,0.040996,0.028895,0.283875,0.056600,0.028895,0.035252,0.000301,8.450000,0.035000,0.276000,0.221000,59.790000,0.900000,0.000000,9.000000,0.000000,___
195,195,0.0000,0.525526,0.072760,0.047968,0.525526,0.072760,0.047968,0.060800,0.000000,10.488000,0.047800,1.165000,0.047800,25.981000,0.935000,0.054000,10.878000,0.000000,____
196,196,0.0000,0.452045,0.077272,0.056151,0.419333,0.069545,0.060530,0.058475,0.000000,4.700000,0.039000,4.700000,0.039000,29.352000,0.981050,0.097390,12.028120,0.000000,____
197,197,0.0000,0.626242,0.226592,0.175997,0.441357,0.441357,0.167736,0.171798,0.000000,5.433500,0.038000,0.060000,0.112900,15.330000,1.000000,0.000000,9.000000,0.000000,____
198,198,0.0000,1.050000,0.229600,0.190000,0.656100,0.656200,0.215900,0.202500,0.000000,8.373500,0.092700,0.123100,0.267900,6.400000,1.000000,0.238000,5.460000,0.000000,____
199,199,0.0000,0.965800,0.333100,0.235100,0.654000,0.654000,0.267300,0.250200,0.003250,6.655000,0.074000,0.168000,0.149000,7.700000,1.000000,0.000000,2.000000,0.000000,_____
200,200,0.0000,1.019000,0.264100,0.171100,0.637400,0.634700,0.177000,0.174000,0.000000,6.000000,0.040000,0.300000,0.060000,7.500000,1.000000,0.145000,7.840000,0.000000,_____
201,201,0.0000,0.993000,0.299000,0.206000,0.636000,0.636000,0.216000,0.173806,0.000000,6.270000,0.050000,0.200000,0.075000,5.110000,1.000000,0.086000,7.572000,0.000000,___1_?
202,202,0.0000,0.993000,0.299000,0.206000,0.636000,0.636000,0.216000,0.173806,0.000000,6.200000,0.050000,0.200000,0.070000,5.110000,1.000000,0.085000,7.026000,0.000000,___2_?
203,203,0.0000,0.992000,0.257000,0.201000,0.608000,0.240000,0.240000,0.220000,0.000000,8.770000,0.140000,0.300000,0.300000,8.700000,1.000000,0.174000,8.090000,0.000000,_____
204,204,0.0000,1.140000,0.310000,0.215000,0.760000,0.600000,0.240000,0.230000,0.000000,9.850000,0.133500,0.000000,0.133500,5.580000,0.930000,0.070000,8.043000,0.000000,_____
205,205,0.0000,0.992100,0.327100,0.261300,0.670400,0.670400,0.287600,0.263500,0.000000,5.920000,0.040000,0.000000,0.060000,7.186700,1.000000,0.159000,7.640700,0.000000,___#1_
206,206,0.0000,1.867000,0.257000,0.180000,1.878000,1.878000,0.202000,0.220000,0.000000,6.900000,0.119000,0.000000,0.119000,5.972000,1.000000,0.000000,1.000000,0.000000,125MW__
207,207,0.0000,0.525526,0.072760,0.047968,0.525526,0.072760,0.047968,0.052910,0.000000,8.940000,0.050000,1.025000,0.050000,25.976000,1.000000,0.130000,7.432150,0.000000,___#1_
208,208,0.0000,0.525526,0.072760,0.047968,0.525526,0.072760,0.047968,0.052910,0.000000,7.700000,0.050000,1.025000,0.050000,25.976000,1.000000,0.137000,7.362120,0.000000,___#2_
209,209,0.0000,0.323800,0.045877,0.033234,0.316300,0.059520,0.032349,0.032792,0.000000,8.724000,0.045000,0.969000,0.069000,59.060700,0.950000,0.050000,8.730000,0.000000,___#12_
210,210,0.0000,0.340443,0.045529,0.033234,0.331392,0.066810,0.032349,0.032792,0.000000,8.724000,0.045000,0.969000,0.069000,59.060700,0.950000,0.050000,8.730000,0.000000,___#12_
211,211,0.0000,0.868416,0.267279,0.181014,0.568372,0.568372,0.198075,0.201837,0.000000,7.798000,0.051000,0.127900,0.047400,11.966130,1.000000,0.100000,8.502550,0.000000,____
212,212,0.0000,0.868416,0.267279,0.181014,0.568372,0.568372,0.198075,0.201837,0.000000,7.798000,0.051000,0.127900,0.047400,11.966000,1.000000,0.099000,7.603570,0.000000,___#2_
213,213,0.0000,0.868416,0.267279,0.181014,0.568372,0.568372,0.198075,0.201837,0.000000,7.798000,0.051000,0.127900,0.047400,11.966000,1.000000,0.090000,8.349430,0.000000,___#3_
214,214,0.0000,0.497000,0.069900,0.055000,0.480700,0.000000,0.068000,0.045700,0.000000,6.060000,0.180000,0.000000,0.140000,28.026580,0.900000,0.110000,9.000000,0.000000,GE_ 95__
215,215,0.0000,2.148000,0.239000,0.189000,2.148000,2.148000,0.189000,0.188000,0.000000,8.600000,0.044000,0.956000,0.074000,5.272000,1.000000,0.000000,1.000000,0.000000,__7__
216,216,0.0000,0.414375,0.072250,0.051472,0.384389,0.096333,0.055486,0.053597,0.000000,4.700000,0.030000,0.000000,0.050000,31.404680,1.000000,0.165500,6.046190,0.000000,___1-4_
217,217,0.0000,0.264758,0.072514,0.056314,0.179999,0.179999,0.062485,0.059399,0.000000,10.334000,0.123000,0.306000,0.306000,30.177780,1.000000,0.220500,5.222980,0.000000,___1-5_
218,218,0.0000,1.231789,0.345745,0.268391,0.784079,0.773531,0.323476,0.290660,0.000000,6.941000,0.052000,0.000000,0.070000,5.328000,1.000000,0.141000,6.719040,0.000000,____#1
219,219,0.0000,1.231789,0.345745,0.268391,0.784079,0.773531,0.323476,0.290660,0.000000,6.941000,0.052000,0.000000,0.070000,5.328000,1.000000,0.115000,7.740170,0.000000,____#2
220,220,0.0000,2.227400,0.258500,0.180300,2.205500,0.338800,0.166800,0.220000,0.000000,11.947000,0.173300,1.117000,0.032000,7.922000,1.000000,0.126900,7.974200,0.000000,___#1_
221,221,0.0000,0.473131,0.064393,0.047548,0.461043,0.102087,0.046893,0.043446,0.000000,8.470000,0.045000,0.941000,0.075000,32.518000,0.900000,0.110000,9.000000,0.000000,____
222,222,0.0000,0.522466,0.068708,0.047996,0.522466,0.068708,0.047996,0.048680,0.000000,4.345000,0.050700,1.025000,0.050700,26.150900,0.989500,0.068750,11.783030,0.000000,____
223,223,0.0000,0.283874,0.040995,0.028895,0.283874,0.056603,0.028895,0.035254,0.000000,8.450000,0.047000,0.938000,0.065000,55.634900,0.895000,0.085900,9.600000,0.000000,____1#
224,224,0.0000,0.283874,0.040995,0.028895,0.283874,0.056603,0.028895,0.035254,0.000000,8.500000,0.047000,0.938000,0.065000,55.634900,0.895000,0.085900,9.600000,0.000000,____1#
225,225,0.0000,1.074559,0.160264,0.120780,1.029848,0.107367,0.106234,0.134760,0.000000,8.000000,0.044000,1.013000,0.044000,14.085560,1.000000,0.104800,7.390120,0.000000,____12
226,226,0.0000,0.285000,0.041160,0.029014,0.285000,0.056830,0.029014,0.035254,0.000000,8.500000,0.047000,0.938000,0.065000,55.389000,0.895000,0.085900,9.600000,0.000000,____
227,227,0.0000,0.283874,0.040995,0.028895,0.283874,0.056603,0.028895,0.035254,0.000000,8.500000,0.047000,0.938000,0.065000,55.389000,0.895000,0.085900,9.600000,0.000000,____
228,228,0.0000,1.050000,0.307000,0.210000,0.657000,0.657000,0.232000,0.221000,0.000000,8.176000,0.040000,0.213000,0.060000,5.546000,1.000000,0.185000,5.740000,0.000000,_____
229,229,0.0000,1.046000,0.322000,0.232000,0.727000,0.727000,0.226000,0.229000,0.001962,9.642000,0.128000,0.328000,0.328000,10.577000,1.000000,0.129000,7.754540,0.000000,____#4______
230,230,0.0000,1.055900,0.208500,0.154900,0.472900,0.472900,0.200400,0.162600,0.010430,6.440000,0.055500,0.127100,0.052100,5.930000,1.000000,0.000000,2.000000,0.000000,____
231,231,0.0000,1.073000,0.309000,0.238000,0.750000,0.750000,0.234000,0.236000,0.001445,12.046000,0.184000,0.486000,0.486000,10.300000,1.000000,0.000000,2.000000,0.000000,____
232,232,0.0000,1.046000,0.322000,0.232000,0.727000,0.727000,0.226000,0.229000,0.001895,9.642000,0.128000,0.328000,0.328000,10.577000,1.000000,0.129000,7.754540,0.000000,____#2____
233,233,0.0000,0.905000,0.316000,0.234000,0.577000,0.577000,0.246000,0.240000,0.000000,3.970000,0.045900,0.100000,0.100000,3.300000,1.000000,0.070000,7.000000,0.000000,__#2__
234,234,0.0000,1.152000,0.285000,0.203000,0.738000,0.738000,0.200000,0.203000,0.000000,11.389000,0.366000,0.432000,0.111000,7.000000,1.000000,0.140000,9.300000,0.000000,____
235,235,0.0000,0.987000,0.265900,0.215700,0.622000,0.622000,0.275000,0.244000,0.000000,5.228400,0.109600,0.211300,0.093500,8.055200,1.000000,0.238000,5.460000,0.000000,____
236,236,0.0000,0.993000,0.291200,0.251900,0.649600,0.649600,0.269100,0.258900,0.000000,5.970000,0.055900,0.118800,0.036400,7.550000,1.000000,0.096870,7.906670,0.000000,____
237,237,0.0000,1.063000,0.272000,0.219000,0.677000,0.677000,0.270000,0.241000,0.000000,1.453000,0.097000,0.203000,0.081000,4.530000,0.900000,0.000000,9.000000,0.000000,_____
238,238,0.0000,1.060000,0.240000,0.180000,0.670000,0.670000,0.180000,0.180000,0.000000,8.500000,0.090000,0.100000,0.340000,7.630000,1.000000,0.000000,2.000000,0.000000,_____
239,239,0.0000,1.073000,0.309000,0.238000,0.750000,0.750000,0.234000,0.236000,0.001484,12.046000,0.184000,0.486000,0.486000,10.300000,1.000000,0.000000,2.000000,0.000000,____
240,240,0.0000,1.090000,0.260000,0.170000,0.606000,0.606000,0.171400,0.170000,0.000000,4.920000,0.063000,0.164000,0.047000,4.450000,1.000000,0.104800,9.374000,0.000000,______._________
241,241,0.0000,1.072000,0.298000,0.192000,0.590000,0.590000,0.200000,0.195000,0.000000,4.740000,0.191600,0.120000,0.060000,4.990000,1.000000,0.143000,6.227000,0.000000,____._________
242,242,0.0000,1.072000,0.298000,0.192000,0.690000,0.690000,0.200000,0.195000,0.000000,4.251000,0.191600,0.120000,0.060000,4.990000,1.000000,0.143000,6.227000,0.000000,_______1_______
243,243,0.0000,1.072000,0.298000,0.192000,0.690000,0.690000,0.200000,0.195000,0.000000,4.740000,0.191600,0.120000,0.060000,4.990000,1.000000,0.143000,6.227000,0.000000,_______1______
244,244,0.0000,1.007000,0.293400,0.192800,0.638200,0.638200,0.201000,0.196900,0.000000,5.950000,0.120000,0.128000,0.080000,5.710000,1.000000,0.097000,5.365000,0.000000,______.______
245,245,0.0000,1.007000,0.293400,0.192800,0.638200,0.638200,0.201000,0.196900,0.000000,5.877000,0.120000,0.128000,0.086000,5.710000,1.000000,0.098520,5.037000,0.000000,_____________
246,246,0.0000,0.988000,0.269000,0.189000,0.562200,0.562200,0.307000,0.170000,0.000000,5.860000,0.261000,0.080000,0.037000,4.940000,1.000000,0.114000,5.083000,0.000000,___.________
247,247,0.0000,1.074000,0.286000,0.286000,0.663000,0.663000,0.663000,0.474000,0.000000,5.890000,0.160000,0.112000,0.098000,3.700000,1.000000,0.184000,6.013000,0.000000,___61_________
248,248,0.0000,2.783300,0.343300,0.216700,0.674600,0.000000,0.216700,0.264000,0.004940,6.000000,0.200000,0.000000,0.200000,3.082500,0.885000,0.110000,9.960000,0.000000,GE_ 70
249,249,0.0000,0.841800,0.103200,0.061400,0.202800,0.000000,0.061400,0.074900,0.000810,6.400000,0.171000,0.000000,0.171000,14.180000,0.950000,0.051000,8.727000,0.000000,GE_ 71
250,250,0.0000,0.905000,0.301600,0.213000,0.599600,0.599600,0.228100,0.220400,0.000000,6.150000,0.081000,0.000000,0.050000,6.850000,0.890000,0.110000,9.960000,0.000000,___
251,251,0.0000,0.635000,0.259000,0.161000,0.450000,0.000000,0.175000,0.177000,0.000000,5.530000,0.051000,0.000000,0.051000,9.630000,0.880000,0.120000,9.000000,0.000000,GE_  1
252,252,0.0000,0.997000,0.406000,0.273000,0.703000,0.703400,0.280000,0.276612,0.000000,5.699100,0.040000,0.000000,0.060000,5.940000,1.000000,0.086000,8.539420,0.000000,___#14
253,253,0.0000,0.387000,0.157000,0.101000,0.278000,0.000000,0.102000,0.102000,0.000000,5.950000,0.077000,0.000000,0.077000,14.100000,0.914400,0.082500,9.000000,0.000000,GE_  2
254,254,0.0000,1.099000,0.432000,0.298000,0.766000,0.766000,0.306000,0.302000,0.000000,6.983000,0.040000,0.000000,0.060000,5.773000,1.000000,0.090000,8.943250,0.000000,____#3
255,255,0.0000,0.266500,0.091200,0.067650,0.164700,0.000000,0.070600,0.069100,0.000000,9.150000,0.040000,0.000000,0.300000,37.360000,0.935000,0.064000,10.878000,0.000000,GE_ 73
256,256,0.0000,2.100000,0.265000,0.201000,2.050000,0.422000,0.198000,0.199000,0.002163,8.600000,0.044000,0.956000,0.072000,9.802900,0.900000,0.000000,9.000000,0.000000,20170710____________20170911______________20170927______________________
