ID,Par_No,xc_modul,tr_measure,k_dcplus,kv_integ,t1_series,t2_series,t3_series,t4_series,ka_amplify,ta_amplify,vamax,vamin,kf_paral,tf_paral,vrmax,vrmin,kc_load,Vs_POS,R_MODEL,vmax1,vmin1,vmax2,vmin2,lelocation,lemodel,leparno,oelocation,oemodel,oeparno,oilocation,oimodel,oiparno,Note
2044,2044,-0.025,0.01,4.2,0,1,1,0.1,0.1,9.21,0.01,10,-10,0,0.1,9.14,-7.5,0.092,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2045,2045,0,0.02,4.2,0,1,1,1,1,9.01,0.01,10,-10,0,0.01,8.99,-7.6,0.092,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2046,2046,-0.025,0.01,10,0,5,1,0.1,0.1,1.09,0.01,10,-10,0,1,8.09,-7.1,0.078,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,_30_____
2047,2047,-0.025,0.01,50,10,50,0,10,0.01,1.07,0.01,10,-10,0,0.1,7.66,-6.39,0.077,0,1,7.43,-6.53,7.43,-6.53,0,0,0,0,0,0,0,0,0,
2048,2048,-0.025,0.02,445.1,1,0.1,0.1,1,10,1,0.01,10,-10,0,0.1,9.04,-8.6,0.109,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,_30_____
2049,2049,-0.025,0.02,449.7,1,1,10,0.1,0.1,1,0.01,10,-10,0,0.1,9.29,-4.2,0.109,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2050,2050,-0.025,0.02,453.4,1,1,10,0.1,0.1,1,0.01,10,-10,0,0.1,9.23,-7.32,0.109,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2051,2051,-0.025,0.02,448.1,1,0.1,0.1,1,10,1,0.01,10,-10,0,0.1,9.27,-8.5,0.109,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2052,2052,-0.025,0.02,5,0,1.2,1.2,0.02,0.01,6.91,0.01,10,-10,0,0.1,6.77,-6.3,0.0865,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,_27
2053,2053,-0.025,0.02,5,0,1.2,1.2,0.02,0.01,6.83,0.01,10,-10,0,0.1,6.79,-6.42,0.084,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2054,2054,-0.025,0.02,5,0,1.2,1.2,0.02,0.01,6.82,0.01,10,-10,0,0.1,6.7,-6,0.087,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,_27
2055,2055,-0.025,0.02,5,0,1.2,1.2,0.02,0.01,6.84,0.01,10,-10,0,0.1,6.7,-5.9,0.088,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,_27
2056,2056,0,0.02,500,1,0.075,0.025,1,8.6,1,0.01,8.75,-8.75,0,1,7.39,-6.6,0.055,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2057,2057,0,0.02,500,1,0.075,0.025,0.95,8.6,1,0.01,9.1,-9.1,0,1,7.5,-6.7,0.057,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2058,2058,0,0.02,500,1,0.055,0.025,1.2,8.6,0.9,0.01,8.75,-8.75,0,1,7.53,-6.8,0.057,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2059,2059,0,0.02,31.22,0,2,1,0.01,0.03,1,0.01,10,-10,0,1,6.65,-4.9,0.072,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2060,2060,0,0.02,20,0,2.35,1,0.025,0.01,1,0.01,10,-10,0,1,6.7,-4.9,0.074,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2061,2061,0,0.02,2.15,0,2.15,2.15,0.45,0.02,1.26,0.02,999,-999,0,0.2,7.8,-1.6,0.25,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2062,2062,0,0.02,8,0,5,1,0.01,0.01,1.25,0.01,10,-10,0,1,8.54,-7.5,0.09,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2063,2063,0,0.02,20,0,2.618,1,0.025,0.015,1,0.01,10,-10,0,1,7.79,-5.8,0.075,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2064,2064,0,0.02,500,1,1,10,0.025,0.0179,1,0.01,9.66,-9.66,0,1,7.34,-6.6,0.151,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2065,2065,0,0.02,500,1,1,10,0.025,0.0179,1,0.01,7.05,-7.05,0,1,7.85,-6.9,0.107,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2066,2066,0,0.02,400,1,1,8,0.1,0.03,1,0.01,9.05,-9.05,0,0.01,8.04,-7.2,0.092,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2067,2067,0,0.02,33.88,0,2.66,1,0.01,0.045,0.8,0.01,10,-10,0,1,7.79,-5.8,0.1,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2068,2068,0,0.02,21.1,0,2.66,1,0.01,0.03,1.25,0.01,10,-10,0,1,7.42,-5.5,0.091,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2069,2069,0,0.02,32.2,0,2.25,1,0.01,0.03,1,0.01,10,-10,0,1,7.18,-5.3,0.075,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2070,2070,0,0.02,34.33,0,2,1,0.01,0.01,1,0.01,10,-10,0,1,7.2,-5.34,0.0753,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2071,2071,0,0.02,10,0,5,1,0.01,0.01,1,0.01,10,-10,0,1,6.82,-5.1,0.073,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2072,2072,0,0.02,10.54,0,5,1,0.01,0.045,1.1,0.01,10,-10,0,1,6.87,-5.1,0.074,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2073,2073,0,0.02,500,1,1,10,0.1,0.1,0.95,0.01,10.37,-10.37,0,0.01,9.65,-8.65,0.092,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2074,2074,0,0.02,500,1,1,10,0.1,0.1,0.97,0.01,11.18,-11.18,0,1,9.73,-8.72,0.0949,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2075,2075,0,0.02,6,1,0.135,0.24,1,6,62,0.01,999,-999,0,0.01,18,-1.6,0,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2076,2076,0,0.02,20,0,3,1,0.1,0.1,1,0.01,10,-10,0,1,6.05,-6.88,0.0792,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2077,2077,0,0.02,20,0,3,1,0.1,0.1,1,0.01,10,-10,0,1,7.08,-6.22,0.0792,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2078,2078,0,0.02,500,1,0.01,0.01,1.2,13.64,0.85,0.01,10.5,-10.5,0,1,8.07,-7.23,0.1114,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2079,2079,0,0.02,500,1,0.01,0.01,1.08,13.64,0.95,0.01,10,-10,0,1,8.09,-7.2,0.112,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2080,2080,0,0.06,2.75,0,1.875,1.15,1.1,0.85,4.5,0.08,999,-999,0,0.01,8.8,-3.6,0.05,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2081,2081,0,0.07,2.9,0,1.875,2.25,0.9,0.8,4.9,0.06,999,-999,0,0.01,10,-3.6,0.05,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2082,2082,0,0.02,20,0,1,1.3,0.01,0.01,1,0.01,10,-10,0,0.01,10.6,-8.5,0.121,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2083,2083,0,0.02,500,1,1.25,12.5,0.01,0.01,1,0.01,9.5,-9.5,0,1,8.12,-7.28,0.096,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2084,2084,0,0.02,500,1,0.75,10,0.065,0.01,1,0.01,9.5,-9.5,0,1,8.15,-7.31,0.0969,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2085,2085,0,0.02,500,1,0.75,10,0.065,0.01,1,0.01,9.5,-9.5,0,1,8.14,-7.3,0.0966,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2086,2086,0,0.02,500,1,1.25,12.5,0.01,0.01,1,0.01,9.5,-9.5,0,1,8.08,-7.24,0.095,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2087,2087,0,0.02,2.3,1,0.135,0.18,1,4,48,0.02,999,-999,0,0.01,8.7,-1.6,0,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2088,2088,0,0.02,56.25,1,1,10,0.06,0.03,4.2,0.01,10,-10,0,0.2,6.67,-5.8,0.087,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2089,2089,0,0.02,56.25,1,1,10,0.06,0.03,4.2,0.01,10,-10,0,1,6.67,-5.9,0.087,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2090,2090,0,0.02,11.5,0,6.03,1,0.01,0.03,1,0.01,10,-10,0,1,6.15,-4.71,0.0752,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2091,2091,0,0.02,50,0,5,5,0.01,0.02,1,0.02,10,-10,0,1,8.58,-5.02,0.125,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2092,2092,0,0.02,45,0,5,5,0,0.02,1,0.02,10,-10,0,1,6.99,-5.6,0.125,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2093,2093,-0.03,0.02,20,0,3,1,0.1,0.1,1,0.02,10,-10,0,1,8.51,-6.7,0.092,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2094,2094,0,0.02,16.8,0,4.07,1,0.1,0.1,1,0.01,10,-10,0,1,6.15,-4.7,0.0752,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2095,2095,0,0.06,8,0,1.88,2.36,1.1,1.05,7.2,0.03,999,-999,0,0.01,7.25,-3,0.05,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2096,2096,0,0.02,18.21,0,3.552,1,0.01,0.05,1,0.01,10,-10,0,1,4.93,-4.5,0.092,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2097,2097,0,0.02,18.49,0,3.425,1,0.01,0.05,1,0.01,10,-10,0,1,4.78,-4.5,0.083,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2098,2098,0,0.02,16.5,0,3.641,1,0.01,0.05,1,0.01,10,-10,0,1,4.96,-4.51,0.093,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2099,2099,0,0.02,24.3,0,3.702,1,0.015,0.05,1,0.01,10,-10,0,1,4.98,-4.53,0.0927,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2100,2100,0,0.01,2.75,0,1,1,0.01,0.01,6.2,0.01,7.9,-6.8,0,1,7.9,-6.8,0.068,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2101,2101,0,0.01,2.75,0,1,1,0.01,0.01,6.2,0.01,7.7,-6.7,0,1,7.7,-6.7,0.068,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2102,2102,0,0.02,500,1,0.01,0.01,1,10,0.8,0.01,11.13,-11.1,0,1,9.49,-8.5,0.092,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2103,2103,0,0.02,500,1,0.01,0.01,1,10,0.8,0.01,11.13,-11.1,0,1,9.49,-8.2,0.092,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2104,2104,0,0.02,1,1,1,10,0.1,0.2,609.5,0.01,6.6,-2.3,0,0.2,6.6,-2.3,0.081,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2105,2105,0,0.01,2.75,0,1,1,0.01,0.01,6.6,0.01,7.7,-6.7,0,1,7.7,-6.7,0.064,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2106,2106,0,0.01,2.75,0,1,1,0.01,0.01,6.2,0.01,7.8,-6.8,0,1,7.8,-6.8,0.066,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2107,2107,0,0.01,2.75,0,1,1,0.01,0.01,6.6,0.01,7.8,-6.8,0,1,7.8,-6.8,0.073,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2108,2108,0,0.02,500,1,0.04,0.05,1.2,10,0.8,0.01,9.9,-9.9,0,1,9.35,-8.38,0.095,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2109,2109,0,0.02,500,1,0.04,0.05,1.2,10,0.8,0.01,9.71,-9.71,0,1,9.06,-8.1,0.091,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2110,2110,0,0.02,500,1,0.04,0.025,1,10,0.76,0.01,9.76,-9.76,0,1,8.47,-7.6,0.105,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2111,2111,0,0.02,500,1,0.01,0.04,1,10,0.74,0.01,10.03,-10,0,1,8.56,-7.6,0.111,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2112,2112,0,0.02,500,1,1.59,13.25,0.1,0.1,1,0.01,10,-10,0,1,10.17,-9.12,0.1025,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2113,2113,-0.05,0.02,500,1,0.1,0.09,2,16.67,1,0.01,10.87,-10.8,0,1,10.9,-9.8,0.109,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2114,2114,0,0.02,2.3,1,0.135,0.25,1,4,6.6,0.01,999,-999,0,0.01,9.2,-2,0,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2115,2115,0,0.02,10,0,2.5,2.5,0.05,0.01,6.4,0.01,10,-10,0,1,6.22,-4.6,0.05,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2116,2116,-0.08,0.02,65,20,65,1,20,0.02,1.02,0.01,999,-999,0,0.02,7.69,-5.18,0.094,0,1,999,-999,999,-999,0,0,0,0,0,0,0,0,0,
2117,2117,0,0.01,500,1,1.52,12.67,0.1,0.1,1,0.01,10.8,-9.52,0,1,10.8,-9.5,0.085,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2118,2118,-0.08,0.02,1,1,2,14.28,0.2,0.2,500,0.01,999,-999,0,1,8.6,-7.5,0.09,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2119,2119,-0.08,0.02,56.25,1,2,14.29,0.2,0.2,8.59,0.01,999,-999,0,0.01,7.34,-5.38,0.091,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2120,2120,-0.07,0.02,500,1,1.52,12.67,0.1,0.1,1,0.01,10,-10,0,1,9.11,-4.97,0.0998,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2121,2121,-0.07,0.02,500,1,1.52,12.67,0.1,0.1,1,0.01,10,-10,0,1,9.06,-5.48,0.0998,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2122,2122,-0.05,0.02,500,1,1,8.33,0.1,0.1,1,0.02,10,-10,0,1,9.14,-5.811,0.1026,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2123,2123,-0.05,0.02,500,1,1,8.33,0.1,0.1,1,0.02,10,-10,0,1,9.728,-8.069,0.1029,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2124,2124,0,0.02,500,1,1,10,0.1,0.1,1,0.01,11.69,-11.7,0,1,8.65,-7.9,0.09,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2125,2125,0,0.02,500,1,1.26,10,0.1,0.1,1,0.01,10.12,-10.1,0,1,11.5,-10,0.111,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2126,2126,-0.04,0.02,60,20,60,0,20,0.01,0.741,0.01,9999,-9999,0,0.01,9.87,-6.75,0.282,0,1,10.41,-7.12,9999,-9999,0,0,0,0,0,0,0,0,0,
2127,2127,-0.04,0.02,60,20,60,0,20,0.02,0.955,0.01,999,-999,0,0.01,9.598,-6.609,0.282,0,1,999,-999,999,-999,0,0,0,0,0,0,0,0,0,
2128,2128,0,0.025,500,1,0.1,0.1,1,10,1,0.01,999,-999,0,1,6.86,-6.1,0.181,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2129,2129,-0.04,0.02,40,1,0.7,5.5,0.1,0.1,10.5,0.01,999,-999,0,1,10.14,-7.43,0.2822,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2130,2130,0,0.02,500,1,0.075,0.025,0.95,8.6,1,0.01,9.1,-9.1,0,1,7.5,-6.73,0.057,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2131,2131,0,0.02,500,1,0.055,0.025,1.2,8.6,0.9,0.01,8.75,-8.8,0,1,7.53,-6.8,0.057,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2132,2132,0,0.02,500,1,0.075,0.025,1,8.6,1,0.01,8.75,-8.75,0,1,7.39,-6.63,0.055,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2133,2133,-0.07,0.02,500,1,1,7.14,0.1,0.1,1,0.01,10,-10,0,1,7.27,-6.75,0.0913,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2134,2134,-0.07,0.02,52,1,1,10,0.1,0.1,1,0.01,10,-10,0,1,7.15,-1.75,0.0933,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2135,2135,0,0.02,500,1,0.11,0.1,1.99,16.58,1.2,0.01,5.93,-5.93,0,1,8.07,-7.24,0.0935,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2136,2136,0,0.02,500,1,0.105,0.1,2,16.67,1.4,0.01,5.93,-5.93,0,1,9.48,-8.5,0.1099,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2137,2137,0,0.01,20,0,3,1,0.01,0.01,1.14,0.01,10,-10,0,1,10.4,-9.1,0.104,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2138,2138,0,0.01,20,0,3,1,0.01,0.01,1.16,0.01,10,-10,0,1,10.1,-8.9,0.102,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2139,2139,0,0.01,4.16,0,1,1,0.01,0.01,8.2,0.01,8.88,-7.72,0,0.2,8.88,-7.7,0.079,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2140,2140,0,0.01,4.16,0,1,1,0.01,0.01,8.6,0.01,8.56,-7.44,0,1,8.56,-7.4,0.077,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2141,2141,-0.12,0.02,3.945,0,1,1,1,1,10.9,0.01,999,-999,0,1,10.3,-8.5,0.1,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2142,2142,-0.07,0.02,65,20,65,1,20,0.02,1.004,0.01,999,-999,0,1,7.66,-5.24,0.094,0,1,999,-999,999,-999,0,0,0,0,0,0,0,0,0,
2143,2143,0,0.02,500,0,1.26,10,0.1,0.092,0.95,0.01,10.18,-10.2,0,0.01,9.48,-8.5,0.1,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2144,2144,0,0.02,500,1,1.18,10,0.1,0.1,1,0.01,10.18,-10.2,0,1,10.3,-9.2,0.097,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2145,2145,-0.06,0.02,20,0,3,1,0.1,0.1,1,0.01,10,-10,0,1,8.23,-5.71,0.0849,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2146,2146,0,0.02,500,1,0.09,0.1,1,10,1,0.01,9.34,-9.34,0,1,9.45,-8.47,0.087,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2147,2147,0,0.02,500,1,0.09,0.1,1,8.33,1.015,0.01,9.34,-9.34,0,1,10.11,-9.07,0.088,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2148,2148,-0.1,0.01,62.2,1,1.2,8.57,0.1,0.1,7.75,0.01,7.75,-6.59,0,1,7.49,-6.71,0.091,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2149,2149,-0.08,0.02,48.2,1,0.1,0.1,2,16.67,10.37,0.01,999,-999,0,1,9.66,-8.9,0.088,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2150,2150,0,0.02,500,1,0.05,0.05,1,10,1,0.01,9.6,-9.6,0,1,9.19,-8.24,0.0839,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2151,2151,0,0.02,500,1,0.05,0.05,0.8,10,1,0.01,9.6,-9.6,0,1,9.07,-8.13,0.0816,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2152,2152,0,0.02,500,1,0.05,0.05,0.9,10,0.95,0.01,9.6,-9.6,0,1,9.18,-8.23,0.0837,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2153,2153,0,0.02,500,1,0.05,0.027,0.9,10,0.95,0.01,9.6,-9.6,0,1,9.14,-8.2,0.083,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2154,2154,-0.05,0.02,112.8,0,20,20,0.51,1.97,1.983,0.029,999,-999,0,0.2,9.75,-3.4,0.097,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2155,2155,-0.05,0.02,1,1,0.1,0.1,1,7.143,502,0.01,9.58,-8.14,0,1,9.58,-8.59,0.1,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2156,2156,-0.05,0.02,500,1,1,7.14,0.1,0.1,1,0.01,10,-10,0,1,8.91,-8.71,0.0913,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2157,2157,0,0.01,3.91,0,1,1,0.01,0.01,10.6,0.01,10.2,-8.86,0,0.2,10.2,-8.9,0.087,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2158,2158,0,0.01,3.91,0,1,1,0.01,0.01,10.8,0.01,10.1,-8.8,0,0.2,10.1,-8.8,0.088,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2159,2159,-0.05,0.02,48.88,1,1,8.33,0.1,0.1,9.59,0.01,10,-10,0,1,8.45,-6.35,0.09,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,_27
2160,2160,-0.05,0.02,52.9,1,1,8.33,0.1,0.1,9.45,0.01,10,-10,0,1,8.23,-6.37,0.091,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2161,2161,-0.05,0.02,500,1,1,8.33,0.1,0.1,1,0.01,10,-10,0,1,5.41,-4.5,0.073,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2162,2162,-0.05,0.01,500,1,1,8.33,0.1,0.1,1,0.01,10,-10,0,1,4.7,-3.94,0.075,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2163,2163,-0.08,0.02,56.25,1,1.2,10,0.05,0.05,9.09,0.01,999,-999,0,0.01,8.54,-5.65,0.094,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2164,2164,-0.08,0.02,37.5,1,1.2,10,0.05,0.05,9.64,0.01,999,-999,0,0.01,8.54,-6.31,0.093,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2165,2165,-0.05,0.02,27.03,1,0.02,0.01,1.072,5,8.12,0.01,7.997,-7.03,0,0.2,8,-7,0.062,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2166,2166,0,0.02,500,1,1,10,0.1,0.1,1,0.01,10,-10,0,1,6.04,-5.02,0.0691,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2167,2167,0,0.02,500,1,1,10,0.1,0.1,1,0.01,10,-10,0,1,6.54,-3.7,0.0715,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2168,2168,-0.05,0.02,52.083,1,1,1,1,10,7.697,0.01,999,-999,0,0.2,7.435,-6.666,0.0709,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2169,2169,-0.05,0.02,500,1,1,10,0.025,0.025,1,0.01,10,-10,0,1,8.59,-5.09,0.0845,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2170,2170,0,0.02,8,8.89,8,0,8.89,0.033,8.4,0.03,8.11,-7.2,0,1,8.11,-7.2,0.11,0,1,8.11,-7.2,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2171,2171,-0.04,0.02,1,1,0.025,0.025,1,8.33,500,0.01,9.67,-8.2,0,1,9.67,-8.2,0.105,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
2172,2172,-0.08,0.02,56.25,1,1.2,10,0.03,0.03,9.72,0.01,999,-999,0,1,8.58,-6.59,0.089,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
