ID,Par_No,xc_modul,tr_measure,k_dcplus,kv_integ,t1_series,t2_series,t3_series,t4_series,ka_amplify,ta_amplify,vamax,vamin,kf_paral,tf_paral,vrmax,vrmin,kc_load,Vs_POS,R_MODEL,vmax1,vmin1,vmax2,vmin2,lelocation,lemodel,leparno,oelocation,oemodel,oeparno,oilocation,oimodel,oiparno,Note
1630,1630,-0.060000,0.020000,4.250000,0.000000,0.500000,0.500000,1.000000,1.000000,10.090000,0.010000,10.000000,-10.000000,0.000000,1.000000,9.650000,-7.630000,0.090000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,____
1631,1631,-0.060000,0.020000,4.250000,0.000000,0.500000,0.500000,1.000000,1.000000,10.100000,0.010000,10.000000,-10.000000,0.000000,1.000000,9.597000,-8.148000,0.089550,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,____
1632,1632,0.000000,0.040000,1.200000,0.000000,5.000000,5.000000,0.000000,0.020000,40.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,6.540000,-5.880000,0.074000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,___2
1633,1633,0.000000,0.020000,500.000000,1.000000,1.000000,10.000000,0.100000,0.100000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,8.310000,-2.420000,0.105760,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,____#1
1634,1634,0.000000,0.020000,500.000000,1.000000,1.000000,10.000000,0.100000,0.100000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,8.700000,-2.860000,0.105760,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,____#2
1635,1635,0.000000,0.020000,20.000000,0.000000,3.000000,1.000000,0.100000,0.100000,1.000000,0.020000,10.000000,-10.000000,0.000000,1.000000,6.460000,-3.700000,0.095000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,24_25___
1636,1636,0.000000,0.020000,20.000000,0.000000,3.000000,1.000000,0.100000,0.100000,1.000000,0.020000,10.000000,-10.000000,0.000000,1.000000,7.010000,-4.840000,0.095000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,___#2
1637,1637,0.000000,0.020000,500.000000,1.000000,1.000000,10.000000,0.100000,0.100000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,8.120000,-3.030000,0.105760,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,__#1
1638,1638,-0.030000,0.020000,500.000000,1.000000,1.000000,10.000000,0.100000,0.100000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,7.950000,-2.240000,0.105800,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,___#2
1639,1639,0.000000,0.020000,500.000000,1.000000,1.000000,7.140000,1.000000,1.000000,1.000000,0.020000,10.000000,-10.000000,0.000000,1.000000,6.760000,-2.210000,0.098000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,__1J
1640,1640,0.000000,0.020000,500.000000,1.000000,1.200000,8.570000,0.100000,0.100000,1.000000,0.020000,10.000000,-10.000000,0.000000,1.000000,6.940000,-6.470000,0.098000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,__2J
1641,1641,0.000000,0.020000,1.000000,1.000000,1.200000,8.570000,0.100000,0.100000,410.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,6.740000,-6.610000,0.098000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,__3J
1642,1642,0.000000,0.020000,500.000000,1.000000,1.200000,8.720000,0.100000,0.100000,1.000000,0.020000,10.000000,-10.000000,0.000000,1.000000,6.690000,-5.610000,0.098000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,__4J
1643,1643,0.000000,0.010000,4.000000,0.000000,15.000000,1.000000,1.000000,1.000000,1.000000,0.010000,9.000000,-9.000000,0.000000,1.000000,6.600000,-4.900000,0.095000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,__1J
1644,1644,-0.040000,0.020000,20.000000,0.000000,3.000000,1.000000,0.100000,0.100000,1.000000,0.010000,10.000000,-10.000000,0.000000,0.010000,8.540000,-5.980000,0.098000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,__2J  31_
1645,1645,-0.030000,0.020000,30.000000,1.000000,0.940000,9.400000,2.000000,2.000000,8.850000,0.010000,10.000000,-10.000000,0.000000,1.000000,8.400000,-7.590000,0.075000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,
1646,1646,-0.030000,0.020000,30.000000,1.000000,0.940000,9.400000,2.000000,2.000000,8.740000,0.010000,10.000000,-10.000000,0.000000,1.000000,8.310000,-7.450000,0.075000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,
1647,1647,0.000000,0.020000,20.000000,0.000000,3.000000,1.000000,0.100000,0.100000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,6.970000,-6.020000,0.131000,0,0,99999.990000,-99999.990000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,__2__
1648,1648,0.000000,0.020000,33.600000,0.000000,1.880000,1.000000,0.100000,0.100000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,5.830000,-3.970000,0.132000,0,0,9999.900391,-9999.900391,9999.900391,-9999.900391,0,0,0,0,0,0,0,0,0,__#6
1649,1649,0.000000,0.020000,5.240000,0.000000,15.200000,1.000000,0.050000,0.050000,1.000000,0.010000,20.000000,-20.000000,0.000000,1.000000,6.670000,-4.950000,0.070000,0,0,9999.900391,-9999.900391,9999.900391,-9999.900391,0,0,0,0,0,0,0,0,0,__#7
1650,1650,0.000000,0.020000,20.000000,0.000000,2.500000,1.000000,0.100000,0.100000,1.000000,0.020000,10.000000,-10.000000,0.000000,1.000000,6.970000,-6.240000,0.078000,0,0,99999.990000,-99999.990000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,__#7__
1651,1651,0.000000,0.020000,20.000000,0.000000,2.500000,1.000000,0.100000,0.100000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,7.050000,-6.240000,0.078000,0,0,99999.990000,-99999.990000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,__#7__
1652,1652,0.000000,0.020000,140.000000,1.000000,1.000000,4.000000,1.000000,1.000000,1.000000,0.020000,10.000000,-10.000000,0.000000,1.000000,5.440000,-3.740000,0.053000,0,0,9999.900391,-9999.900391,9999.900391,-9999.900391,0,0,0,0,0,0,0,0,0,___#1
1653,1653,0.000000,0.010000,140.000000,1.000000,1.000000,4.000000,0.100000,0.100000,1.000000,0.005000,10.000000,-10.000000,0.000000,1.000000,5.600000,-3.850000,0.053000,0,0,9999.900391,-9999.900391,9999.900391,-9999.900391,0,0,0,0,0,0,0,0,0,___#2
1654,1654,0.000000,0.020000,56.250000,1.000000,3.000000,30.000000,0.060000,0.030000,6.567000,0.010000,10.000000,-10.000000,0.000000,1.000000,5.664000,-3.577000,0.069000,0,0,9999.900391,-9999.900391,9999.900391,-9999.900391,0,0,0,0,0,0,0,0,0,___#1
1655,1655,0.000000,0.040000,2.500000,0.000000,1.000000,1.000000,0.000000,0.020000,4.700000,0.020000,8.010000,-6.970000,0.000000,1.000000,8.010000,-6.970000,0.065000,0,0,9999.900391,-9999.900391,9999.900391,-9999.900391,0,0,0,0,0,0,0,0,0,___#1
1656,1656,0.000000,0.020000,12.000000,0.000000,5.000000,1.000000,0.100000,0.100000,1.000000,0.010000,10.000000,-10.000000,0.000000,0.010000,8.880000,-6.110000,0.088000,0,0,99999.990000,-99999.990000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,__3#7_
1657,1657,0.000000,0.020000,10.000000,0.000000,4.500000,1.000000,0.010000,0.070000,1.200000,0.010000,10.000000,-10.000000,0.000000,1.000000,9.350000,-9.180000,0.088000,0,0,99999.990000,-99999.990000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,__3#7_
1658,1658,0.000000,0.020000,56.250000,1.000000,3.000000,30.000000,0.060000,0.030000,8.423000,0.010000,10.000000,-10.000000,0.000000,1.000000,7.000000,-5.229000,0.099000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,
1659,1659,0.000000,0.020000,56.250000,1.000000,3.000000,30.000000,0.060000,0.030000,8.423000,0.010000,10.000000,-10.000000,0.000000,1.000000,6.644000,-4.856000,0.099000,0,0,99999.990000,-99999.990000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,__#7__
1660,1660,0.000000,0.010000,500.000000,1.000000,1.200000,12.000000,0.100000,0.100000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,9.460000,-8.490000,0.099000,0,0,9999.900391,-9999.900391,9999.900391,-9999.900391,0,0,0,0,0,0,0,0,0,__#5
1661,1661,-0.050000,0.020000,500.000000,1.000000,1.000000,10.000000,0.025000,0.025000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,8.680000,-5.210000,0.099000,0,0,9999.900391,-9999.900391,9999.900391,-9999.900391,0,0,0,0,0,0,0,0,0,__#6
1662,1662,0.000000,0.020000,50.000000,0.000000,5.000000,5.000000,0.100000,0.100000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,8.745000,-6.861000,0.091000,0,0,9999.900391,-9999.900391,9999.900391,-9999.900391,0,0,0,0,0,0,0,0,0,_30___
1663,1663,0.000000,0.020000,50.000000,0.000000,5.000000,5.000000,0.100000,0.100000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,8.805000,-6.915000,0.091000,0,0,9999.900391,-9999.900391,9999.900391,-9999.900391,0,0,0,0,0,0,0,0,0,_30_____  ___#1
1664,1664,0.000000,0.020000,20.000000,0.000000,2.500000,1.000000,0.100000,0.100000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,8.720000,-5.970000,0.098000,0,0,9999.900391,-9999.900391,9999.900391,-9999.900391,0,0,0,0,0,0,0,0,0,___#1
1665,1665,0.000000,0.020000,20.000000,0.000000,2.500000,1.000000,0.100000,0.100000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,8.720000,-5.840000,0.098000,0,0,9999.900391,-9999.900391,9999.900391,-9999.900391,0,0,0,0,0,0,0,0,0,___#1
1666,1666,0.000000,0.020000,11.700000,0.000000,0.036000,1.000000,5.990000,0.010000,1.000000,0.010000,20.000000,-20.000000,0.000000,1.000000,6.960000,-5.330000,0.093000,0,0,9999.900391,-9999.900391,9999.900391,-9999.900391,0,0,0,0,0,0,0,0,0,__#6
1667,1667,0.000000,0.020000,56.250000,1.000000,3.000000,30.000000,0.060000,0.030000,8.097000,0.010000,10.000000,-10.000000,0.000000,1.000000,7.565000,-3.445000,0.098000,0,0,9999.900391,-9999.900391,9999.900391,-9999.900391,0,0,0,0,0,0,0,0,0,___#1
1668,1668,0.000000,0.020000,56.250000,1.000000,3.000000,30.000000,0.060000,0.030000,7.299000,0.010000,10.000000,-10.000000,0.000000,1.000000,7.420000,-3.644000,0.098000,0,0,9999.900391,-9999.900391,9999.900391,-9999.900391,0,0,0,0,0,0,0,0,0,___#1
1669,1669,-0.009500,0.020000,6.000000,0.000000,1.670000,1.000000,0.100000,0.100000,7.110000,0.010000,10.000000,-10.000000,0.000000,1.000000,6.520000,-3.790000,0.077000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,
1670,1670,-0.014100,0.020000,44.000000,1.000000,1.000000,6.560000,0.100000,0.100000,6.950000,0.010000,10.000000,-10.000000,0.000000,1.000000,6.580000,-5.280000,0.064000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,
1671,1671,-0.014100,0.020000,44.000000,1.000000,1.000000,6.560000,0.100000,0.100000,5.510000,0.010000,10.000000,-10.000000,0.000000,1.000000,5.180000,-4.200000,0.049000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,
1672,1672,-0.060000,0.020000,51.000000,0.000000,3.000000,3.000000,0.010000,0.010000,1.000000,0.010000,7.380000,-6.500000,0.000000,1.000000,5.930000,-5.210000,0.060700,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,___#2
1673,1673,-0.076300,0.020000,500.000000,1.000000,1.000000,10.000000,0.100000,0.100000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,8.089000,-7.123000,0.090700,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,24_25___
1674,1674,-0.076300,0.020000,500.000000,1.000000,1.000000,10.000000,0.100000,0.100000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,8.461000,-7.405000,0.090700,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,24_25___
1675,1675,-0.060000,0.020000,500.000000,1.000000,1.000000,10.000000,0.010000,0.010000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,8.150000,-7.450000,0.068000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,___#2
1676,1676,-0.060000,0.020000,500.000000,0.000000,1.000000,10.000000,1.000000,1.000000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,8.640000,-7.630000,0.068000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,___#2
1677,1677,-0.060000,0.020000,500.000000,1.000000,1.000000,10.000000,1.000000,1.000000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,8.280000,-7.600000,0.068000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,___#2
1678,1678,-0.020000,0.020000,22.000000,1.000000,1.000000,4.000000,0.030000,0.030000,6.350000,0.020000,10.000000,-10.000000,0.000000,1.000000,5.800000,-3.890000,0.057000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,___1#
1679,1679,0.000000,0.020000,500.000000,1.000000,1.000000,10.000000,1.000000,1.000000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,6.870000,-6.160000,0.048000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,____1
1680,1680,0.000000,0.020000,500.000000,1.000000,1.000000,10.000000,1.000000,1.000000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,8.100000,-7.450000,0.068000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,___#2
1681,1681,0.000000,0.020000,170.000000,1.000000,1.000000,4.000000,0.010000,0.010000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,5.670000,-4.550000,0.044000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,___#1
1682,1682,0.000000,0.020000,170.000000,1.000000,1.000000,4.000000,0.010000,0.010000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,5.780000,-4.610000,0.044000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,___#2
1683,1683,0.000000,0.020000,170.000000,1.000000,1.000000,4.000000,0.010000,0.010000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,5.740000,-4.600000,0.044000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,___#3
1684,1684,0.000000,0.020000,340.000000,1.000000,1.000000,7.160000,1.000000,1.000000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,5.690000,-4.540000,0.063000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,___#123
1685,1685,0.000000,0.020000,340.000000,1.000000,1.000000,7.160000,1.000000,1.000000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,5.730000,-4.650000,0.063000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,___#2
1686,1686,0.000000,0.020000,340.000000,1.000000,1.000000,7.160000,1.000000,1.000000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,5.660000,-4.430000,0.063000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,___#3
1687,1687,0.053125,0.020000,200.000000,1.000000,1.000000,4.000000,1.000000,1.000000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,8.980000,-7.010000,0.088800,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,___#1
1688,1688,0.050000,0.020000,200.000000,1.000000,1.000000,4.000000,1.000000,1.000000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,8.870000,-7.010000,0.088800,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,___#1
1689,1689,-0.063686,0.010000,20.000000,0.000000,3.000000,1.000000,1.000000,1.000000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,7.720000,-7.180000,0.094900,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,___#1
1690,1690,-0.063700,0.020000,20.000000,0.000000,3.000000,1.000000,1.000000,1.000000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,7.958000,-4.922000,0.095000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,24_25___
1691,1691,-0.044900,0.020000,20.000000,0.000000,3.000000,1.000000,1.000000,1.000000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,8.038000,-6.303000,0.086500,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,24_25___
1692,1692,-0.044900,0.020000,20.000000,0.000000,3.000000,1.000000,1.000000,1.000000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,8.145000,-6.406000,0.086500,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,24_25___
1693,1693,-0.060000,0.020000,500.000000,1.000000,3.000000,30.000000,0.060000,0.030000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,6.770000,-5.470000,0.067000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,____#1
1694,1694,-0.060000,0.020000,500.000000,1.000000,3.000000,30.000000,0.060000,0.030000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,6.730000,-5.240000,0.067000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,__2
1695,1695,0.030000,0.010000,22.000000,1.000000,0.100000,0.100000,1.000000,4.000000,6.090000,0.010000,10.000000,-10.000000,0.000000,1.000000,5.930000,-5.410000,0.039400,0,0,99999.000000,-99999.000000,99999.000000,-99999.000000,2,2,61,0,0,0,0,0,0,__#1
1696,1696,0.030000,0.010000,22.000000,1.000000,0.100000,0.100000,1.000000,4.000000,6.120000,0.010000,10.000000,-10.000000,0.000000,1.000000,6.020000,-5.390000,0.039400,0,0,99999.000000,-99999.000000,99999.000000,-99999.000000,2,2,61,0,0,0,0,0,0,__#2
1697,1697,-0.050000,0.020000,22.000000,1.000000,1.000000,4.000000,0.100000,0.100000,6.900000,0.020000,10.000000,-10.000000,0.000000,1.000000,5.820000,-5.500000,0.038000,0,0,99999.000000,-99999.000000,99999.000000,-99999.000000,1,1,27,0,0,0,0,0,0,
1698,1698,-0.050000,0.020000,22.000000,1.000000,1.000000,4.000000,0.100000,0.100000,6.900000,0.020000,10.000000,-10.000000,0.000000,1.000000,5.860000,-5.510000,0.038000,0,0,99999.000000,-99999.000000,99999.000000,-99999.000000,1,1,28,0,0,0,0,0,0,2017.7.5__
1699,1699,-0.050000,0.020000,22.000000,1.000000,1.000000,4.000000,0.100000,0.100000,6.900000,0.020000,10.000000,-10.000000,0.000000,1.000000,5.770000,-5.460000,0.038000,0,0,99999.000000,-99999.000000,99999.000000,-99999.000000,1,1,27,0,0,0,0,0,0,2017.7.5__
1700,1700,-0.050000,0.020000,22.000000,1.000000,1.000000,4.000000,0.100000,0.100000,6.900000,0.020000,10.000000,-10.000000,0.000000,1.000000,5.790000,-5.540000,0.038000,0,0,99999.000000,-99999.000000,99999.000000,-99999.000000,1,1,28,0,0,0,0,0,0,2017.7.5
1701,1701,0.000000,0.010000,48.000000,1.000000,0.010000,0.010000,1.000000,7.160000,6.360000,0.010000,10.000000,-10.000000,0.000000,1.000000,5.770000,-5.000000,0.071000,0,0,99999.000000,-99999.000000,99999.000000,-99999.000000,2,2,46,0,0,0,0,0,0,bpavr1112
1702,1702,0.050000,0.020000,25.000000,1.000000,1.000000,8.000000,0.100000,0.100000,6.615000,0.010000,10.000000,-10.000000,0.000000,1.000000,6.200000,-5.300000,0.045000,0,0,9999.900000,-9999.900000,99999.000000,-99999.000000,2,2,62,0,0,0,0,0,0,_30_____
1703,1703,0.050000,0.020000,24.000000,1.000000,1.000000,8.000000,0.100000,0.100000,6.620000,0.010000,10.000000,-10.000000,0.000000,1.000000,5.510000,-3.730000,0.045000,0,0,99999.000000,-99999.000000,99999.000000,-99999.000000,2,2,62,0,0,0,0,0,0,bpavr1112
1704,1704,0.000000,0.040000,30.000000,0.000000,5.000000,5.000000,0.010000,0.020000,1.000000,0.010000,20.000000,-20.000000,0.000000,1.000000,5.790000,-5.790000,0.076000,0,0,9999.900391,-9999.900391,9999.900391,-9999.900391,0,0,0,0,0,0,0,0,0,__#1
1705,1705,0.000000,0.020000,56.250000,1.000000,3.000000,30.000000,0.060000,0.030000,8.974000,0.010000,10.000000,-10.000000,0.000000,1.000000,6.460000,-4.720000,0.087400,0,0,9999.990000,-9999.990000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,__#7__
1706,1706,0.000000,0.020000,56.250000,1.000000,3.000000,30.000000,0.060000,0.060000,9.128000,0.010000,10.000000,-10.000000,0.000000,1.000000,7.500000,-6.340000,0.092000,0,0,9999.990000,-9999.990000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,__#8__
1707,1707,0.000000,0.020000,56.250000,1.000000,3.000000,30.000000,0.060000,0.060000,9.151000,0.010000,10.000000,-10.000000,0.000000,1.000000,7.946000,-5.935000,0.096000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,
1708,1708,-0.040000,0.020000,500.000000,1.000000,1.590000,13.250000,0.100000,0.100000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,8.950000,-6.630000,0.090000,0,0,9999.900391,-9999.900391,9999.900391,-9999.900391,0,0,0,0,0,0,0,0,0,__#3__
1709,1709,-0.040000,0.020000,56.250000,1.000000,3.000000,30.000000,0.060000,0.030000,9.341000,0.010000,10.000000,-10.000000,0.000000,1.000000,7.677000,-3.778000,0.089000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,__#3_3
1710,1710,0.000000,0.020000,56.250000,1.000000,3.000000,30.000000,0.060000,0.030000,7.213000,0.010000,10.000000,-10.000000,0.000000,1.000000,7.022000,-4.613000,0.107000,0,0,9999.990000,-9999.990000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,__1_7
1711,1711,0.000000,0.020000,56.250000,1.000000,3.000000,30.000000,0.060000,0.030000,8.765000,0.010000,10.000000,-10.000000,0.000000,1.000000,7.100000,-5.000000,0.107000,0,0,9999.990000,-9999.990000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,__1_7
1712,1712,0.000000,0.020000,18.000000,0.000000,5.000000,1.000000,0.100000,0.100000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,8.580000,-7.700000,0.076000,0,0,9999.900391,-9999.900391,9999.900391,-9999.900391,0,0,0,0,0,0,0,0,0,__#3__
1713,1713,0.000000,0.020000,225.000000,1.000000,0.940000,8.400000,2.000000,2.000000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,5.650000,-5.210000,0.042000,0,0,99999.990000,-99999.990000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,__2__
1714,1714,-0.050000,0.020000,20.000000,0.000000,3.000000,1.000000,0.100000,0.100000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,6.000000,-4.010000,0.158000,0,0,9999.900000,-9999.900000,9999.900000,-9999.900000,0,0,0,0,0,0,0,0,0,
1715,1715,0.000000,0.020000,56.250000,1.000000,3.000000,30.000000,0.060000,0.030000,8.747000,0.010000,10.000000,-10.000000,0.000000,1.000000,6.750000,-5.161000,0.102000,0,0,99999.990000,-99999.990000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,__#7__
1716,1716,0.000000,0.020000,56.250000,1.000000,3.000000,30.000000,0.060000,0.030000,8.743000,0.010000,10.000000,-10.000000,0.000000,1.000000,6.891000,-5.423000,0.102000,0,0,99999.990000,-99999.990000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,__#7__
1717,1717,0.000000,0.020000,56.250000,1.000000,3.000000,30.000000,0.060000,0.030000,7.535000,0.010000,10.000000,-10.000000,0.000000,1.000000,6.954000,-5.216000,0.107000,0,0,99999.990000,-99999.990000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,__1_7
1718,1718,0.000000,0.020000,56.250000,1.000000,3.000000,30.000000,0.060000,0.030000,8.837000,0.010000,10.000000,-10.000000,0.000000,1.000000,6.888000,-4.501000,0.107000,0,0,99999.990000,-99999.990000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,__1_7
1719,1719,0.000000,0.010000,22.000000,1.000000,0.010000,0.010000,0.500000,4.000000,6.100000,0.010000,10.000000,-10.000000,0.000000,0.010000,5.090000,-4.470000,0.057000,0,0,99999.990000,-99999.990000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,___30
1720,1720,0.000000,0.010000,22.000000,1.000000,0.010000,0.010000,0.500000,4.000000,8.200000,0.010000,10.000000,-10.000000,0.000000,0.010000,5.240000,-4.750000,0.057000,0,0,99999.990000,-99999.990000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,___30
1721,1721,0.000000,0.010000,22.000000,1.000000,0.010000,0.010000,0.500000,4.000000,8.200000,0.010000,10.000000,-10.000000,0.000000,0.010000,5.240000,-4.750000,0.058000,0,0,99999.990000,-99999.990000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,
1722,1722,0.000000,0.010000,22.000000,1.000000,0.010000,0.010000,0.500000,4.000000,8.200000,0.010000,10.000000,-10.000000,0.000000,0.010000,4.990000,-4.530000,0.052000,0,0,99999.990000,-99999.990000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,___30
1723,1723,0.000000,0.020000,20.000000,0.000000,3.000000,1.000000,0.100000,0.100000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,6.990000,-3.120000,0.102000,0,0,9999.990000,-9999.990000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,__#7__
1724,1724,0.000000,0.020000,500.000000,1.000000,1.000000,10.000000,0.100000,0.100000,1.000000,0.010000,10.000000,-10.000000,0.000000,1.000000,7.510000,-5.580000,0.072000,0,0,9999.000000,-9999.000000,9999.000000,-9999.000000,0,0,0,0,0,0,0,0,0,__#03
