CN,name,Tx_node,Tx
23786,四川.丹巴/2#变压器,23786,12453
23797,四川.小金/1#变压器,23797,12461
27691,四川.小金/1#变压器,27691,12462
27689,四川.小金/1#变压器,27689,12463
23798,四川.小金/2#变压器,23798,12471
27692,四川.小金/2#变压器,27692,12472
27690,四川.小金/2#变压器,27690,12473
23807,四川.天明/1#变压器,23807,12481
27693,四川.天明/1#变压器,27693,12482
27694,四川.天明/1#变压器,27694,12483
23814,四川.双马/1#变压器,23814,12501
27695,四川.双马/1#变压器,27695,12502
27696,四川.双马/1#变压器,27696,12503
23815,四川.双马/2#变压器,23815,12511
27697,四川.双马/2#变压器,27697,12512
27698,四川.双马/2#变压器,27698,12513
23829,四川.石碉楼厂/1#变压器,23829,12531
27699,四川.石碉楼厂/1#变压器,27699,12532
12876,四川.石碉楼厂/1#变压器,12876,12533
23870,四川.双福/1#变压器,23870,12631
27700,四川.双福/1#变压器,27700,12632
27703,四川.双福/1#变压器,27703,12633
23871,四川.双福/2#变压器,23871,12641
27701,四川.双福/2#变压器,27701,12642
27702,四川.双福/2#变压器,27702,12643
12937,四川.江油新厂/3#脱硫启备变压器,12937,12651
27705,四川.江油新厂/3#脱硫启备变压器,27705,12652
27704,四川.江油新厂/3#脱硫启备变压器,27704,12653
23890,四川.水洛/1#变压器,23890,12781
23882,四川.水洛/1#变压器,23882,12782
23886,四川.水洛/1#变压器,23886,12783
23943,四川.乡城/2#变压器,23943,12901
23934,四川.乡城/2#变压器,23934,12902
23935,四川.乡城/2#变压器,23935,12903
23975,四川.秋月/1#变压器,23975,13151
27712,四川.秋月/1#变压器,27712,13152
27711,四川.秋月/1#变压器,27711,13153
23976,四川.秋月/2#变压器,23976,13161
27713,四川.秋月/2#变压器,27713,13162
27710,四川.秋月/2#变压器,27710,13163
23980,四川.苍溪/2#变压器,23980,13171
27714,四川.苍溪/2#变压器,27714,13172
27717,四川.苍溪/2#变压器,27717,13173
23979,四川.苍溪/1#变压器,23979,13181
27715,四川.苍溪/1#变压器,27715,13182
27716,四川.苍溪/1#变压器,27716,13183
24018,四川.佳桥/2#变压器,24018,13221
27718,四川.佳桥/2#变压器,27718,13222
27719,四川.佳桥/2#变压器,27719,13223
24066,四川.曲山/2#变压器,24066,13331
27722,四川.曲山/2#变压器,27722,13332
27723,四川.曲山/2#变压器,27723,13333
24062,四川.宝飞/2#变压器,24062,13341
27725,四川.宝飞/2#变压器,27725,13342
27724,四川.宝飞/2#变压器,27724,13343
24063,四川.宝飞/3#变压器,24063,13351
27727,四川.宝飞/3#变压器,27727,13352
27726,四川.宝飞/3#变压器,27726,13353
24089,四川.双桥子/1#变压器,24089,13741
27732,四川.双桥子/1#变压器,27732,13742
27731,四川.双桥子/1#变压器,27731,13743
24090,四川.双桥子/2#变压器,24090,13751
27730,四川.双桥子/2#变压器,27730,13752
27729,四川.双桥子/2#变压器,27729,13753
24095,四川.杨胡/2#变压器,24095,13761
27733,四川.杨胡/2#变压器,27733,13762
27734,四川.杨胡/2#变压器,27734,13763
24100,四川.硕中厂/4#变压器,24100,13821
24106,四川.硕中厂/4#变压器,24106,13822
27999,四川.硕中厂/4#变压器,27999,13823
41751,四川.树堡光伏厂/#1101箱变,41751,13851
41752,四川.树堡光伏厂/#1101箱变,41752,13852
41753,四川.树堡光伏厂/#1101箱变,41753,13853
41754,四川.树堡光伏厂/#1102箱变,41754,13861
41755,四川.树堡光伏厂/#1102箱变,41755,13862
41756,四川.树堡光伏厂/#1102箱变,41756,13863
41757,四川.树堡光伏厂/#1103箱变,41757,13871
41758,四川.树堡光伏厂/#1103箱变,41758,13872
41759,四川.树堡光伏厂/#1103箱变,41759,13873
41760,四川.树堡光伏厂/#1104箱变,41760,13881
41761,四川.树堡光伏厂/#1104箱变,41761,13882
41762,四川.树堡光伏厂/#1104箱变,41762,13883
41763,四川.树堡光伏厂/#1105箱变,41763,13891
41764,四川.树堡光伏厂/#1105箱变,41764,13892
41765,四川.树堡光伏厂/#1105箱变,41765,13893
41766,四川.树堡光伏厂/#1106箱变,41766,13901
41767,四川.树堡光伏厂/#1106箱变,41767,13902
41768,四川.树堡光伏厂/#1106箱变,41768,13903
41769,四川.树堡光伏厂/#1107箱变,41769,13911
41770,四川.树堡光伏厂/#1107箱变,41770,13912
41771,四川.树堡光伏厂/#1107箱变,41771,13913
41772,四川.树堡光伏厂/#1108箱变,41772,13921
41773,四川.树堡光伏厂/#1108箱变,41773,13922
41774,四川.树堡光伏厂/#1108箱变,41774,13923
41775,四川.树堡光伏厂/#1109箱变,41775,13931
41776,四川.树堡光伏厂/#1109箱变,41776,13932
41777,四川.树堡光伏厂/#1109箱变,41777,13933
41778,四川.树堡光伏厂/#1110箱变,41778,13941
41779,四川.树堡光伏厂/#1110箱变,41779,13942
41780,四川.树堡光伏厂/#1110箱变,41780,13943
41781,四川.树堡光伏厂/#1111箱变,41781,13951
41782,四川.树堡光伏厂/#1111箱变,41782,13952
41783,四川.树堡光伏厂/#1111箱变,41783,13953
41784,四川.树堡光伏厂/#1112箱变,41784,13961
41785,四川.树堡光伏厂/#1112箱变,41785,13962
41786,四川.树堡光伏厂/#1112箱变,41786,13963
41787,四川.树堡光伏厂/#1301箱变,41787,13971
41788,四川.树堡光伏厂/#1301箱变,41788,13972
41789,四川.树堡光伏厂/#1301箱变,41789,13973
41790,四川.树堡光伏厂/#1302箱变,41790,13981
41791,四川.树堡光伏厂/#1302箱变,41791,13982
41792,四川.树堡光伏厂/#1302箱变,41792,13983
41793,四川.树堡光伏厂/#1303箱变,41793,13991
41794,四川.树堡光伏厂/#1303箱变,41794,13992
41795,四川.树堡光伏厂/#1303箱变,41795,13993
41796,四川.树堡光伏厂/#1304箱变,41796,14001
41797,四川.树堡光伏厂/#1304箱变,41797,14002
41798,四川.树堡光伏厂/#1304箱变,41798,14003
41799,四川.树堡光伏厂/#1305箱变,41799,14011
41800,四川.树堡光伏厂/#1305箱变,41800,14012
41801,四川.树堡光伏厂/#1305箱变,41801,14013
41802,四川.树堡光伏厂/#1306箱变,41802,14021
41803,四川.树堡光伏厂/#1306箱变,41803,14022
41804,四川.树堡光伏厂/#1306箱变,41804,14023
41805,四川.树堡光伏厂/#1307箱变,41805,14031
41806,四川.树堡光伏厂/#1307箱变,41806,14032
41807,四川.树堡光伏厂/#1307箱变,41807,14033
41808,四川.树堡光伏厂/#1308箱变,41808,14041
41809,四川.树堡光伏厂/#1308箱变,41809,14042
41810,四川.树堡光伏厂/#1308箱变,41810,14043
41811,四川.树堡光伏厂/#1309箱变,41811,14051
41812,四川.树堡光伏厂/#1309箱变,41812,14052
41813,四川.树堡光伏厂/#1309箱变,41813,14053
41814,四川.树堡光伏厂/#1310箱变,41814,14061
41815,四川.树堡光伏厂/#1310箱变,41815,14062
41816,四川.树堡光伏厂/#1310箱变,41816,14063
41817,四川.树堡光伏厂/#1201箱变,41817,14071
41818,四川.树堡光伏厂/#1201箱变,41818,14072
41819,四川.树堡光伏厂/#1201箱变,41819,14073
41820,四川.树堡光伏厂/#1202箱变,41820,14081
41821,四川.树堡光伏厂/#1202箱变,41821,14082
41822,四川.树堡光伏厂/#1202箱变,41822,14083
41823,四川.树堡光伏厂/#1203箱变,41823,14091
41824,四川.树堡光伏厂/#1203箱变,41824,14092
41825,四川.树堡光伏厂/#1203箱变,41825,14093
41826,四川.树堡光伏厂/#1204箱变,41826,14101
41827,四川.树堡光伏厂/#1204箱变,41827,14102
41828,四川.树堡光伏厂/#1204箱变,41828,14103
41829,四川.树堡光伏厂/#1205箱变,41829,14111
41830,四川.树堡光伏厂/#1205箱变,41830,14112
41831,四川.树堡光伏厂/#1205箱变,41831,14113
41832,四川.树堡光伏厂/#1206箱变,41832,14121
41833,四川.树堡光伏厂/#1206箱变,41833,14122
41834,四川.树堡光伏厂/#1206箱变,41834,14123
41835,四川.树堡光伏厂/#1207箱变,41835,14131
41836,四川.树堡光伏厂/#1207箱变,41836,14132
41837,四川.树堡光伏厂/#1207箱变,41837,14133
41838,四川.树堡光伏厂/#1208箱变,41838,14141
41839,四川.树堡光伏厂/#1208箱变,41839,14142
41840,四川.树堡光伏厂/#1208箱变,41840,14143
24134,四川.蓬安/2#变压器,24134,14151
27736,四川.蓬安/2#变压器,27736,14152
27735,四川.蓬安/2#变压器,27735,14153
13349,四川.卡子厂/#1变压器,13349,14171
15945,四川.卡子厂/#1变压器,15945,14172
24138,四川.卡子厂/#1变压器,24138,14173
24150,四川.寿丰/1#变压器,24150,14181
27740,四川.寿丰/1#变压器,27740,14182
27739,四川.寿丰/1#变压器,27739,14183
24151,四川.寿丰/2#变压器,24151,14191
27738,四川.寿丰/2#变压器,27738,14192
27737,四川.寿丰/2#变压器,27737,14193
24166,四川.纳溪/1#变压器,24166,14211
27742,四川.纳溪/1#变压器,27742,14212
27741,四川.纳溪/1#变压器,27741,14213
24215,四川.连封/1#变压器,24215,14281
27746,四川.连封/1#变压器,27746,14282
27743,四川.连封/1#变压器,27743,14283
24216,四川.连封/2#变压器,24216,14291
27745,四川.连封/2#变压器,27745,14292
27744,四川.连封/2#变压器,27744,14293
24248,四川.盐源/1#变压器,24248,14651
27748,四川.盐源/1#变压器,27748,14652
27747,四川.盐源/1#变压器,27747,14653
24249,四川.盐源/2#变压器,24249,14661
27750,四川.盐源/2#变压器,27750,14662
27749,四川.盐源/2#变压器,27749,14663
24255,四川.巴中/2#变压器,24255,14691
24276,四川.巴中/2#变压器,24276,14692
24278,四川.巴中/2#变压器,24278,14693
24256,四川.巴中/1#变压器,24256,14701
24275,四川.巴中/1#变压器,24275,14702
24277,四川.巴中/1#变压器,24277,14703
24222,四川.拉马厂/1#变压器,24222,14721
24224,四川.拉马厂/1#变压器,24224,14722
13672,四川.拉马厂/1#变压器,13672,14723
24314,四川.永安/2#变压器,24314,15141
27756,四川.永安/2#变压器,27756,15142
27755,四川.永安/2#变压器,27755,15143
24315,四川.永安/3#变压器,24315,15151
27757,四川.永安/3#变压器,27757,15152
27754,四川.永安/3#变压器,27754,15153
24322,四川.卡拉/1#变压器,24322,15161
27760,四川.卡拉/1#变压器,27760,15162
27759,四川.卡拉/1#变压器,27759,15163
24321,四川.卡拉/2#变压器,24321,15171
27761,四川.卡拉/2#变压器,27761,15172
27758,四川.卡拉/2#变压器,27758,15173
24327,四川.杨房沟/2#变压器,24327,15181
27764,四川.杨房沟/2#变压器,27764,15182
27765,四川.杨房沟/2#变压器,27765,15183
24325,四川.杨房沟/1#变压器,24325,15191
27762,四川.杨房沟/1#变压器,27762,15192
27763,四川.杨房沟/1#变压器,27763,15193
26378,四川.蓬安/1#变压器,26378,15201
27955,四川.蓬安/1#变压器,27955,15202
27956,四川.蓬安/1#变压器,27956,15203
24359,四川.雷波/1#变压器,24359,15241
27766,四川.雷波/1#变压器,27766,15242
27767,四川.雷波/1#变压器,27767,15243
24363,四川.美姑河/1#变压器,24363,15251
27768,四川.美姑河/1#变压器,27768,15252
27769,四川.美姑河/1#变压器,27769,15253
24364,四川.美姑河/2#变压器,24364,15261
27770,四川.美姑河/2#变压器,27770,15262
27771,四川.美姑河/2#变压器,27771,15263
24369,四川.武胜/1#变压器,24369,15271
27774,四川.武胜/1#变压器,27774,15272
27775,四川.武胜/1#变压器,27775,15273
24367,四川.武胜/2#变压器,24367,15281
27772,四川.武胜/2#变压器,27772,15282
27773,四川.武胜/2#变压器,27773,15283
24368,四川.武胜/3#变压器,24368,15291
27776,四川.武胜/3#变压器,27776,15292
27777,四川.武胜/3#变压器,27777,15293
24383,四川.磨家梁/1#变压器,24383,15321
27778,四川.磨家梁/1#变压器,27778,15322
27779,四川.磨家梁/1#变压器,27779,15323
24382,四川.磨家梁/2#变压器,24382,15331
27780,四川.磨家梁/2#变压器,27780,15332
27781,四川.磨家梁/2#变压器,27781,15333
24402,四川.万福/1#变压器,24402,15351
27782,四川.万福/1#变压器,27782,15352
27783,四川.万福/1#变压器,27783,15353
24403,四川.万福/2#变压器,24403,15361
27784,四川.万福/2#变压器,27784,15362
27785,四川.万福/2#变压器,27785,15363
24419,四川.郭家堰/2#变压器,24419,15381
27788,四川.郭家堰/2#变压器,27788,15382
27789,四川.郭家堰/2#变压器,27789,15383
24418,四川.郭家堰/1#变压器,24418,15391
27786,四川.郭家堰/1#变压器,27786,15392
27787,四川.郭家堰/1#变压器,27787,15393
24433,四川.汉塘/#1变压器,24433,15741
27790,四川.汉塘/#1变压器,27790,15742
27791,四川.汉塘/#1变压器,27791,15743
24432,四川.汉塘/#2变压器,24432,15751
27792,四川.汉塘/#2变压器,27792,15752
27793,四川.汉塘/#2变压器,27793,15753
24441,四川.安宁/#2变压器,24441,15761
27796,四川.安宁/#2变压器,27796,15762
27797,四川.安宁/#2变压器,27797,15763
24442,四川.安宁/#3变压器,24442,15771
27794,四川.安宁/#3变压器,27794,15772
27795,四川.安宁/#3变压器,27795,15773
13937,四川.甲米河二级厂/#2变压器,13937,15841
13947,四川.甲米河二级厂/#2变压器,13947,15842
27798,四川.甲米河二级厂/#2变压器,27798,15843
24520,西藏.澜沧江站/#1变压器,24520,15921
24685,西藏.澜沧江站/#1变压器,24685,15922
14304,西藏.澜沧江站/#1变压器,14304,15923
24521,西藏.澜沧江站/#2变压器,24521,15931
24686,西藏.澜沧江站/#2变压器,24686,15932
14305,西藏.澜沧江站/#2变压器,14305,15933
24522,四川.新都桥/1#变压器,24522,15941
24534,四川.新都桥/1#变压器,24534,15942
24536,四川.新都桥/1#变压器,24536,15943
24523,四川.新都桥/2#变压器,24523,15951
24535,四川.新都桥/2#变压器,24535,15952
24537,四川.新都桥/2#变压器,24537,15953
24546,四川.雅江/#1变压器,24546,15961
27799,四川.雅江/#1变压器,27799,15962
27802,四川.雅江/#1变压器,27802,15963
24547,四川.雅江/#2变压器,24547,15971
27800,四川.雅江/#2变压器,27800,15972
27801,四川.雅江/#2变压器,27801,15973
24550,西藏.玉龙/#1变压器,24550,15981
24681,西藏.玉龙/#1变压器,24681,15982
14280,西藏.玉龙/#1变压器,14280,15983
24563,西藏.邦达/#1变压器,24563,15991
14340,西藏.邦达/#1变压器,14340,15992
14343,西藏.邦达/#1变压器,14343,15993
24564,西藏.邦达/#2变压器,24564,16001
14342,西藏.邦达/#2变压器,14342,16002
14344,西藏.邦达/#2变压器,14344,16003
24644,四川.巴塘/#1变压器,24644,16101
24645,四川.巴塘/#1变压器,24645,16102
14207,四川.巴塘/#1变压器,14207,16103
24622,四川.乡城/1#变压器,24622,16111
24625,四川.乡城/1#变压器,24625,16112
24007,四川.乡城/1#变压器,24007,16113
24636,四川.罗盘山/#2变压器,24636,16131
27803,四川.罗盘山/#2变压器,27803,16132
27804,四川.罗盘山/#2变压器,27804,16133
24637,四川.罗盘山/#3变压器,24637,16141
27805,四川.罗盘山/#3变压器,27805,16142
27806,四川.罗盘山/#3变压器,27806,16143
14249,四川.拉拉山厂/1#变压器,14249,16181
14260,四川.拉拉山厂/1#变压器,14260,16182
24661,四川.拉拉山厂/1#变压器,24661,16183
24729,四川.樊江关/2#变压器,24729,16231
27807,四川.樊江关/2#变压器,27807,16232
27808,四川.樊江关/2#变压器,27808,16233
24739,四川.普格/2#变压器,24739,16241
27809,四川.普格/2#变压器,27809,16242
27810,四川.普格/2#变压器,27810,16243
24738,四川.普格/1#变压器,24738,16251
27811,四川.普格/1#变压器,27811,16252
27812,四川.普格/1#变压器,27812,16253
24754,西藏.中心/1#变压器,24754,16271
27818,西藏.中心/1#变压器,27818,16272
27814,西藏.中心/1#变压器,27814,16273
24752,西藏.中心/2#变压器,24752,16281
27819,西藏.中心/2#变压器,27819,16282
27815,西藏.中心/2#变压器,27815,16283
24761,西藏.青泥洞/1#变压器,24761,16301
28000,西藏.青泥洞/1#变压器,28000,16302
27816,西藏.青泥洞/1#变压器,27816,16303
24747,西藏.柴维/1#变压器,24747,16311
27820,西藏.柴维/1#变压器,27820,16312
27813,西藏.柴维/1#变压器,27813,16313
42219,四川.茨巫/1#变压器,42219,17151
42221,四川.茨巫/1#变压器,42221,17152
42220,四川.茨巫/1#变压器,42220,17153
42222,四川.树堡光伏厂/#1701箱变,42222,17161
42223,四川.树堡光伏厂/#1701箱变,42223,17162
42224,四川.树堡光伏厂/#1701箱变,42224,17163
42225,四川.树堡光伏厂/#1702箱变,42225,17171
42226,四川.树堡光伏厂/#1702箱变,42226,17172
42227,四川.树堡光伏厂/#1702箱变,42227,17173
42228,四川.树堡光伏厂/#1703箱变,42228,17181
42229,四川.树堡光伏厂/#1703箱变,42229,17182
42230,四川.树堡光伏厂/#1703箱变,42230,17183
42231,四川.树堡光伏厂/#1704箱变,42231,17191
42232,四川.树堡光伏厂/#1704箱变,42232,17192
42233,四川.树堡光伏厂/#1704箱变,42233,17193
42234,四川.树堡光伏厂/#1705箱变,42234,17201
42235,四川.树堡光伏厂/#1705箱变,42235,17202
42236,四川.树堡光伏厂/#1705箱变,42236,17203
42237,四川.树堡光伏厂/#1706箱变,42237,17211
42238,四川.树堡光伏厂/#1706箱变,42238,17212
42239,四川.树堡光伏厂/#1706箱变,42239,17213
42240,四川.树堡光伏厂/#1707箱变,42240,17221
42241,四川.树堡光伏厂/#1707箱变,42241,17222
42242,四川.树堡光伏厂/#1707箱变,42242,17223
42243,四川.树堡光伏厂/#1708箱变,42243,17231
42244,四川.树堡光伏厂/#1708箱变,42244,17232
42245,四川.树堡光伏厂/#1708箱变,42245,17233
42246,四川.树堡光伏厂/#1709箱变,42246,17241
42247,四川.树堡光伏厂/#1709箱变,42247,17242
42248,四川.树堡光伏厂/#1709箱变,42248,17243
42249,四川.树堡光伏厂/#1710箱变,42249,17251
42250,四川.树堡光伏厂/#1710箱变,42250,17252
42251,四川.树堡光伏厂/#1710箱变,42251,17253
42252,四川.树堡光伏厂/#1601箱变,42252,17261
42253,四川.树堡光伏厂/#1601箱变,42253,17262
42254,四川.树堡光伏厂/#1601箱变,42254,17263
42255,四川.树堡光伏厂/#1602箱变,42255,17271
