id,name,volt,point,I_nd,J_nd,I_node,J_node
序号,刀闸名,电压等级,遥信状态,I端物理节点,J端物理节点,I端所在拓扑节点,J端所在拓扑节点
16013,国调.宜宾换流/500kV.52122刀闸,500,1,13422,24185,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16014,国调.宜宾换流/500kV.52131刀闸,500,1,24185,13423,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16015,国调.宜宾换流/500kV.52132刀闸,500,1,13424,1505,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16016,国调.宜宾换流/500kV.52211刀闸,500,1,1506,13425,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16017,国调.宜宾换流/500kV.52212刀闸,500,1,13426,24186,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16018,国调.宜宾换流/500kV.52221刀闸,500,1,24186,13427,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16019,国调.宜宾换流/500kV.52222刀闸,500,1,13428,24187,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16020,国调.宜宾换流/500kV.52231刀闸,500,1,24187,13429,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16021,国调.宜宾换流/500kV.52232刀闸,500,1,13430,1505,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16022,国调.宜宾换流/500kV.52311刀闸,500,1,1506,13433,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16023,国调.宜宾换流/500kV.52312刀闸,500,1,13434,24188,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16024,国调.宜宾换流/500kV.52321刀闸,500,1,24188,13435,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16025,国调.宜宾换流/500kV.52322刀闸,500,1,13436,24189,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16026,国调.宜宾换流/500kV.52331刀闸,500,1,24189,13437,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16027,国调.宜宾换流/500kV.52332刀闸,500,1,13438,1505,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16028,国调.宜宾换流/500kV.52411刀闸,500,1,1506,13439,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16029,国调.宜宾换流/500kV.52412刀闸,500,1,13440,24190,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16030,国调.宜宾换流/500kV.52421刀闸,500,1,24190,13441,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16031,国调.宜宾换流/500kV.52422刀闸,500,1,13442,24191,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16032,国调.宜宾换流/500kV.52431刀闸,500,1,24191,13443,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16033,国调.宜宾换流/500kV.52432刀闸,500,1,13444,1505,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16034,国调.宜宾换流/500kV.52511刀闸,500,1,1506,13445,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16035,国调.宜宾换流/500kV.52512刀闸,500,1,13446,24192,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16036,国调.宜宾换流/500kV.52521刀闸,500,1,24192,13447,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16037,国调.宜宾换流/500kV.52522刀闸,500,1,13448,24193,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16038,国调.宜宾换流/500kV.52531刀闸,500,1,24193,13431,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16039,国调.宜宾换流/500kV.52532刀闸,500,1,13432,1505,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16040,国调.宜宾换流/500kV.56111刀闸,500,1,24182,13449,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16041,国调.宜宾换流/500kV.56121刀闸,500,1,24182,13451,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16042,国调.宜宾换流/500kV.56131刀闸,500,1,24182,13453,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16043,国调.宜宾换流/500kV.56141刀闸,500,1,24182,13455,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16044,国调.宜宾换流/500kV.56211刀闸,500,1,13458,24188,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16045,国调.宜宾换流/500kV.56221刀闸,500,1,13460,24188,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16046,国调.宜宾换流/500kV.56231刀闸,500,1,13462,24188,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16047,国调.宜宾换流/500kV.56241刀闸,500,1,13464,24188,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16048,国调.宜宾换流/500kV.56311刀闸,500,1,24191,13465,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16049,国调.宜宾换流/500kV.56321刀闸,500,1,24191,13467,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16050,国调.宜宾换流/500kV.56331刀闸,500,1,24191,13469,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16051,国调.宜宾换流/500kV.56341刀闸,500,1,24191,13471,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16052,国调.宜宾换流/500kV.56411刀闸,500,1,24193,13473,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16053,国调.宜宾换流/500kV.56421刀闸,500,1,24193,13475,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16054,国调.宜宾换流/500kV.56431刀闸,500,1,24193,13477,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16055,国调.宜宾换流/500kV.56441刀闸,500,1,24193,13479,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16056,国调.宜宾换流/35kV.3101刀闸,35,1,13482,24194,国调.宜宾换流.35.8942,国调.宜宾换流.35.8942
16057,国调.宜宾换流/35kV.3111刀闸,35,1,13484,24194,国调.宜宾换流.35.8942,国调.宜宾换流.35.8942
16058,国调.宜宾换流/35kV.3121刀闸,35,1,13486,24194,国调.宜宾换流.35.8942,国调.宜宾换流.35.8942
16059,国调.宜宾换流/35kV.3131刀闸,35,1,13488,24194,国调.宜宾换流.35.8942,国调.宜宾换流.35.8942
16060,国调.宜宾换流/35kV.3201刀闸,35,1,24195,13489,国调.宜宾换流.35.8943,国调.宜宾换流.35.8943
16061,国调.宜宾换流/35kV.3211刀闸,35,1,24195,13491,国调.宜宾换流.35.8943,国调.宜宾换流.35.8943
16062,国调.宜宾换流/35kV.3221刀闸,35,1,24195,13493,国调.宜宾换流.35.8943,国调.宜宾换流.35.8943
16063,国调.宜宾换流/35kV.3231刀闸,35,1,24195,13495,国调.宜宾换流.35.8943,国调.宜宾换流.35.8943
16064,国调.宜宾换流/35kV.31111刀闸,35,1,24194,24196,国调.宜宾换流.35.8942,国调.宜宾换流.35.8942
16065,国调.宜宾换流/35kV.32111刀闸,35,1,24197,24195,国调.宜宾换流.35.8943,国调.宜宾换流.35.8943
16066,国调.宜宾换流/500kV.51211刀闸,500,0,1506,17547,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16067,国调.宜宾换流/500kV.51222刀闸,500,1,13498,24198,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16068,国调.宜宾换流/500kV.51231刀闸,500,1,24198,13405,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16069,国调.宜宾换流/500kV.56151刀闸,500,1,24182,13499,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16070,国调.宜宾换流/500kV.56251刀闸,500,1,13502,24188,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16071,国调.宜宾换流/500kV.56351刀闸,500,1,24191,13503,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16072,国调.宜宾换流/500kV.56451刀闸,500,1,24193,13505,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16073,国调.宜宾换流/500kV.56551刀闸,500,1,35864,35865,国调.宜宾换流.500.nd35864,国调.宜宾换流.500.nd35865
16074,国调.宜宾换流/500kV.51332刀闸,500,1,13508,1505,国调.宜宾换流.500.8912,国调.宜宾换流.500.8912
16075,四川.金盘子厂/6.3kV.611刀闸,6,0,10718,24199,四川.金盘子厂.6.nd10718,四川.金盘子厂.6.nd24199
16076,四川.金盘子厂/6.3kV.612刀闸,6,0,10718,24200,四川.金盘子厂.6.nd10718,四川.金盘子厂.6.nd24200
16077,四川.金盘子厂/6.3kV.613刀闸,6,0,10718,24201,四川.金盘子厂.6.nd10718,四川.金盘子厂.6.nd24201
16078,四川.金盘子厂/6.3kV.621刀闸,6,0,10719,24202,四川.金盘子厂.6.nd10719,四川.金盘子厂.6.nd24202
16079,四川.金盘子厂/6.3kV.622刀闸,6,0,10719,24203,四川.金盘子厂.6.nd10719,四川.金盘子厂.6.nd24203
16080,四川.金盘子厂/6.3kV.623刀闸,6,0,10719,24204,四川.金盘子厂.6.nd10719,四川.金盘子厂.6.nd24204
16081,四川.金盘子厂/6.3kV.631刀闸,6,0,24205,24206,四川.金盘子厂.6.nd24205,四川.金盘子厂.6.nd24206
16082,四川.金盘子厂/6.3kV.632刀闸,6,0,24205,24207,四川.金盘子厂.6.nd24205,四川.金盘子厂.6.nd24207
16083,四川.金盘子厂/6.3kV.633刀闸,6,0,24205,24208,四川.金盘子厂.6.nd24205,四川.金盘子厂.6.nd24208
16084,四川.金盘子厂/6.3kV.618刀闸,6,0,1084,24209,四川.金盘子厂.6.nd1084,四川.金盘子厂.6.nd24209
16085,四川.金盘子厂/6.3kV.628刀闸,6,0,1509,24210,四川.金盘子厂.6.nd1509,四川.金盘子厂.6.nd24210
16086,四川.龙源厂/10kV.9511刀闸,10,0,35866,35867,四川.龙源厂.10.nd35866,四川.龙源厂.10.nd35867
16087,四川.龙源厂/10kV.9516刀闸,10,0,35868,35869,四川.龙源厂.10.nd35868,四川.龙源厂.10.nd35869
16088,四川.龙源厂/10kV.9011刀闸,10,0,35870,35871,四川.龙源厂.10.nd35870,四川.龙源厂.10.nd35871
16089,四川.龙源厂/10kV.918刀闸,10,0,35872,35873,四川.龙源厂.10.nd35872,四川.龙源厂.10.nd35873
16090,四川.龙源厂/6.3kV.11刀闸,6,0,35874,35875,四川.龙源厂.6.nd35874,四川.龙源厂.6.nd35875
16091,四川.龙源厂/6.3kV.618刀闸,6,0,35876,35877,四川.龙源厂.6.nd35876,四川.龙源厂.6.nd35877
16092,四川.连封/220kV.2611刀闸,220,1,13510,1510,四川.连封.220.8950,四川.连封.220.8950
16093,四川.连封/220kV.2612刀闸,220,0,13510,1511,四川.连封.220.8950,四川.连封.220.8950
16094,四川.连封/220kV.2616刀闸,220,1,24211,13509,四川.连封.220.8950,四川.连封.220.8950
16095,四川.连封/220kV.2621刀闸,220,0,13512,1510,四川.连封.220.8950,四川.连封.220.8950
16096,四川.连封/220kV.2622刀闸,220,1,13512,1511,四川.连封.220.8950,四川.连封.220.8950
16097,四川.连封/220kV.2626刀闸,220,1,24212,13511,四川.连封.220.8950,四川.连封.220.8950
16098,四川.连封/220kV.2651刀闸,220,1,13514,1510,四川.连封.220.8950,四川.连封.220.8950
16099,四川.连封/220kV.2652刀闸,220,0,13514,1511,四川.连封.220.8950,四川.连封.220.8950
16100,四川.连封/220kV.2656刀闸,220,1,24213,13513,四川.连封.220.8950,四川.连封.220.8950
16101,四川.连封/220kV.2663刀闸,220,0,13516,1512,四川.连封.220.8950,四川.连封.220.8950
16102,四川.连封/220kV.2662刀闸,220,1,13516,1511,四川.连封.220.8950,四川.连封.220.8950
16103,四川.连封/220kV.2666刀闸,220,1,24214,13515,四川.连封.220.8950,四川.连封.220.8950
16104,四川.连封/220kV.2121刀闸,220,1,1510,13518,四川.连封.220.8950,四川.连封.220.8950
16105,四川.连封/220kV.2122刀闸,220,1,1511,13517,四川.连封.220.8950,四川.连封.220.8950
16106,四川.连封/220kV.2131刀闸,220,1,1510,13523,四川.连封.220.8950,四川.连封.220.8950
16107,四川.连封/220kV.2133刀闸,220,1,1512,13524,四川.连封.220.8950,四川.连封.220.8950
16108,四川.连封/220kV.2011刀闸,220,1,1510,13519,四川.连封.220.8950,四川.连封.220.8950
16109,四川.连封/220kV.2012刀闸,220,0,1511,13519,四川.连封.220.8950,四川.连封.220.8950
16110,四川.连封/220kV.2016刀闸,220,1,13520,24215,四川.连封.220.8950,四川.连封.220.8950
16111,四川.连封/220kV.2022刀闸,220,1,1511,13521,四川.连封.220.8950,四川.连封.220.8950
16112,四川.连封/220kV.2023刀闸,220,0,1512,13521,四川.连封.220.8950,四川.连封.220.8950
16113,四川.连封/220kV.2026刀闸,220,1,13522,24216,四川.连封.220.8950,四川.连封.220.8950
16114,四川.连封/220kV.218刀闸,220,1,1510,24217,四川.连封.220.8950,四川.连封.220.8950
16115,四川.连封/220kV.228刀闸,220,1,1511,24218,四川.连封.220.8950,四川.连封.220.8950
16116,四川.丹景/220kV.2693刀闸,220,1,13526,425,四川.丹景.220.640,四川.丹景.220.640
16117,四川.丹景/220kV.2694刀闸,220,0,13526,426,四川.丹景.220.640,四川.丹景.220.640
16118,四川.丹景/220kV.2696刀闸,220,1,24219,13525,四川.丹景.220.640,四川.丹景.220.640
16119,四川.丹景/220kV.2703刀闸,220,0,13528,425,四川.丹景.220.640,四川.丹景.220.640
16120,四川.丹景/220kV.2704刀闸,220,1,13528,426,四川.丹景.220.640,四川.丹景.220.640
16121,四川.丹景/220kV.2706刀闸,220,1,24220,13527,四川.丹景.220.640,四川.丹景.220.640
16122,四川.拉马厂/220kV.2511刀闸,220,1,13530,1530,四川.拉马厂.220.8957,四川.拉马厂.220.8957
16123,四川.拉马厂/220kV.2516刀闸,220,1,24221,13529,四川.拉马厂.220.8957,四川.拉马厂.220.8957
16124,四川.拉马厂/220kV.2011刀闸,220,1,1530,13531,四川.拉马厂.220.8957,四川.拉马厂.220.8957
16125,四川.拉马厂/220kV.2016刀闸,220,1,13532,24222,四川.拉马厂.220.8957,四川.拉马厂.220.8957
16126,四川.拉马厂/220kV.218刀闸,220,1,1530,24223,四川.拉马厂.220.8957,四川.拉马厂.220.8957
16127,四川.拉马厂/110kV.1522刀闸,110,1,13534,24224,四川.拉马厂.110.8958,四川.拉马厂.110.8958
16128,四川.拉马厂/110kV.1526刀闸,110,1,24225,13533,四川.拉马厂.110.8958,四川.拉马厂.110.8958
16129,四川.拉马厂/35kV.318刀闸,35,1,1531,24226,四川.拉马厂.35.8960,四川.拉马厂.35.8960
16130,四川.拉马厂/10.5kV.911刀闸,10,1,35878,35879,四川.拉马厂.10.nd35878,四川.拉马厂.10.nd35879
16131,四川.拉马厂/10.5kV.912刀闸,10,1,35880,35881,四川.拉马厂.10.nd35880,四川.拉马厂.10.nd35881
16132,四川.拉马厂/35kV.14107刀闸,35,1,35882,35883,四川.拉马厂.35.nd35882,四川.拉马厂.35.nd35883
16133,四川.拉马厂/35kV.14027刀闸,35,1,35884,35885,四川.拉马厂.35.nd35884,四川.拉马厂.35.nd35885
16134,四川.拉马厂/35kV.14017刀闸,35,1,35886,35887,四川.拉马厂.35.nd35886,四川.拉马厂.35.nd35887
16135,四川.拉马厂/35kV.13107刀闸,35,1,35888,35889,四川.拉马厂.35.nd35888,四川.拉马厂.35.nd35889
16136,四川.拉马厂/35kV.13027刀闸,35,1,35890,35891,四川.拉马厂.35.nd35890,四川.拉马厂.35.nd35891
16137,四川.拉马厂/35kV.13017刀闸,35,1,35892,35893,四川.拉马厂.35.nd35892,四川.拉马厂.35.nd35893
16138,四川.拉马厂/35kV.15137刀闸,35,1,35894,35895,四川.拉马厂.35.nd35894,四川.拉马厂.35.nd35895
16139,四川.拉马厂/35kV.15027刀闸,35,1,35896,35897,四川.拉马厂.35.nd35896,四川.拉马厂.35.nd35897
16140,四川.拉马厂/35kV.15017刀闸,35,1,35898,35899,四川.拉马厂.35.nd35898,四川.拉马厂.35.nd35899
16141,四川.利源厂/110kV.1516刀闸,110,0,24227,13544,四川.利源厂.110.nd24227,四川.利源厂.110.nd13544
16142,四川.利源厂/10.5kV.9011刀闸,10,0,24228,1513,四川.利源厂.10.nd24228,四川.利源厂.10.nd1513
16143,四川.利源厂/10.5kV.11刀闸,10,0,1513,13546,四川.利源厂.10.nd1513,四川.利源厂.10.nd13546
16144,四川.利源厂/10.5kV.21刀闸,10,0,1513,13548,四川.利源厂.10.nd1513,四川.利源厂.10.nd13548
16145,四川.利源厂/10.5kV.911刀闸,10,0,13547,24229,四川.利源厂.10.nd13547,四川.利源厂.10.nd24229
16146,四川.利源厂/10.5kV.921刀闸,10,0,13549,24230,四川.利源厂.10.nd13549,四川.利源厂.10.nd24230
16147,四川.利源厂/10.5kV.918刀闸,10,0,1513,24231,四川.利源厂.10.nd1513,四川.利源厂.10.nd24231
16148,四川.鲁南厂/110kV.1516刀闸,110,1,24232,13550,四川.鲁南厂.110.9344,四川.鲁南厂.110.9344
16149,四川.鲁南厂/0.69kV.13017刀闸,0,1,35900,35901,四川.鲁南厂.0.nd35900,四川.鲁南厂.0.nd35901
16150,四川.鲁南厂/0.69kV.13067刀闸,0,1,35902,35903,四川.鲁南厂.0.nd35902,四川.鲁南厂.0.nd35903
16151,四川.鲁南厂/0.69kV.13077刀闸,0,1,35904,35905,四川.鲁南厂.0.nd35904,四川.鲁南厂.0.nd35905
16152,四川.鲁南厂/0.69kV.13107刀闸,0,1,35906,35907,四川.鲁南厂.0.nd35906,四川.鲁南厂.0.nd35907
16153,四川.鲁南厂/0.69kV.12017刀闸,0,1,35908,35909,四川.鲁南厂.0.nd35908,四川.鲁南厂.0.nd35909
16154,四川.鲁南厂/0.69kV.12077刀闸,0,1,35910,35911,四川.鲁南厂.0.nd35910,四川.鲁南厂.0.nd35911
16155,四川.鲁南厂/0.69kV.12087刀闸,0,1,35912,35913,四川.鲁南厂.0.nd35912,四川.鲁南厂.0.nd35913
16156,四川.鲁南厂/0.69kV.12117刀闸,0,1,35914,35915,四川.鲁南厂.0.nd35914,四川.鲁南厂.0.nd35915
16157,四川.鲁南厂/0.69kV.11017刀闸,0,1,35916,35917,四川.鲁南厂.0.nd35916,四川.鲁南厂.0.nd35917
16158,四川.鲁南厂/0.69kV.11027刀闸,0,1,35918,35919,四川.鲁南厂.0.nd35918,四川.鲁南厂.0.nd35919
16159,四川.鲁南厂/0.69kV.11057刀闸,0,1,35920,35921,四川.鲁南厂.0.nd35920,四川.鲁南厂.0.nd35921
16160,四川.鲁南厂/0.69kV.11067刀闸,0,1,35922,35923,四川.鲁南厂.0.nd35922,四川.鲁南厂.0.nd35923
16161,四川.鲁南厂/0.69kV.11077刀闸,0,1,35924,35925,四川.鲁南厂.0.nd35924,四川.鲁南厂.0.nd35925
16162,四川.鲁南厂/0.69kV.11127刀闸,0,1,35926,35927,四川.鲁南厂.0.nd35926,四川.鲁南厂.0.nd35927
16163,四川.利源厂/35kV.318刀闸,35,0,35928,35929,四川.利源厂.35.nd35928,四川.利源厂.35.nd35929
16164,四川.鲁南厂/0.69kV.13027刀闸,0,1,35930,35931,四川.鲁南厂.0.nd35930,四川.鲁南厂.0.nd35931
16165,四川.鲁南厂/0.69kV.13037刀闸,0,1,35932,35933,四川.鲁南厂.0.nd35932,四川.鲁南厂.0.nd35933
16166,四川.鲁南厂/0.69kV.13047刀闸,0,1,35934,35935,四川.鲁南厂.0.nd35934,四川.鲁南厂.0.nd35935
16167,四川.鲁南厂/0.69kV.13057刀闸,0,1,35936,35937,四川.鲁南厂.0.nd35936,四川.鲁南厂.0.nd35937
16168,四川.鲁南厂/0.69kV.13087刀闸,0,1,35938,35939,四川.鲁南厂.0.nd35938,四川.鲁南厂.0.nd35939
16169,四川.鲁南厂/0.69kV.13097刀闸,0,1,35940,35941,四川.鲁南厂.0.nd35940,四川.鲁南厂.0.nd35941
16170,四川.鲁南厂/0.69kV.12027刀闸,0,1,35942,35943,四川.鲁南厂.0.nd35942,四川.鲁南厂.0.nd35943
16171,四川.鲁南厂/0.69kV.12037刀闸,0,1,35944,35945,四川.鲁南厂.0.nd35944,四川.鲁南厂.0.nd35945
16172,四川.鲁南厂/0.69kV.12047刀闸,0,1,35946,35947,四川.鲁南厂.0.nd35946,四川.鲁南厂.0.nd35947
16173,四川.鲁南厂/0.69kV.12057刀闸,0,1,35948,35949,四川.鲁南厂.0.nd35948,四川.鲁南厂.0.nd35949
16174,四川.鲁南厂/0.69kV.12067刀闸,0,1,35950,35951,四川.鲁南厂.0.nd35950,四川.鲁南厂.0.nd35951
16175,四川.鲁南厂/0.69kV.12097刀闸,0,1,35952,35953,四川.鲁南厂.0.nd35952,四川.鲁南厂.0.nd35953
16176,四川.鲁南厂/0.69kV.12107刀闸,0,1,35954,35955,四川.鲁南厂.0.nd35954,四川.鲁南厂.0.nd35955
16177,四川.鲁南厂/0.69kV.11047刀闸,0,1,35956,35957,四川.鲁南厂.0.nd35956,四川.鲁南厂.0.nd35957
16178,四川.鲁南厂/0.69kV.11037刀闸,0,1,35958,35959,四川.鲁南厂.0.nd35958,四川.鲁南厂.0.nd35959
16179,四川.鲁南厂/0.69kV.11087刀闸,0,1,35960,35961,四川.鲁南厂.0.nd35960,四川.鲁南厂.0.nd35961
16180,四川.鲁南厂/0.69kV.11097刀闸,0,1,35962,35963,四川.鲁南厂.0.nd35962,四川.鲁南厂.0.nd35963
16181,四川.鲁南厂/0.69kV.11107刀闸,0,1,35964,35965,四川.鲁南厂.0.nd35964,四川.鲁南厂.0.nd35965
16182,四川.鲁南厂/0.69kV.11117刀闸,0,1,35966,35967,四川.鲁南厂.0.nd35966,四川.鲁南厂.0.nd35967
16183,四川.蜀州/500kV.50411刀闸,500,1,273,13556,四川.蜀州.500.2649,四川.蜀州.500.2649
16184,四川.蜀州/500kV.50412刀闸,500,1,13557,18360,四川.蜀州.500.2649,四川.蜀州.500.2649
16185,四川.蜀州/500kV.50511刀闸,500,1,273,13558,四川.蜀州.500.2649,四川.蜀州.500.2649
16186,四川.蜀州/500kV.50512刀闸,500,1,13559,18362,四川.蜀州.500.2649,四川.蜀州.500.2649
16187,四川.蜀州/500kV.5041DK1刀闸,500,1,24233,18360,四川.蜀州.500.2649,四川.蜀州.500.2649
16188,四川.蜀州/500kV.5051DK1刀闸,500,1,24234,18362,四川.蜀州.500.2649,四川.蜀州.500.2649
16189,四川.蜀州/500kV.5051XRAB刀闸,500,0,24235,24236,四川.蜀州.500.nd24235,四川.蜀州.500.nd24236
16190,四川.蜀州/500kV.5051XRBC刀闸,500,0,24236,24237,四川.蜀州.500.nd24236,四川.蜀州.500.nd24237
16191,四川.蜀州/500kV.5041XRAB刀闸,500,0,24238,24239,四川.蜀州.500.nd24238,四川.蜀州.500.nd24239
16192,四川.蜀州/500kV.5041XRBC刀闸,500,0,24239,24240,四川.蜀州.500.nd24239,四川.蜀州.500.nd24240
16193,四川.康定/500kV.50411刀闸,500,1,653,13560,四川.康定.500.4147,四川.康定.500.4147
16194,四川.康定/500kV.50412刀闸,500,1,13561,24241,四川.康定.500.4147,四川.康定.500.4147
16195,四川.康定/500kV.50421刀闸,500,1,24241,13562,四川.康定.500.4147,四川.康定.500.4147
16196,四川.康定/500kV.50422刀闸,500,1,13563,24242,四川.康定.500.4147,四川.康定.500.4147
16197,四川.康定/500kV.50431刀闸,500,1,24242,13564,四川.康定.500.4147,四川.康定.500.4147
16198,四川.康定/500kV.50432刀闸,500,1,13565,652,四川.康定.500.4147,四川.康定.500.4147
16199,四川.康定/500kV.50511刀闸,500,1,653,13566,四川.康定.500.4147,四川.康定.500.4147
16200,四川.康定/500kV.50512刀闸,500,1,13567,24243,四川.康定.500.4147,四川.康定.500.4147
16201,四川.康定/500kV.50521刀闸,500,1,24243,13568,四川.康定.500.4147,四川.康定.500.4147
16202,四川.康定/500kV.50522刀闸,500,1,13569,24244,四川.康定.500.4147,四川.康定.500.4147
16203,四川.康定/500kV.50531刀闸,500,1,24244,13570,四川.康定.500.4147,四川.康定.500.4147
16204,四川.康定/500kV.50532刀闸,500,1,13571,652,四川.康定.500.4147,四川.康定.500.4147
16205,四川.康定/500kV.50611刀闸,500,1,653,13572,四川.康定.500.4147,四川.康定.500.4147
16206,四川.康定/500kV.50612刀闸,500,1,13573,24245,四川.康定.500.4147,四川.康定.500.4147
16207,四川.康定/500kV.50621刀闸,500,1,24245,13574,四川.康定.500.4147,四川.康定.500.4147
16208,四川.康定/500kV.50622刀闸,500,1,13575,24246,四川.康定.500.4147,四川.康定.500.4147
16209,四川.康定/500kV.50631刀闸,500,1,24246,13576,四川.康定.500.4147,四川.康定.500.4147
16210,四川.康定/500kV.50632刀闸,500,1,13577,652,四川.康定.500.4147,四川.康定.500.4147
16211,四川.康定/500kV.5051R刀闸,500,0,35968,35969,四川.康定.500.nd35968,四川.康定.500.nd35969
16212,四川.康定/500kV.5063R刀闸,500,0,35970,35971,四川.康定.500.nd35970,四川.康定.500.nd35971
16213,四川.盐源/220kV.2631刀闸,220,1,13579,1515,四川.盐源.220.8855,四川.盐源.220.8855
16214,四川.盐源/220kV.2632刀闸,220,0,13579,1516,四川.盐源.220.8855,四川.盐源.220.8855
16215,四川.盐源/220kV.2636刀闸,220,1,24247,13578,四川.盐源.220.nd24247,四川.盐源.220.nd13578
16216,四川.盐源/220kV.2011刀闸,220,1,1515,13580,四川.盐源.220.8855,四川.盐源.220.8855
16217,四川.盐源/220kV.2012刀闸,220,1,1516,13580,四川.盐源.220.8855,四川.盐源.220.8855
16218,四川.盐源/220kV.2016刀闸,220,1,13581,24248,四川.盐源.220.nd13581,四川.盐源.220.nd24248
16219,四川.盐源/220kV.2021刀闸,220,0,1515,13582,四川.盐源.220.8855,四川.盐源.220.8855
16220,四川.盐源/220kV.2022刀闸,220,1,1516,13582,四川.盐源.220.8855,四川.盐源.220.8855
16221,四川.盐源/220kV.2026刀闸,220,1,13583,24249,四川.盐源.220.8855,四川.盐源.220.8855
16222,四川.盐源/220kV.218刀闸,220,1,1515,24250,四川.盐源.220.8855,四川.盐源.220.8855
16223,四川.盐源/220kV.228刀闸,220,1,1516,24251,四川.盐源.220.8855,四川.盐源.220.8855
16224,四川.盐源/220kV.2121刀闸,220,1,1515,13585,四川.盐源.220.8855,四川.盐源.220.8855
16225,四川.盐源/220kV.2122刀闸,220,1,1516,13584,四川.盐源.220.8855,四川.盐源.220.8855
16226,四川.盐源/220kV.2611刀闸,220,1,13587,1515,四川.盐源.220.8855,四川.盐源.220.8855
16227,四川.盐源/220kV.2612刀闸,220,0,13587,1516,四川.盐源.220.8855,四川.盐源.220.8855
16228,四川.盐源/220kV.2616刀闸,220,1,24252,13586,四川.盐源.220.8855,四川.盐源.220.8855
16229,四川.盐源/220kV.2621刀闸,220,0,13589,1515,四川.盐源.220.8855,四川.盐源.220.8855
16230,四川.盐源/220kV.2622刀闸,220,1,13589,1516,四川.盐源.220.8855,四川.盐源.220.8855
16231,四川.盐源/220kV.2626刀闸,220,1,24253,13588,四川.盐源.220.8855,四川.盐源.220.8855
16232,四川.巴中/500kV.50111刀闸,500,1,13591,1520,四川.巴中.500.9601,四川.巴中.500.9601
16233,四川.巴中/500kV.50112刀闸,500,1,24254,13590,四川.巴中.500.9601,四川.巴中.500.9601
16234,四川.巴中/500kV.50121刀闸,500,1,13593,24254,四川.巴中.500.9601,四川.巴中.500.9601
16235,四川.巴中/500kV.50122刀闸,500,1,24255,13592,四川.巴中.500.9601,四川.巴中.500.9601
16236,四川.巴中/500kV.50131刀闸,500,1,13595,24255,四川.巴中.500.9601,四川.巴中.500.9601
16237,四川.巴中/500kV.50132刀闸,500,1,1521,13594,四川.巴中.500.9601,四川.巴中.500.9601
16238,四川.巴中/500kV.50211刀闸,500,1,13597,1520,四川.巴中.500.9601,四川.巴中.500.9601
16239,四川.巴中/500kV.50212刀闸,500,1,24256,13596,四川.巴中.500.9601,四川.巴中.500.9601
