id,name,volt,point,I_nd,J_nd,I_node,J_node
序号,断路器名,电压等级,遥信状态,I端物理节点,J端物理节点,I端所在拓扑节点,J端所在拓扑节点
8800,四川.广都/380V.通信电源用9011开关,0,1,30704,30705,四川.广都.0.nd30704,四川.广都.0.nd30705
8801,四川.广都/380V.通信电源用9012开关,0,1,30706,30707,四川.广都.0.nd30706,四川.广都.0.nd30707
8802,四川.广都/380V.通信电源用9022开关,0,1,30708,30709,四川.广都.0.nd30708,四川.广都.0.nd30709
8803,四川.广都/380V.通信电源用9021开关,0,1,30710,30711,四川.广都.0.nd30710,四川.广都.0.nd30711
8804,四川.广都/380V.9201开关,0,0,30712,30713,四川.广都.0.nd30712,四川.广都.0.nd30713
8805,四川.广都/380V.9202开关,0,0,30714,30715,四川.广都.0.nd30714,四川.广都.0.nd30715
8806,四川.广都/380V.9203开关,0,0,30716,30717,四川.广都.0.nd30716,四川.广都.0.nd30717
8807,四川.广都/380V.9204开关,0,0,30718,30719,四川.广都.0.nd30718,四川.广都.0.nd30719
8808,四川.云顶山风电场/220kV.251开关,220,1,16874,16875,四川.云顶山风电场.220.18628,四川.云顶山风电场.220.18628
8809,四川.云顶山风电场/220kV.201开关,220,1,16876,16877,四川.云顶山风电场.220.18628,四川.云顶山风电场.220.18628
8810,四川.云顶山风电场/35kV.301开关,35,1,16878,1991,四川.云顶山风电场.35.18629,四川.云顶山风电场.35.18629
8811,四川.云顶山风电场/35kV.311开关,35,1,1991,16879,四川.云顶山风电场.35.18629,四川.云顶山风电场.35.18629
8812,四川.云顶山风电场/35kV.312开关,35,1,1991,16880,四川.云顶山风电场.35.18629,四川.云顶山风电场.35.18629
8813,四川.云顶山风电场/35kV.313开关,35,1,1991,16881,四川.云顶山风电场.35.18629,四川.云顶山风电场.35.18629
8814,四川.云顶山风电场/35kV.314开关,35,1,1991,16882,四川.云顶山风电场.35.18629,四川.云顶山风电场.35.18629
8815,四川.云顶山风电场/35kV.315开关,35,1,1991,16883,四川.云顶山风电场.35.18629,四川.云顶山风电场.35.18629
8816,四川.广都/380V.1MK1虚开关,0,1,30720,30721,四川.广都.0.nd30720,四川.广都.0.nd30721
8817,四川.广都/380V.1MK2虚开关,0,1,30722,30723,四川.广都.0.nd30722,四川.广都.0.nd30723
8818,四川.广都/380V.1MK8虚开关,0,1,30724,30725,四川.广都.0.nd30724,四川.广都.0.nd30725
8819,四川.广都/380V.2MK8虚开关,0,1,30726,30727,四川.广都.0.nd30726,四川.广都.0.nd30727
8820,四川.广都/380V.2MK1虚开关,0,1,30728,30729,四川.广都.0.nd30728,四川.广都.0.nd30729
8821,四川.广都/380V.2MK2虚开关,0,1,30730,30731,四川.广都.0.nd30730,四川.广都.0.nd30731
8822,四川.广都/380V.3MK2虚开关,0,1,30732,30733,四川.广都.0.nd30732,四川.广都.0.nd30733
8823,四川.广都/380V.3MK1虚开关,0,1,30734,30735,四川.广都.0.nd30734,四川.广都.0.nd30735
8824,四川.广都/380V.3MK8虚开关,0,1,30736,30737,四川.广都.0.nd30736,四川.广都.0.nd30737
8825,四川.广都/380V.通信电源用11TZLK虚开关,0,1,30738,30739,四川.广都.0.nd30738,四川.广都.0.nd30739
8826,四川.广都/380V.通信电源用12TZLK虚开关,0,1,30740,30741,四川.广都.0.nd30740,四川.广都.0.nd30741
8827,四川.广都/380V.通信电源用13TZLK虚开关,0,1,30742,30743,四川.广都.0.nd30742,四川.广都.0.nd30743
8828,四川.广都/380V.通信电源用14TZLK虚开关,0,1,30744,30745,四川.广都.0.nd30744,四川.广都.0.nd30745
8829,四川.广都/380V.通信电源用21TZLK虚开关,0,1,30746,30747,四川.广都.0.nd30746,四川.广都.0.nd30747
8830,四川.广都/380V.通信电源用22TZLK虚开关,0,1,30748,30749,四川.广都.0.nd30748,四川.广都.0.nd30749
8831,四川.广都/380V.通信电源用23TZLK虚开关,0,1,30750,30751,四川.广都.0.nd30750,四川.广都.0.nd30751
8832,四川.广都/380V.通信电源用24TZLK虚开关,0,1,30752,30753,四川.广都.0.nd30752,四川.广都.0.nd30753
8833,四川.京东方/220kV.202开关,220,1,16884,16885,四川.京东方.220.17445,四川.京东方.220.17445
8834,四川.茫溪/220kV.271开关,220,1,16886,16887,四川.茫溪.220.18676,四川.茫溪.220.18676
8835,四川.茫溪/220kV.272开关,220,1,16888,16889,四川.茫溪.220.18676,四川.茫溪.220.18676
8836,四川.茫溪/220kV.203开关,220,1,16890,16891,四川.茫溪.220.18676,四川.茫溪.220.18676
8837,西藏.中心/110kV.044开关,110,0,16892,16893,西藏.中心.110.10174,西藏.中心.110.10174
8838,西藏.玉龙/110kV.042开关,110,0,16894,16895,西藏.玉龙.110.nd16894,西藏.玉龙.110.9915
8839,西藏.玉龙/110kV.043开关,110,0,16896,16897,西藏.玉龙.110.nd16896,西藏.玉龙.110.9915
8840,四川.广都/380V.#1UPI虚开关,0,1,30754,30755,四川.广都.0.nd30754,四川.广都.0.nd30755
8841,四川.广都/380V.#1UPR虚开关,0,1,30756,30757,四川.广都.0.nd30756,四川.广都.0.nd30757
8842,四川.广都/380V.#2UPI虚开关,0,1,30758,30759,四川.广都.0.nd30758,四川.广都.0.nd30759
8843,四川.广都/380V.#2UPR虚开关,0,1,30760,30761,四川.广都.0.nd30760,四川.广都.0.nd30761
8844,四川.广都/380V.直流系统#1充电机交流进线1虚开关,0,1,30762,30763,四川.广都.0.nd30762,四川.广都.0.nd30763
8845,四川.广都/380V.直流系统#1充电机交流进线2虚开关,0,1,30764,30765,四川.广都.0.nd30764,四川.广都.0.nd30765
8846,四川.广都/380V.直流系统#2充电机交流进线1虚开关,0,1,30766,30767,四川.广都.0.nd30766,四川.广都.0.nd30767
8847,四川.广都/380V.直流系统#2充电机交流进线2虚开关,0,1,30768,30769,四川.广都.0.nd30768,四川.广都.0.nd30769
8848,四川.广都/380V.直流系统#3充电机交流进线1虚开关,0,1,30770,30771,四川.广都.0.nd30770,四川.广都.0.nd30771
8849,四川.广都/380V.直流系统#3充电机交流进线2虚开关,0,1,30772,30773,四川.广都.0.nd30772,四川.广都.0.nd30773
8850,四川.广都/380V.#1UPS旁路进线虚开关,0,1,30774,30775,四川.广都.0.nd30774,四川.广都.0.nd30775
8851,四川.广都/380V.#1UPS交流进线虚开关,0,1,30776,30777,四川.广都.0.nd30776,四川.广都.0.nd30777
8852,四川.广都/380V.#2UPS旁路进线虚开关,0,1,30778,30779,四川.广都.0.nd30778,四川.广都.0.nd30779
8853,四川.广都/380V.通信直流#1充电机交流进线1虚开关,0,1,30780,30781,四川.广都.0.nd30780,四川.广都.0.nd30781
8854,四川.广都/380V.通信直流#1充电机交流进线2虚开关,0,1,30782,30783,四川.广都.0.nd30782,四川.广都.0.nd30783
8855,四川.广都/380V.通信直流#2充电机交流进线1虚开关,0,1,30784,30785,四川.广都.0.nd30784,四川.广都.0.nd30785
8856,四川.广都/380V.通信直流#2充电机交流进线2虚开关,0,1,30786,30787,四川.广都.0.nd30786,四川.广都.0.nd30787
8857,四川.广都/380V.#2UPS交流进线虚开关,0,1,30788,30789,四川.广都.0.nd30788,四川.广都.0.nd30789
8858,四川.广都/380V.直流系统1号总虚开关,0,1,30790,30791,四川.广都.0.nd30790,四川.广都.0.nd30791
8859,四川.广都/380V.直流系统2号总虚开关,0,1,30792,30793,四川.广都.0.nd30792,四川.广都.0.nd30793
8860,四川.光大厂/110kV.151开关,110,1,16898,16899,四川.光大厂.110.18680,四川.光大厂.110.18680
8861,四川.光大厂/110kV.101开关,110,1,16900,16901,四川.光大厂.110.18680,四川.光大厂.110.18680
8862,四川.光大厂/10.5kV.1开关,10,1,1995,16902,四川.光大厂.10.18681,四川.光大厂.10.18681
8863,四川.虎牙厂/110kV.151开关,110,0,16903,16904,四川.虎牙厂.110.nd16903,四川.虎牙厂.110.nd16904
8864,四川.虎牙厂/10.5kV.1开关,10,0,1997,16905,四川.虎牙厂.10.nd1997,四川.虎牙厂.10.nd16905
8865,四川.虎牙厂/10.5kV.2开关,10,0,1997,16906,四川.虎牙厂.10.nd1997,四川.虎牙厂.10.nd16906
8866,四川.黄茅埂风电场/220kV.251开关,220,1,16907,16908,四川.黄茅埂风电场.220.18685,四川.黄茅埂风电场.220.18685
8867,四川.黄茅埂风电场/220kV.201开关,220,1,16909,16910,四川.黄茅埂风电场.220.18685,四川.黄茅埂风电场.220.18685
8868,四川.黄茅埂风电场/220kV.202开关,220,0,16911,16912,四川.黄茅埂风电场.220.nd16911,四川.黄茅埂风电场.220.nd16912
8869,四川.黄茅埂风电场/35kV.301开关,35,1,16913,16914,四川.黄茅埂风电场.35.18686,四川.黄茅埂风电场.35.18686
8870,四川.黄茅埂风电场/35kV.302开关,35,0,16915,16916,四川.黄茅埂风电场.35.nd16915,四川.黄茅埂风电场.35.nd16916
8871,四川.黄茅埂风电场/35kV.311开关,35,0,16917,16918,四川.黄茅埂风电场.35.18686,四川.黄茅埂风电场.35.nd16918
8872,四川.黄茅埂风电场/35kV.312开关,35,0,16919,16920,四川.黄茅埂风电场.35.18686,四川.黄茅埂风电场.35.nd16920
8873,四川.黄茅埂风电场/35kV.313开关,35,1,16921,16922,四川.黄茅埂风电场.35.18686,四川.黄茅埂风电场.35.18686
8874,四川.黄茅埂风电场/35kV.314开关,35,1,16923,16924,四川.黄茅埂风电场.35.18686,四川.黄茅埂风电场.35.18686
8875,四川.黄茅埂风电场/35kV.315开关,35,1,16925,16926,四川.黄茅埂风电场.35.18686,四川.黄茅埂风电场.35.18686
8876,四川.黄茅埂风电场/35kV.321开关,35,0,16927,16928,四川.黄茅埂风电场.35.nd16927,四川.黄茅埂风电场.35.nd16928
8877,四川.黄茅埂风电场/35kV.322开关,35,0,16929,16930,四川.黄茅埂风电场.35.nd16929,四川.黄茅埂风电场.35.nd16930
8878,四川.黄茅埂风电场/35kV.323开关,35,0,16931,16932,四川.黄茅埂风电场.35.nd16931,四川.黄茅埂风电场.35.nd16932
8879,四川.黄茅埂风电场/35kV.324开关,35,0,16933,16934,四川.黄茅埂风电场.35.nd16933,四川.黄茅埂风电场.35.nd16934
8880,四川.黄茅埂风电场/35kV.325开关,35,0,16935,16936,四川.黄茅埂风电场.35.nd16935,四川.黄茅埂风电场.35.nd16936
8881,四川.黄茅埂风电场/35kV.330开关,35,0,16937,16938,四川.黄茅埂风电场.35.nd16937,四川.黄茅埂风电场.35.nd16938
8882,四川.尖山/220kV.213开关,220,1,16939,16940,四川.尖山.220.1296,四川.尖山.220.1296
8883,四川.广都/220V.#1UPS直流输入虚开关,0,1,30794,30795,四川.广都.0.nd30794,四川.广都.0.nd30795
8884,四川.广都/220V.#2UPS直流输入虚开关,0,1,30796,30797,四川.广都.0.nd30796,四川.广都.0.nd30797
8885,四川.旺能厂/35kV.351开关,35,1,16941,2001,四川.旺能厂.35.nd16941,四川.旺能厂.35.nd2001
8886,四川.旺能厂/35kV.301开关,35,1,2001,16942,四川.旺能厂.35.nd2001,四川.旺能厂.35.nd16942
8887,四川.旺能厂/35kV.302开关,35,0,2001,16943,四川.旺能厂.35.nd2001,四川.旺能厂.35.nd16943
8888,四川.旺能厂/10.5kV.901开关,10,1,16944,2002,四川.旺能厂.10.nd16944,四川.旺能厂.10.nd2002
8889,四川.旺能厂/10.5kV.1开关,10,1,2002,16945,四川.旺能厂.10.nd2002,四川.旺能厂.10.nd16945
8890,四川.旺能厂/10.5kV.930开关,10,1,2002,16946,四川.旺能厂.10.nd2002,四川.旺能厂.10.nd16946
8891,四川.锦悦/220kV.251开关,220,1,16947,16948,四川.锦悦.220.18764,四川.锦悦.220.18764
8892,四川.锦悦/220kV.253开关,220,1,16949,16950,四川.锦悦.220.18764,四川.锦悦.220.18764
8893,四川.锦悦/220kV.212开关,220,1,16951,16952,四川.锦悦.220.18764,四川.锦悦.220.18764
8894,四川.锦悦/220kV.223开关,220,1,16953,16954,四川.锦悦.220.18764,四川.锦悦.220.18764
8895,四川.应龙/220kV.265开关,220,1,16955,16956,四川.应龙.220.10631,四川.应龙.220.10631
8896,四川.应龙/220kV.266开关,220,1,16957,16958,四川.应龙.220.10631,四川.应龙.220.10631
8897,四川.三圣/220kV.201开关,220,0,16959,16960,四川.三圣.220.nd16959,四川.三圣.220.nd16960
8898,四川.桃乡/380V.7011开关,0,0,2017,16961,四川.桃乡.0.nd2017,四川.桃乡.0.nd16961
8899,四川.桃乡/380V.7012开关,0,0,2017,16962,四川.桃乡.0.nd2017,四川.桃乡.0.nd16962
8900,四川.桃乡/380V.7031开关,0,0,2016,16963,四川.桃乡.0.nd2016,四川.桃乡.0.nd16963
8901,四川.桃乡/380V.7032开关,0,0,2016,16964,四川.桃乡.0.nd2016,四川.桃乡.0.nd16964
8902,四川.桃乡/380V.7022开关,0,0,2018,16965,四川.桃乡.0.nd2018,四川.桃乡.0.nd16965
8903,四川.桃乡/380V.7021开关,0,0,2018,16966,四川.桃乡.0.nd2018,四川.桃乡.0.nd16966
8904,四川.桃乡/380V.8011开关,0,0,16967,16968,四川.桃乡.0.nd16967,四川.桃乡.0.nd16968
8905,四川.桃乡/220V.8012开关,0,0,16969,2008,四川.桃乡.0.nd16969,四川.桃乡.0.4743
8906,四川.桃乡/380V.8013开关,0,0,2011,16967,四川.桃乡.0.nd2011,四川.桃乡.0.nd16967
8907,四川.桃乡/380V.8014开关,0,0,16970,16967,四川.桃乡.0.nd16970,四川.桃乡.0.nd16967
8908,四川.桃乡/380V.8021开关,0,0,2012,16971,四川.桃乡.0.nd2012,四川.桃乡.0.nd16971
8909,四川.桃乡/220V.8022开关,0,0,16972,2007,四川.桃乡.0.nd16972,四川.桃乡.0.4743
8910,四川.桃乡/380V.8023开关,0,0,2011,2012,四川.桃乡.0.nd2011,四川.桃乡.0.nd2012
8911,四川.桃乡/380V.8201开关,0,0,16973,16974,四川.桃乡.0.nd16973,四川.桃乡.0.nd16974
8912,四川.桃乡/380V.8202开关,0,0,2012,16974,四川.桃乡.0.nd2012,四川.桃乡.0.nd16974
8913,四川.桃乡/380V.9100开关,48,0,2021,16975,四川.桃乡.48.nd2021,四川.桃乡.48.nd16975
8914,四川.桃乡/380V.9200开关,48,0,2022,16976,四川.桃乡.48.nd2022,四川.桃乡.48.nd16976
8915,四川.桃乡/380V.9011开关,0,0,2019,16977,四川.桃乡.0.nd2019,四川.桃乡.0.nd16977
8916,四川.桃乡/380V.9012开关,0,0,2019,16978,四川.桃乡.0.nd2019,四川.桃乡.0.nd16978
8917,四川.桃乡/380V.9021开关,0,0,2020,16979,四川.桃乡.0.nd2020,四川.桃乡.0.nd16979
8918,四川.桃乡/380V.9022开关,0,0,2020,16980,四川.桃乡.0.nd2020,四川.桃乡.0.nd16980
8919,四川.桃乡/380V.1MK1虚开关,0,0,16981,2017,四川.桃乡.0.nd16981,四川.桃乡.0.nd2017
8920,四川.桃乡/380V.1MK2虚开关,0,0,16982,2017,四川.桃乡.0.nd16982,四川.桃乡.0.nd2017
8921,四川.桃乡/380V.1MK8虚开关,0,0,16983,2017,四川.桃乡.0.nd16983,四川.桃乡.0.nd2017
8922,四川.桃乡/380V.2MK8虚开关,0,0,16984,2018,四川.桃乡.0.nd16984,四川.桃乡.0.nd2018
8923,四川.桃乡/380V.2MK2虚开关,0,0,16985,2018,四川.桃乡.0.nd16985,四川.桃乡.0.nd2018
8924,四川.桃乡/380V.2MK1虚开关,0,0,16986,2018,四川.桃乡.0.nd16986,四川.桃乡.0.nd2018
8925,四川.桃乡/380V.3MK1虚开关,0,0,16987,2016,四川.桃乡.0.nd16987,四川.桃乡.0.nd2016
8926,四川.桃乡/380V.3MK2虚开关,0,0,16988,2016,四川.桃乡.0.nd16988,四川.桃乡.0.nd2016
8927,四川.桃乡/380V.3MK6虚开关,0,0,16989,2016,四川.桃乡.0.nd16989,四川.桃乡.0.nd2016
8928,四川.桃乡/380V.＃1UPI虚开关,0,0,16990,2011,四川.桃乡.0.nd16990,四川.桃乡.0.nd2011
8929,四川.桃乡/380V.＃1UPR虚开关,0,0,16991,16970,四川.桃乡.0.nd16991,四川.桃乡.0.nd16970
8930,四川.桃乡/380V.＃2UPR虚开关,0,0,16992,16973,四川.桃乡.0.nd16992,四川.桃乡.0.nd16973
8931,四川.桃乡/380V.＃2UPIR虚开关,0,0,16993,16971,四川.桃乡.0.nd16993,四川.桃乡.0.nd16971
8932,四川.桃乡/380V.11TZLK虚开关,0,0,16994,2019,四川.桃乡.0.nd16994,四川.桃乡.0.nd2019
8933,四川.桃乡/380V.12TZLK虚开关,0,0,16995,2019,四川.桃乡.0.nd16995,四川.桃乡.0.nd2019
8934,四川.桃乡/380V.13TZLK虚开关,0,0,16996,2019,四川.桃乡.0.nd16996,四川.桃乡.0.nd2019
8935,四川.桃乡/380V.14TZLK虚开关,0,0,16997,2019,四川.桃乡.0.nd16997,四川.桃乡.0.nd2019
8936,四川.桃乡/380V.24TZLK虚开关,0,0,16998,2020,四川.桃乡.0.nd16998,四川.桃乡.0.nd2020
8937,四川.桃乡/380V.21TZLK虚开关,0,0,16999,2020,四川.桃乡.0.nd16999,四川.桃乡.0.nd2020
8938,四川.桃乡/380V.22TZLK虚开关,0,0,17000,2020,四川.桃乡.0.nd17000,四川.桃乡.0.nd2020
8939,四川.桃乡/380V.23TZLK虚开关,0,0,17001,2020,四川.桃乡.0.nd17001,四川.桃乡.0.nd2020
8940,四川.桃乡/220V.1UPS直流输入等值虚开关,0,0,17002,16969,四川.桃乡.0.nd17002,四川.桃乡.0.nd16969
8941,四川.桃乡/220V.2UPS直流输入等值虚开关,0,0,16972,17003,四川.桃乡.0.nd16972,四川.桃乡.0.nd17003
8942,四川.桃乡/380V.直流系统1＃总虚开关,0,0,2023,17004,四川.桃乡.0.nd2023,四川.桃乡.0.nd17004
8943,四川.桃乡/380V.直流系统2＃总虚开关,0,0,2024,17005,四川.桃乡.0.nd2024,四川.桃乡.0.nd17005
8944,四川.桃乡/380V.直流系统充电模块1＃电源虚开关,0,0,16961,2023,四川.桃乡.0.nd16961,四川.桃乡.0.nd2023
8945,四川.桃乡/380V.直流系统充电模块2＃电源虚开关,0,0,16962,2024,四川.桃乡.0.nd16962,四川.桃乡.0.nd2024
8946,四川.桃乡/380V.直流系统充电模块3＃电源虚开关,0,0,16963,2023,四川.桃乡.0.nd16963,四川.桃乡.0.nd2023
8947,四川.桃乡/380V.直流系统充电模块4＃电源虚开关,0,0,16964,2024,四川.桃乡.0.nd16964,四川.桃乡.0.nd2024
8948,四川.桃乡/380V.直流系统充电模块5＃电源虚开关,0,0,16966,2023,四川.桃乡.0.nd16966,四川.桃乡.0.nd2023
8949,四川.桃乡/380V.直流系统充电模块6＃电源虚开关,0,0,16965,2024,四川.桃乡.0.nd16965,四川.桃乡.0.nd2024
8950,四川.桃乡/380V.UPS#1交流电源虚开关,0,0,16968,2023,四川.桃乡.0.nd16968,四川.桃乡.0.nd2023
8951,四川.桃乡/380V.UPS#2交流电源虚开关,0,0,16974,2023,四川.桃乡.0.nd16974,四川.桃乡.0.nd2023
8952,四川.桃乡/380V.通信电源#1交流进线一虚开关,0,0,16977,2023,四川.桃乡.0.nd16977,四川.桃乡.0.nd2023
8953,四川.桃乡/380V.通信电源#1交流进线二虚开关,0,0,16978,2024,四川.桃乡.0.nd16978,四川.桃乡.0.nd2024
8954,四川.桃乡/380V.通信电源#2交流进线二虚开关,0,0,16980,2024,四川.桃乡.0.nd16980,四川.桃乡.0.nd2024
8955,四川.桃乡/380V.通信电源#2交流进线一虚开关,0,0,16979,2023,四川.桃乡.0.nd16979,四川.桃乡.0.nd2023
8956,四川.金通/220kV.263开关,220,1,17006,17007,四川.金通.220.18771,四川.金通.220.18771
8957,四川.金通/220kV.264开关,220,1,17008,17009,四川.金通.220.18771,四川.金通.220.18771
8958,四川.金通/220kV.266开关,220,1,17010,17011,四川.金通.220.18771,四川.金通.220.18771
8959,四川.金通/220kV.212开关,220,1,17012,17013,四川.金通.220.18771,四川.金通.220.18771
8960,四川.达阿果厂/220kV.251开关,220,1,17014,17015,四川.达阿果厂.220.18772,四川.达阿果厂.220.18772
8961,四川.达阿果厂/220kV.201开关,220,1,17016,17017,四川.达阿果厂.220.18772,四川.达阿果厂.220.18772
8962,四川.达阿果厂/15.75kV.1开关,15,1,17018,17019,四川.达阿果厂.15.18773,四川.达阿果厂.15.18773
8963,四川.达阿果厂/15.75kV.2开关,15,1,17020,17021,四川.达阿果厂.15.18774,四川.达阿果厂.15.18774
8964,四川.达阿果厂/220kV.202开关,220,1,17022,17023,四川.达阿果厂.220.18772,四川.达阿果厂.220.18772
8965,四川.金通/220kV.265开关,220,0,17024,17025,四川.金通.220.nd17024,四川.金通.220.nd17025
8966,四川.犍为/220kV.267开关,220,1,17026,17027,四川.犍为.220.6068,四川.犍为.220.6068
8967,四川.犍为/220kV.268开关,220,1,17028,17029,四川.犍为.220.6068,四川.犍为.220.6068
8968,四川.若先光伏厂/110kV.151开关,110,1,17030,17031,四川.若先光伏厂.110.18775,四川.若先光伏厂.110.18775
8969,四川.若先光伏厂/110kV.101开关,110,1,17032,17033,四川.若先光伏厂.110.18775,四川.若先光伏厂.110.18775
8970,四川.若先光伏厂/35kV.301开关,35,1,17034,17035,四川.若先光伏厂.35.18776,四川.若先光伏厂.35.18776
8971,四川.若先光伏厂/35kV.311开关,35,1,17036,17037,四川.若先光伏厂.35.18776,四川.若先光伏厂.35.18776
8972,四川.若先光伏厂/35kV.312开关,35,1,17038,17039,四川.若先光伏厂.35.18776,四川.若先光伏厂.35.18776
8973,四川.若先光伏厂/35kV.313开关,35,1,17040,17041,四川.若先光伏厂.35.18776,四川.若先光伏厂.35.18776
8974,四川.若先光伏厂/35kV.314开关,35,1,17042,17043,四川.若先光伏厂.35.18776,四川.若先光伏厂.35.18776
8975,四川.若先光伏厂/35kV.315开关,35,1,17044,17045,四川.若先光伏厂.35.18776,四川.若先光伏厂.35.18776
8976,四川.若先光伏厂/35kV.316开关,35,1,17046,17047,四川.若先光伏厂.35.18776,四川.若先光伏厂.35.18776
8977,四川.丰收/220kV.264开关,220,1,17048,17049,四川.丰收.220.7169,四川.丰收.220.7169
8978,四川.赞拉厂/220kV.251开关,220,1,17050,17051,四川.赞拉厂.220.18798,四川.赞拉厂.220.18798
8979,四川.赞拉厂/220kV.252开关,220,1,17052,17053,四川.赞拉厂.220.18798,四川.赞拉厂.220.18798
8980,四川.赞拉厂/220kV.202开关,220,1,17054,17055,四川.赞拉厂.220.18798,四川.赞拉厂.220.18798
8981,四川.赞拉厂/220kV.201开关,220,1,17056,17057,四川.赞拉厂.220.18798,四川.赞拉厂.220.18798
8982,四川.赞拉厂/10.5kV.1开关,10,0,17058,17059,四川.赞拉厂.10.nd17058,四川.赞拉厂.10.nd17059
8983,四川.赞拉厂/10.5kV.2开关,10,0,17060,17061,四川.赞拉厂.10.nd17060,四川.赞拉厂.10.nd17061
8984,四川.赞拉厂/10.5kV.3开关,10,0,17062,17063,四川.赞拉厂.10.nd17062,四川.赞拉厂.10.nd17063
8985,四川.石渠/110kV.153开关,110,0,17064,17065,四川.石渠.110.nd17064,四川.石渠.110.nd17065
8986,四川.石渠/110kV.112开关,110,0,17066,17067,四川.石渠.110.nd17066,四川.石渠.110.nd17067
8987,四川.南天/380V.7011开关,0,0,30798,30799,国调.南天站.0.nd30798,国调.南天站.0.nd30799
8988,四川.南天/380V.7012开关,0,0,30800,30801,国调.南天站.0.nd30800,国调.南天站.0.nd30801
8989,四川.南天/380V.7031开关,0,0,30802,30803,国调.南天站.0.nd30802,国调.南天站.0.nd30803
8990,四川.南天/380V.7032开关,0,0,30804,30805,国调.南天站.0.nd30804,国调.南天站.0.nd30805
8991,四川.南天/380V.7021开关,0,0,30806,30807,国调.南天站.0.nd30806,国调.南天站.0.nd30807
8992,四川.南天/380V.8102开关,0,0,30808,30809,国调.南天站.0.nd30808,国调.南天站.0.nd30809
8993,四川.南天/380V.8101开关,0,0,30810,30811,国调.南天站.0.nd30810,国调.南天站.0.nd30811
8994,四川.南天/380V.8103开关,0,0,30812,30813,国调.南天站.0.nd30812,国调.南天站.0.nd30813
8995,四川.南天/380V.8011开关,0,0,30814,30815,国调.南天站.0.nd30814,国调.南天站.0.nd30815
8996,四川.南天/220V.8012开关,0,0,30816,30817,国调.南天站.0.nd30816,国调.南天站.0.nd30817
8997,四川.南天/380V.812开关,0,0,30818,30819,国调.南天站.0.nd30818,国调.南天站.0.nd30819
8998,四川.南天/380V.8201开关,0,0,30820,30821,国调.南天站.0.nd30820,国调.南天站.0.nd30821
8999,四川.南天/220V.8022开关,0,0,30822,30823,国调.南天站.0.nd30822,国调.南天站.0.nd30823
9000,四川.南天/380V.8021开关,0,0,30824,30825,国调.南天站.0.nd30824,国调.南天站.0.nd30825
9001,四川.南天/380V.7022开关,0,0,30826,30827,国调.南天站.0.nd30826,国调.南天站.0.nd30827
9002,四川.南天/380V.8203开关,0,0,30828,30829,国调.南天站.0.nd30828,国调.南天站.0.nd30829
9003,四川.南天/380V.11ZLK虚开关,0,0,30830,30831,国调.南天站.0.nd30830,国调.南天站.0.nd30831
9004,四川.南天/380V.12ZLK虚开关,0,0,30832,30833,国调.南天站.0.nd30832,国调.南天站.0.nd30833
9005,四川.南天/380V.16ZLK虚开关,0,0,30834,30835,国调.南天站.0.nd30834,国调.南天站.0.nd30835
9006,四川.南天/380V.26ZLK虚开关,0,0,30836,30837,国调.南天站.0.nd30836,国调.南天站.0.nd30837
9007,四川.南天/380V.22ZLK虚开关,0,0,30838,30839,国调.南天站.0.nd30838,国调.南天站.0.nd30839
9008,四川.南天/380V.21ZLK虚开关,0,0,30840,30841,国调.南天站.0.nd30840,国调.南天站.0.nd30841
9009,四川.南天/380V.31ZLK虚开关,0,0,30842,30843,国调.南天站.0.nd30842,国调.南天站.0.nd30843
9010,四川.南天/380V.32ZLK虚开关,0,0,30844,30845,国调.南天站.0.nd30844,国调.南天站.0.nd30845
9011,四川.南天/380V.36ZLK虚开关,0,0,30846,30847,国调.南天站.0.nd30846,国调.南天站.0.nd30847
9012,四川.南天/380V.#1UPI虚开关,0,0,30848,30849,国调.南天站.0.nd30848,国调.南天站.0.nd30849
9013,四川.南天/380V.#2UPI虚开关,0,0,30850,30851,国调.南天站.0.nd30850,国调.南天站.0.nd30851
9014,四川.南天/380V.#1UPR虚开关,0,0,30852,30853,国调.南天站.0.nd30852,国调.南天站.0.nd30853
9015,四川.南天/380V.#2UPR虚开关,0,0,30854,30855,国调.南天站.0.nd30854,国调.南天站.0.nd30855
9016,四川.南天/380V.直流系统#1充电机交流进线1虚开关,0,0,30856,30857,国调.南天站.0.nd30856,国调.南天站.0.nd30857
9017,四川.南天/380V.直流系统#1充电机交流进线2虚开关,0,0,30858,30859,国调.南天站.0.nd30858,国调.南天站.0.nd30859
9018,四川.南天/380V.直流系统#2充电机交流进线2虚开关,0,0,30860,30861,国调.南天站.0.nd30860,国调.南天站.0.nd30861
9019,四川.南天/380V.直流系统#2充电机交流进线1虚开关,0,0,30862,30863,国调.南天站.0.nd30862,国调.南天站.0.nd30863
9020,四川.南天/380V.直流系统#3充电机交流进线1虚开关,0,0,30864,30865,国调.南天站.0.nd30864,国调.南天站.0.nd30865
9021,四川.南天/380V.直流系统#3充电机交流进线2虚开关,0,0,30866,30867,国调.南天站.0.nd30866,国调.南天站.0.nd30867
9022,四川.南天/380V.#1UPS旁路进线虚开关,0,0,30868,30869,国调.南天站.0.nd30868,国调.南天站.0.nd30869
9023,四川.南天/380V.#1UPS交流进线虚开关,0,0,30870,30871,国调.南天站.0.nd30870,国调.南天站.0.nd30871
9024,四川.南天/380V.#2UPS交流进线虚开关,0,0,30872,30873,国调.南天站.0.nd30872,国调.南天站.0.nd30873
