CN,sub
13040,1617
13042,1617
13044,1617
13046,1617
13048,1617
13050,1617
13052,1617
13054,1617
13056,1617
13058,1617
1456,1618
13061,1618
13063,1618
13065,1616
13067,1616
13069,1616
13071,1616
13073,1616
13075,1616
13077,986
13079,986
1459,1626
13082,1626
13084,1626
13086,1627
13088,1627
13090,1627
13092,1620
13094,1620
13096,1620
13098,1620
13100,1620
13102,1630
13104,1630
13106,1630
13108,1630
13110,1630
13112,1630
13114,1630
13116,1633
13118,1633
13120,1633
13122,1633
13124,1633
13126,1636
13128,1636
13130,1636
1469,1637
1470,1637
13133,1637
13134,1637
13136,1639
13138,1638
13140,1639
13142,1639
13144,185
13146,1618
13148,1618
13150,1604
29707,1604
29709,1604
29711,1604
13152,1604
29713,1604
13154,1604
13156,1604
13158,1604
29715,1604
13160,141
13162,141
13164,1640
13166,1640
13168,1640
29717,1605
29719,1605
29721,1605
29723,1605
13170,1602
29725,1602
29727,1643
29729,1643
13171,1637
13172,1637
29731,581
13174,126
13176,126
29733,126
29735,1644
29737,1644
29739,1644
29741,1644
13178,947
13180,1645
13182,1645
13184,1645
13186,1646
13188,1646
13190,1646
13192,1647
13194,1647
13196,1647
13198,1647
13200,1648
13202,1648
13204,208
13206,1650
13208,1650
13210,1650
13212,1650
13214,1650
13216,1650
13218,1650
13220,1650
13222,1653
13224,1653
13226,1653
13228,1653
13230,1653
13232,1612
13234,1612
13236,1612
13238,1612
13240,1612
13242,1612
13244,1612
13246,1658
13248,1658
13250,1659
13252,1659
13254,1660
13256,1660
13258,1660
13260,1660
13262,1660
13264,1660
13266,1660
13268,1660
13270,1660
13272,1660
13274,1662
13276,1662
13278,1662
13280,1662
13282,1662
13284,1665
13286,1665
13288,1665
13290,1665
13292,1665
13294,1665
13296,1668
13298,1668
13300,1668
13302,1668
13304,1668
13306,1668
13308,1668
13310,1669
13312,1669
13314,1669
13316,1670
13318,1670
13320,1670
13322,1670
13324,1668
13326,385
13328,385
29743,1618
29745,1671
29747,1671
29749,1671
29751,1671
29753,1616
29755,1616
29757,1616
13330,1641
1496,1642
1496,1642
13333,1642
13334,1642
13335,1642
13337,1675
13339,1672
13341,1672
13343,1672
13345,1672
13347,1672
29759,1803
29761,1803
29763,1803
29765,1803
29767,1803
29769,1803
29771,1803
29773,1803
29775,1803
29777,1803
29779,1803
29781,1803
29783,1803
29785,1803
29787,1803
29789,1803
29791,1803
29793,1803
29795,1803
29797,1803
29799,1803
29801,1803
29803,1803
29805,1803
29807,1803
29809,1803
29811,1803
29813,1803
29815,1803
29817,1803
29819,1803
29821,1803
29823,1803
29825,1803
29827,1803
29829,1803
29831,1803
29833,1803
29835,1803
29837,1803
29839,1803
29841,1803
29843,1803
29845,1803
29847,1803
29849,1803
29851,1803
29853,1803
29855,1803
29857,1803
29859,1803
29861,1803
13349,1676
13350,1677
13351,1677
29863,1803
29865,1803
29867,1803
29869,1803
29871,1803
29873,1803
29875,1803
29877,1803
13353,1679
13355,1679
13357,1679
13359,1679
13361,1679
13363,1679
13365,1679
13367,1581
13369,1683
13371,1683
13373,1684
13375,1684
13377,1684
13379,1684
13381,1684
13382,1684
13384,398
13386,380
13388,1378
13390,1689
13392,1690
13394,1690
13396,979
13398,979
13400,979
13402,979
13404,1685
13406,1685
13408,1685
13410,1685
13412,1685
13414,1685
13416,1685
13418,1685
13420,1685
13422,1685
13424,1685
13426,1685
13428,1685
13430,1685
13432,1685
13434,1685
13436,1685
13438,1685
13440,1685
13442,1685
13444,1685
13446,1685
13448,1685
13450,1685
13452,1685
13454,1685
13456,1685
13458,1685
13460,1685
13462,1685
13464,1685
13466,1685
13468,1685
13470,1685
13472,1685
13474,1685
13476,1685
13478,1685
13480,1685
13482,1688
13484,1688
13486,1688
13488,1688
13490,1688
13492,1688
13494,1688
13496,1688
13498,1685
13500,1685
13502,1685
13504,1685
13506,1685
29879,1685
13508,1685
29881,1214
13510,1696
13512,1696
13514,1696
13516,1696
13518,1696
13520,1696
13522,1696
13524,1696
13526,53
13528,53
13530,1699
13532,1699
13534,1700
13535,1701
13536,1701
13537,1701
13538,1701
13539,1701
13541,1702
13543,1702
29883,1703
29885,1703
29887,1703
29889,1703
29891,1703
29893,1703
29895,1703
29897,1703
29899,1703
13545,1704
13547,1705
13549,1705
13551,1706
1514,1707
13553,1707
13554,1707
13555,1707
29901,1708
29903,1708
29905,1708
29907,1708
29909,1708
29911,1708
29913,1708
29915,1708
29917,1708
29919,1708
29921,1708
29923,1708
29925,1708
29927,1708
29929,1708
29931,1708
29933,1708
29935,1708
29937,1708
29939,1708
29941,1708
29943,1708
29945,1708
29947,1708
29949,1708
29951,1708
29953,1708
29955,1708
29957,1708
29959,1708
29961,1708
29963,1708
29965,1708
13557,217
13559,217
13561,399
13563,399
13565,399
13567,399
13569,399
13571,399
13573,399
13575,399
13577,399
13579,1710
13581,1710
13583,1710
13585,1710
13587,1710
13589,1710
13591,1713
13593,1713
13595,1713
13597,1713
13599,1713
13601,1713
13603,1713
13605,1713
13607,1713
29967,1714
13609,1714
29969,1714
13611,1714
13613,1714
13615,1715
13617,1715
13619,1718
13621,1718
13623,1718
13625,1718
13627,1718
13629,1718
13631,1718
13633,1718
1526,1716
1527,1716
13637,1718
13639,1718
13641,1718
13643,1718
13645,1716
13647,1716
13649,1716
13651,1716
13653,1716
13655,1716
13657,1716
13659,1716
13661,1716
13663,1716
13665,1719
13667,1719
13669,1720
13671,1720
29971,1703
29973,1703
29975,1703
29977,1703
29979,1703
29981,1703
29983,1703
29985,1703
29987,1703
29989,1703
29991,1703
29993,1703
29995,1703
29997,1703
29999,1703
30001,1703
30003,1703
30005,1703
30007,1703
30009,1703
30011,1703
30013,1703
30015,1703
30017,1703
1531,1701
13674,1716
13675,1716
30019,1716
30021,1734
30023,1734
30025,1734
30027,1734
13677,137
13679,1722
13681,1722
13683,1722
13685,1722
13687,1723
13689,1723
13691,1723
13693,48
13695,48
13697,1724
13699,1724
13701,1724
13703,1724
13705,1724
13707,1724
13709,1724
13711,974
13713,1762
13715,1762
13717,1762
13719,1762
13721,1763
13723,1763
13725,1763
13727,1514
13729,1514
13731,1736
13733,1736
13735,1736
13736,1737
13737,1737
13738,1737
13740,140
13742,1738
13744,1738
13746,1738
13748,1738
13750,1741
13752,1740
13754,1740
13756,455
13758,183
13760,183
13762,1735
13764,1735
13766,1735
13768,1735
13770,1735
13772,1735
13774,1747
13776,1747
13778,1747
13780,1746
13782,1746
13784,1749
13786,1749
13788,1749
13790,1749
13792,1749
13794,1749
13796,1749
13798,189
13800,199
13802,1753
13804,1753
13806,1754
13808,1754
13810,1752
13812,1752
13814,1752
13816,1752
13818,1752
13820,1752
13822,1752
13824,1752
13826,1752
13828,1496
13830,1497
13832,1757
13834,1757
13836,1757
13838,1757
13840,1757
13842,1757
13844,1757
13846,1757
13848,1757
13850,1760
13852,1760
1564,1761
13854,1761
13855,1761
30029,962
13857,1768
13859,1768
13861,1768
13863,1768
13865,1768
13867,189
13869,189
13871,1771
13873,1771
13875,1771
13877,1771
13879,1771
13881,1771
13883,1771
13885,1771
13887,203
30031,1471
30033,1471
13889,1775
13891,1775
13893,1775
13895,1775
13897,1775
13899,1776
13901,1776
13903,1776
13905,1776
13907,1776
13909,1776
30035,1776
13911,1777
13913,1777
13915,1777
13917,1779
13919,1779
13921,1779
13923,1779
13925,1779
13927,1780
13929,1779
13931,1779
13933,1778
13935,1778
13937,1778
13939,1781
13941,1781
13943,1781
13945,1781
13947,1782
13949,1783
13951,1783
13953,1784
13955,1784
13957,1784
13959,1784
13961,1784
13963,1784
13965,1785
13967,1785
13969,1785
13971,1785
13973,1785
13975,1785
13977,1785
13979,1787
13981,1787
13983,1787
13985,1787
13987,1786
13989,1785
13991,49
13993,49
13995,1779
13997,2452
13999,2452
14001,2452
14003,2452
14005,2452
14007,2452
14009,2452
14011,2452
14013,1795
14015,1795
30037,1795
14017,1795
14019,1795
30039,1795
14021,1795
14023,1795
14025,1795
14027,1795
14029,1796
14031,1796
14033,1796
14035,1796
14037,1796
14039,1796
14041,1796
14043,1796
14045,1796
14047,1796
1593,1797
1592,1797
14051,1797
14053,1797
14055,1377
14057,1799
14059,1799
14061,1799
14063,1799
14065,1799
14067,1799
14069,1792
14071,1792
14073,1792
14075,1792
14077,379
14079,230
14081,1794
14083,1794
14085,1794
14087,1794
14089,1794
14091,367
14093,938
14095,938
14097,938
14099,938
14101,1812
14103,1812
14105,1812
14107,1812
14109,1812
14111,1813
14113,1813
14115,1813
14117,1813
14119,1813
14121,1813
14123,1813
14125,1813
14127,1813
14129,1813
30041,1813
14131,1813
14133,1813
14135,1814
14137,1814
14139,1814
14141,1814
14143,1814
14145,1797
14147,1797
30043,1811
30045,1811
30047,1811
30049,1811
30051,1811
30053,1797
14149,1812
14151,1378
14153,1819
14155,1819
14157,2452
14159,1793
14161,1793
14163,1793
30055,1793
14165,1793
14167,1617
14169,1617
14171,1616
14173,1616
14175,1616
14177,235
14179,1617
1609,1618
14182,1618
14184,1618
14186,1618
14188,964
14190,1823
14192,1810
14194,1824
14196,1824
14198,1824
14200,1824
14202,1824
14204,994
14206,1793
14207,1822
14209,1821
30057,1821
14211,1821
14213,1821
14215,1821
30059,1821
30061,1821
30063,1821
30065,1821
14217,1821
14219,1821
30067,1821
30069,1821
1614,1822
1614,1822
1614,1822
1614,1822
1614,1822
1614,1822
1614,1822
1614,1822
1614,1822
1614,1822
14231,1829
14233,1829
14235,1829
14237,1830
14239,1829
14241,1829
14243,49
14245,1831
14247,1831
14249,1831
14251,1832
14253,1832
30071,1828
30073,1828
30075,1828
30077,1828
30079,1828
30081,1820
14255,1793
30083,49
14257,2452
14259,1790
14260,1834
1618,1834
14263,1835
14265,1836
14267,1837
14269,1837
14271,1837
14273,1805
14275,1805
14277,1805
14279,1805
14280,1804
1622,1804
1622,1804
1935,1804
1622,1804
1935,1804
1622,1804
1935,1804
1622,1804
1935,1804
14291,1790
14293,1790
14295,1790
14297,1790
14299,1790
14301,1790
14303,1790
1626,1789
1625,1789
14306,1789
14307,1789
14308,1789
14309,1789
14310,1789
14311,1789
14312,1789
14313,1789
14314,1789
14315,1789
14317,1378
14319,1790
14320,1808
1629,1808
1628,1808
1629,1808
14324,1808
1628,1808
14326,1808
1628,1808
1629,1808
14329,1808
1628,1808
14332,1809
14334,1809
14336,1809
14338,1809
14340,1809
14342,1809
1629,1808
1628,1808
14345,1808
14346,1808
14347,1808
14349,1809
14351,1831
14353,1617
30085,95
30087,95
30089,95
30091,200
30093,200
14355,1843
14357,1843
14359,1843
14361,1844
14363,1844
14365,1753
14367,1845
14369,1846
14371,1846
14373,1799
14375,1848
14377,1848
14379,1848
14381,1848
14383,1848
14385,1848
14387,1851
14389,1851
14391,1851
14393,1851
14395,1527
14397,1507
14399,1851
14401,1853
1639,1854
14403,1854
14405,1377
14407,1859
14409,1859
14411,1856
14413,1856
14415,1856
14417,1856
14419,1856
14421,1856
14423,1862
14425,1863
14427,1863
14429,1863
14431,1863
14433,1869
14435,1869
14437,1869
14439,1869
14441,1870
14443,1870
14445,1870
14447,1871
14449,1871
1648,1872
14451,1872
14452,1872
14453,1872
14454,1872
14455,1872
14456,1872
14458,1659
14460,1659
1649,1660
14462,1660
14463,1660
14464,1660
14465,1660
14467,1874
14469,1874
1651,1875
14471,1875
14472,1875
14473,1875
14475,1877
14477,1877
14479,1877
30095,1877
14481,1877
14483,1877
14485,1877
1496,1642
14487,1642
14488,1642
14490,1675
30097,1803
30099,1803
30101,1803
30103,1803
30105,1803
30107,1803
30109,1803
30111,1803
30113,1803
30115,1803
30117,1803
30119,1803
30121,1803
30123,1803
30125,1803
30127,1803
30129,1803
30131,1803
30133,1803
30135,1803
30137,1803
30139,1803
30141,1803
30143,1803
30145,1803
30147,1803
30149,1803
30151,1803
30153,1803
30155,1803
30157,1803
30159,1803
30161,1803
30163,1803
30165,1803
30167,1803
30169,1803
30171,1803
30173,1803
30175,1803
14492,1880
14494,1880
14496,1880
14498,1880
14500,1884
14502,1884
14504,1884
14506,1886
14508,1886
14510,1886
14512,1886
14514,1880
14516,1880
14518,1886
14520,1886
14522,1886
14524,1378
14526,1378
14528,1378
14530,1810
14532,263
14534,1890
14536,1890
14538,1890
14540,1890
14542,1890
1661,1893
14544,1893
1662,1894
14546,1894
14548,1877
14550,1378
14552,1710
14554,1895
14556,1895
1664,1896
14558,1896
14559,1896
14560,1896
14561,1896
14562,1896
14563,1896
14565,1897
14567,1897
14569,1897
14571,1898
14573,1898
14575,1897
14577,1899
14579,1899
14581,1899
14583,1900
14585,1900
14587,1899
1671,1901
14589,1901
14590,1901
14591,1901
14592,1901
14594,1517
14596,1517
30177,1517
14598,1517
30179,1518
14600,1518
14602,1518
14604,1518
14606,1906
14608,1906
14610,1906
14612,1906
14614,1906
14616,1906
14618,1906
14620,1909
14622,1909
14624,1909
14626,1909
14628,1909
14630,1909
14632,1909
14634,1910
14636,1910
14638,1910
14640,1910
14642,1911
1681,1912
14644,1912
14645,1912
1682,1912
14646,1912
14648,1913
14649,1913
14651,958
14653,958
14655,1914
14657,1914
14659,1914
14661,1914
14663,1915
14665,1915
14667,1915
14669,1906
14671,1917
30181,1917
14673,1917
14675,1918
14677,1918
14679,958
14681,1613
14683,1613
14685,1613
14687,1613
14688,1919
14689,1919
14690,1919
751,497
14693,1889
14695,1889
14697,1889
14699,1889
14701,1889
1694,1922
14703,1922
1695,1923
14705,1923
1696,1926
14707,1926
14708,1926
14709,1926
14711,221
14713,1924
14715,1924
14717,1924
14719,1925
14721,1925
30183,1914
14723,1929
14725,1929
14727,1929
14729,1929
14730,1930
14731,1930
14732,1930
14733,1930
14735,1931
14737,1931
14739,1931
14741,1931
14743,1931
14745,1931
14747,1931
14749,1931
14751,1932
14753,1932
14755,1932
14757,1932
14759,1931
14761,1935
14763,1935
14765,1935
14767,1936
14769,1936
14771,1936
14772,1937
14774,1936
14776,1936
14778,1936
14780,1937
14782,1937
30185,1938
30187,1938
30189,1939
30191,1939
30193,1939
30195,1939
1708,1941
14784,1941
14785,1941
14786,1941
14787,1941
14789,1823
14791,1944
14793,1944
30197,1944
14795,1945
14797,1945
14799,1945
14801,1946
14803,1946
14805,1946
14807,1946
14809,1946
14811,88
14813,53
14815,87
14817,87
14819,87
14821,87
1713,87
14824,1945
14826,1949
14828,1949
14830,1949
14832,1949
14834,1949
14836,1949
14838,1949
14840,1949
14842,1949
14844,1949
14846,1950
14848,1950
14850,1950
14852,1950
14854,1951
14856,1951
1717,1952
14858,1952
14859,1952
14861,1953
14863,1953
14865,1953
14867,1954
14869,1954
14871,1955
1720,1955
14873,1955
1721,1956
14875,1956
14876,1956
14878,88
14880,88
14882,1957
14884,1957
1724,1959
14886,1959
14887,1959
14888,1959
14889,1959
14890,1959
14891,1959
30199,1960
30201,1960
30203,1960
30205,1960
30207,1960
30209,1960
30211,1960
30213,1960
30215,1960
30217,1960
30219,1960
30221,1960
30223,1960
30225,1960
30227,1960
30229,1960
30231,1960
30233,1960
30235,1960
30237,1960
30239,1960
30241,1960
30243,1960
30245,1960
30247,1960
30249,1960
30251,1960
30253,1960
30255,1960
30257,1960
30259,1960
30261,1960
30263,1960
30265,1960
30267,1960
30269,1960
30271,1960
30273,1960
30275,1960
30277,1960
30279,1960
30281,1960
30283,1960
30285,1960
30287,1960
30289,1960
30291,1960
30293,1960
30295,1960
30297,1960
30299,1960
30301,1960
30303,1960
30305,1960
30307,1960
30309,1960
30311,1960
30313,1960
30315,1960
30317,1960
14893,1961
14895,1961
14897,1961
14899,1961
14901,1962
14903,1962
14905,1962
14907,1962
14909,1964
14911,1965
14913,1965
30319,1960
30321,1960
30323,1960
30325,1960
30327,1960
30329,1960
30331,1960
30333,1960
30335,1960
30337,1960
30339,1960
30341,1960
30343,1960
30345,1960
30347,1960
30349,1960
30351,1960
30353,1960
30355,1960
30357,1960
30359,1960
30361,1960
30363,1960
30365,1960
30367,1960
30369,1960
30371,1960
30373,1960
30375,1960
30377,1960
30379,1960
30381,1960
30383,1960
30385,1960
30387,1960
30389,1960
30391,1960
30393,1960
30395,1960
30397,1960
14915,1507
14917,1970
14919,1970
14921,1413
14923,1969
14925,1969
14927,1969
14929,1971
14931,1971
14933,1971
14935,1971
14937,1971
14939,1971
14941,1971
14943,1971
14945,1971
14947,1971
14949,1971
14951,1971
14953,1971
14955,1971
14957,1971
14959,1971
14961,1971
14963,1971
14965,272
14967,1974
14969,1974
14971,1974
14973,1974
14975,1974
14977,1974
14979,1974
14981,1974
14983,1974
14985,1974
14987,281
14989,1006
14991,1006
14993,394
14995,1378
14997,1377
14999,1978
15001,1978
15003,1413
15005,1880
15007,534
15009,534
15011,534
15013,534
15015,1984
15017,1984
1734,1985
15019,1985
15020,1985
15021,1985
15022,1985
15023,1985
15024,1985
15025,1985
15026,1985
15028,1986
15030,1986
15032,1986
15033,1985
15035,1988
15037,1988
15039,1988
30399,1988
15041,1988
15043,1989
15045,1989
15047,1989
15049,1990
15050,1985
15051,1985
15052,1985
15053,1985
15055,1990
1739,1991
30401,1990
15057,1991
15058,1991
15060,1992
15062,1992
15064,1992
15066,1992
15068,1992
15070,1992
15072,1992
30403,1992
15074,893
15076,1995
30405,1995
15078,1995
30407,1995
30409,1995
15080,1995
15082,1995
15084,1995
15086,1995
15088,1995
15090,1948
1744,1996
15093,1996
15095,1999
15097,1999
15099,1999
15101,1999
15103,1999
15105,1999
15107,1999
15109,1999
15111,1999
15113,1999
15115,2001
15117,2001
15119,2001
15121,2004
15123,2004
15125,2004
15127,2004
15129,2003
15131,2003
15133,2003
15135,2002
15137,2002
15139,1771
15141,2007
15143,2007
15145,2007
15146,2008
15147,2008
15148,2008
15149,2008
15150,2008
15151,2008
15152,2008
1752,2008
15155,2010
15157,2010
15159,2010
15161,2011
15163,2011
15165,1871
15167,1871
15168,1872
15169,1872
15170,1872
1755,1872
15172,1872
15173,1872
15174,1872
15175,1872
15176,1872
15178,2014
15180,2014
15182,1837
15184,1837
15186,999
15188,378
15190,378
15192,378
15194,378
15196,1543
15197,1542
15198,1542
15199,1542
1756,1542
15201,1542
15202,1542
30411,1802
30413,1802
30415,1802
30417,1802
30419,1802
30421,1802
30423,1802
30425,1802
30427,1802
30429,1802
30431,1802
30433,1802
30435,1802
30437,1802
30439,1802
30441,1802
30443,1802
30445,1802
30447,1802
30449,1802
30451,1802
30453,1802
30455,1802
30457,1802
30459,1802
30461,1802
30463,1802
30465,1802
30467,1802
30469,1802
30471,1802
30473,1802
30475,1802
30477,1802
30479,1802
30481,1802
30483,1802
15204,1829
15206,958
15208,958
15210,2015
15212,2015
15214,2015
15216,2015
15218,2015
15220,2015
15222,2015
15224,2015
15226,2015
15228,2016
15230,2016
15232,2016
15234,2016
15236,2016
15238,2016
15240,2016
15242,2016
15244,2016
15246,2016
15248,2016
15250,2016
15252,2016
15254,2016
15256,2016
15258,2016
15260,2016
15262,2016
15264,2016
15266,2016
15268,2017
15270,2017
15272,2017
30485,2017
15274,2017
15276,2017
15278,2017
15280,2017
15282,2017
15284,2017
15286,2017
30487,2017
15288,2017
15290,2017
15292,2017
15294,2017
1763,2017
1762,2017
15298,2018
15300,2018
15302,2018
15304,2018
15306,2018
15308,2018
15310,2018
15312,2017
15314,2017
30489,2021
30491,2021
30493,2021
30495,2021
30497,2021
30499,2022
15316,94
15318,2024
15320,2024
30501,2024
1768,2025
15322,2025
15323,2025
15324,2025
15325,2025
15326,2025
15328,2025
30503,1555
15330,2027
1769,2028
15332,2028
15333,2028
15334,2028
15336,2029
15338,2031
15340,2031
15342,2031
15344,2033
15346,2033
15348,2033
15350,2034
15352,2034
15354,2034
15356,2034
15358,2032
15359,2035
15360,2035
30505,1605
30507,1605
15362,1946
15364,2017
15366,2017
15367,1896
15368,1896
15369,1896
15370,1896
15371,1896
15372,1896
15374,2036
15376,2036
15378,2036
15380,2036
15382,2036
15384,2036
15386,2036
15388,1998
15390,1998
15392,1998
15394,1998
15396,1998
15398,1998
30509,1997
30511,1997
30513,1996
30515,2040
30517,2040
30519,2040
30521,2040
30523,2040
15400,2041
15402,2041
15404,2041
1785,2042
1786,2042
15407,2042
15408,2042
15409,2042
15411,2043
15413,2043
15415,2043
15417,2043
15418,2044
1782,2044
15421,2046
15423,2046
15425,2046
15426,2045
15427,2045
15429,959
15431,2047
1783,2044
15432,2044
1784,2045
15435,2050
15437,2051
15439,2052
15441,2053
15443,2052
15445,2052
30525,2052
15447,2053
15449,1576
15451,2055
15453,2055
15455,2055
15457,2055
15459,2055
15461,2055
15463,2055
15465,2058
15467,2061
15469,2061
15470,2062
15471,2062
15472,2062
15473,2062
15474,2062
1794,2062
15477,2063
15479,1710
15481,2065
