id,I_nd,J_nd
12061,22114,22115
12062,1182,10541
12063,1182,10543
12064,1183,10545
12065,1183,10547
12066,35242,35243
12067,35244,35245
12068,35246,35247
12069,35248,35249
12070,35250,35251
12071,35252,35253
12072,35254,35255
12073,35256,35257
12074,35258,35259
12075,35260,35261
12076,35262,35263
12077,35264,35265
12078,35266,35267
12079,35268,35269
12080,35270,35271
12081,35272,35273
12082,35274,35275
12083,10549,22116
12084,10552,1046
12085,22117,10551
12086,10553,1046
12087,10554,1045
12088,10556,1045
12089,22118,10555
12090,1046,10557
12091,10559,22119
12092,1046,10561
12093,10563,22120
12094,22121,22122
12095,22121,22123
12096,22121,22124
12097,10564,22125
12098,10564,22126
12099,10564,22127
12100,1045,22128
12101,1045,10565
12102,10567,22129
12103,10568,22130
12104,10568,22131
12105,10568,22132
12106,10569,1044
12107,22133,1044
12108,10571,1044
12109,22134,10570
12110,22135,10572
12111,22136,10572
12112,22137,10570
12113,22138,22139
12114,22138,10573
12115,10574,1047
12116,22140,22141
12117,22140,10575
12118,10576,1047
12119,1047,10577
12120,10578,22142
12121,22143,10579
12122,10580,1048
12123,1048,22144
12124,1048,10581
12125,1048,10583
12126,1047,22145
12127,10582,22146
12128,10582,22147
12129,10584,22148
12130,10584,22149
12131,10585,22150
12132,1049,22151
12133,10587,1049
12134,10589,1049
12135,22152,10588
12136,22153,10588
12137,22154,10590
12138,22150,22155
12139,22156,10590
12140,22157,1049
12141,35276,35277
12142,35278,35279
12143,35280,35281
12144,35282,35283
12145,35284,35285
12146,22158,10591
12147,10592,1050
12148,1050,10595
12149,10596,22159
12150,1050,22160
12151,10594,1051
12152,1051,22161
12153,1051,10597
12154,1051,10599
12155,10598,22162
12156,10600,22163
12157,1052,22164
12158,1053,22165
12159,10605,1053
12160,10606,1052
12161,10608,1053
12162,10608,1052
12163,22166,10607
12164,10610,1053
12165,10610,1052
12166,22167,10609
12167,10612,1053
12168,10612,1052
12169,22168,10611
12170,10614,1053
12171,10614,1052
12172,22169,10613
12173,22170,22171
12174,1052,10601
12175,1053,10601
12176,1052,10603
12177,1053,10603
12178,1055,22172
12179,1054,22173
12180,1058,10615
12181,1056,10619
12182,1056,10621
12183,1057,10617
12184,10624,1056
12185,22174,10623
12186,10626,1056
12187,22175,10625
12188,10628,1056
12189,22176,10627
12190,1058,22177
12191,1056,22178
12192,1057,22179
12193,10616,22180
12194,10616,22181
12195,10618,22182
12196,10618,22183
12197,22184,10629
12198,10630,22185
12199,22186,22187
12200,22184,22188
12201,22187,22189
12202,22187,22190
12203,22187,22191
12204,1059,10631
12205,1059,22192
12206,22193,10633
12207,22194,22195
12208,1060,10642
12209,1060,10644
12210,10641,1060
12211,22196,10640
12212,1062,22197
12213,1060,22198
12214,1061,22199
12215,10635,22200
12216,10635,22201
12217,10636,22202
12218,10636,22203
12219,22196,22204
12220,10639,1061
12221,10635,22205
12222,10636,22206
12223,1063,10648
12224,1063,10650
12225,10653,1063
12226,22207,10652
12227,10655,1063
12228,22208,10654
12229,1065,22209
12230,1063,22210
12231,1067,22211
12232,10646,22212
12233,10646,22213
12234,10647,22214
12235,10647,22215
12236,10646,22216
12237,10647,22217
12238,10656,22218
12239,10656,22219
12240,10662,1067
12241,1063,10657
12242,1066,22220
12243,1068,10667
12244,1068,10669
12245,10672,1068
12246,1069,22221
12247,10674,1068
12248,1069,10673
12249,1068,10677
12250,22221,10671
12251,1070,10679
12252,10682,1070
12253,22222,10681
12254,10684,1070
12255,22223,10683
12256,1072,22224
12257,1070,22225
12258,1073,22226
12259,1072,22227
12260,1071,22228
12261,1071,22229
12262,22230,1073
12263,1074,22231
12264,1074,10685
12265,1074,10687
12266,22232,1074
12267,1075,10689
12268,1076,10691
12269,1076,10693
12270,1075,22233
12271,1076,22234
12272,10690,22235
12273,10690,22236
12274,10692,22237
12275,10692,22238
12276,10694,22239
12277,10694,22240
12278,1078,10699
12279,1078,10701
12280,22241,10703
12281,1077,22242
12282,1079,22243
12283,1078,22244
12284,22241,22245
12285,1077,10695
12286,1077,10697
12287,1079,10704
12288,10696,22246
12289,10696,22247
12290,10698,22248
12291,10698,22249
12292,10705,22250
12293,10705,22251
12294,1079,10706
12295,1080,10712
12296,1080,10714
12297,22252,1080
12298,1082,22253
12299,1080,22254
12300,1081,22255
12301,10709,22256
12302,10709,22257
12303,10711,22258
12304,10711,22259
12305,10717,22260
12306,10717,22261
12307,1082,10708
12308,1082,10710
12309,1081,10716
12310,22262,1082
12311,22263,1081
12312,22264,1083
12313,1083,10720
12314,1083,10722
12315,35286,35287
12316,1083,22265
12317,10725,1085
12318,22266,10724
12319,1085,10726
12320,1085,10728
12321,1085,22267
12322,10729,22268
12323,1088,22269
12324,22270,1087
12325,22271,1086
12326,1087,10735
12327,1087,10733
12328,1087,22272
12329,1086,10731
12330,1086,22273
12331,22274,22275
12332,22274,10755
12333,10758,1089
12334,1089,10737
12335,1089,22276
12336,1089,10753
12337,10738,22277
12338,10738,22278
12339,10754,22279
12340,10754,22280
12341,1090,10743
12342,1090,10745
12343,22281,10749
12344,10739,22282
12345,10741,22283
12346,1090,22284
12347,10750,1090
12348,10740,22285
12349,10740,22286
12350,10742,22287
12351,10742,22288
12352,10752,1090
12353,1090,10747
12354,10744,22289
12355,10746,22290
12356,10748,22291
12357,22292,10751
12358,10740,22293
12359,10742,22294
12360,22295,10773
12361,10774,1091
12362,10776,1091
12363,1091,22296
12364,1091,22297
12365,22298,10775
12366,22295,22299
12367,22298,22300
12368,10760,1094
12369,10760,1095
12370,22301,10759
12371,22301,1095
12372,10762,1094
12373,10762,1095
12374,22302,10761
12375,22302,1095
12376,10764,1094
12377,10764,1095
12378,22303,10763
12379,22303,1095
12380,10766,1094
12381,10766,1095
12382,22304,10765
12383,22304,1095
12384,1094,10767
12385,1095,10767
12386,1094,10769
12387,1095,10769
12388,1094,10771
12389,1095,10772
12390,1094,22305
12391,1095,22306
12392,22307,22308
12393,22308,22309
12394,22308,22310
12395,22308,22311
12396,22312,22313
12397,22312,10781
12398,1093,22314
12399,10783,22315
12400,10783,22316
12401,10784,22317
12402,10784,22318
12403,22319,10796
12404,22320,10797
12405,10795,22321
12406,1098,22322
12407,10798,22323
12408,1096,22324
12409,22325,1097
12410,1097,10785
12411,1097,22326
12412,1097,10787
12413,22327,10789
12414,22327,22328
12415,18525,22329
12416,18526,22330
12417,1099,10801
12418,1100,10801
12419,1099,10799
12420,1100,10799
12421,1099,10803
12422,1100,10803
12423,1099,10805
12424,1100,10805
12425,1099,22331
12426,1100,22332
12427,1099,10826
12428,1100,10825
12429,10808,1099
12430,10808,1100
12431,1101,10807
12432,10810,1099
12433,10810,1100
12434,1101,22333
12435,22333,10809
12436,10812,1099
12437,10812,1100
12438,1101,22334
12439,22334,10811
12440,10814,1099
12441,10814,1100
12442,1101,22335
12443,22335,10813
12444,10816,1099
12445,10816,1100
12446,1101,22336
12447,22336,10815
12448,10818,1099
12449,10818,1100
12450,1101,22337
12451,22337,10817
12452,10820,1099
12453,10820,1100
12454,1101,22338
12455,22338,10819
12456,10822,1099
12457,10822,1100
12458,1101,22339
12459,22339,10821
12460,10824,1099
12461,10824,1100
12462,1101,22340
12463,22340,10823
12464,22341,1102
12465,1102,10827
12466,22342,10835
12467,22342,22343
12468,22342,10837
12469,22342,22344
12470,10836,22345
12471,10838,22346
12472,1284,10829
12473,22347,1284
12474,1103,10831
12475,1103,10833
12476,1103,22348
12477,10832,22349
12478,10834,22350
12479,22351,22352
12480,22353,22354
12481,22355,22351
12482,22356,22353
12483,1104,10839
12484,1104,10841
12485,22357,1104
12486,1104,22358
12487,10840,22359
12488,10842,22360
12489,22361,10843
12490,22361,22362
12491,1105,22363
12492,10846,22364
12493,10846,22365
12494,11098,22366
12495,11098,22367
12496,22368,10851
12497,10852,1301
12498,1106,22369
12499,22370,22371
12500,22370,22372
12501,22370,10850
12502,10848,22373
12503,22373,22374
12504,22373,22375
12505,1106,10849
12506,1106,10847
12507,22376,10853
12508,10854,1107
12509,22377,10855
12510,10856,1107
12511,22378,10857
12512,10858,1107
12513,1107,10859
12514,1107,22379
12515,1108,10861
12516,1108,22380
12517,1108,10863
12518,10862,22381
12519,10862,22382
12520,10864,22383
12521,10864,22384
12522,35288,35289
12523,35290,35291
12524,35292,35293
12525,35294,35295
12526,35296,35297
12527,35298,35299
12528,35300,35301
12529,35302,35303
12530,35304,35305
12531,35306,35307
12532,35308,35309
12533,35310,35311
12534,35312,35313
12535,35314,35315
12536,35316,35317
12537,35318,35319
12538,35320,35321
12539,35322,35323
12540,35324,35325
12541,35326,35327
12542,1110,10875
12543,1110,10877
12544,1111,22385
12545,1111,10881
12546,10886,1111
12547,22386,10885
12548,1110,22387
12549,1109,22388
12550,10876,22389
12551,10876,22390
12552,10878,22391
12553,10878,22392
12554,10876,22393
12555,10878,22394
12556,1111,10879
12557,1113,10865
12558,1112,10867
12559,1114,10871
12560,22395,1114
12561,1113,22396
12562,1112,22397
12563,10866,22398
12564,10866,22399
12565,10868,22400
12566,10868,22401
12567,10866,22402
12568,10868,22403
12569,1114,10869
12570,10884,22404
12571,10884,22405
12572,10884,22406
12573,10874,22407
12574,10874,22408
12575,10874,22409
12576,1109,10883
12577,1112,10873
12578,1116,10887
12579,1115,10889
12580,1117,22410
12581,1117,10893
12582,10898,1117
12583,22411,10897
12584,1116,22412
12585,1115,22413
12586,10888,22414
12587,10888,22415
12588,10890,22416
12589,10890,22417
12590,10888,22418
12591,10890,22419
12592,1117,10891
12593,10896,22420
12594,10896,22421
12595,10896,22422
12596,1115,10895
12597,10888,22423
12598,10890,22424
12599,10896,22425
12600,22411,22426
12601,22427,1116
12602,22428,1115
12603,1118,10899
12604,1118,10901
12605,1119,22429
12606,22430,1119
12607,22431,22430
12608,1118,22432
12609,1119,10903
12610,1118,10905
12611,22433,1118
12612,35328,35329
12613,35330,35331
12614,35332,35333
12615,35334,35335
12616,35336,35337
12617,10914,1120
12618,22434,10913
12619,10916,1120
12620,22435,10915
12621,35338,35339
12622,10918,1120
12623,22436,10917
12624,10920,1120
12625,22437,10919
12626,1120,10921
12627,10922,22438
12628,1120,10911
12629,10912,22439
12630,1120,22440
12631,22441,10907
12632,22442,10909
12633,22441,22443
12634,10908,22444
12635,22442,22445
12636,10910,22446
12637,22447,10923
12638,10924,1121
12639,10926,1121
12640,22448,10925
12641,1121,10927
12642,1121,10929
12643,1121,22449
12644,1122,22450
12645,1122,10931
12646,1122,10933
12647,1123,10935
12648,10932,22451
12649,10932,22452
12650,10934,22453
12651,10934,22454
12652,10936,22455
12653,10936,22456
12654,35340,35341
12655,35342,35343
12656,35344,35345
12657,1123,22457
12658,1124,22458
12659,1125,22459
12660,10947,22460
12661,10947,22461
12662,10947,22462
12663,10948,22463
12664,10948,22464
12665,10948,22465
12666,1126,22466
12667,1126,10943
12668,10938,1126
12669,10940,1126
12670,10942,1126
12671,1126,10945
12672,22467,10937
12673,22468,10939
12674,22469,10941
12675,1127,22470
12676,1128,22471
12677,1128,10949
12678,1127,10951
12679,1129,10955
12680,1129,22472
12681,1129,10953
12682,22473,10957
12683,10958,1129
12684,22474,10959
12685,10960,1129
12686,10950,22475
12687,10950,22476
12688,10952,22477
12689,10952,22478
12690,10969,1131
12691,22479,10968
12692,10971,1131
12693,22480,10970
12694,1131,22481
12695,1131,10966
12696,1131,10964
12697,10965,22482
12698,1132,10973
12699,10974,22483
12700,1132,22484
12701,10976,1132
12702,1130,22485
12703,10961,22486
12704,10963,22487
12705,10972,22488
12706,10962,22489
12707,10963,22490
12708,10963,22491
12709,10963,22492
12710,10963,22493
12711,10962,22494
12712,10962,22495
12713,10962,22496
12714,10962,22497
12715,10972,22498
12716,10972,22499
12717,10972,22500
12718,10972,22501
12719,22502,10988
12720,22502,22503
12721,1133,22504
12722,1133,10986
12723,1133,10984
12724,10989,1133
12725,22505,1135
12726,1140,22506
12727,11025,1140
12728,22507,11024
12729,22508,11026
12730,11027,1140
12731,1140,11022
12732,1141,22509
12733,1142,22510
12734,1141,11014
12735,1141,11010
12736,1141,11018
12737,1142,11016
12738,1142,11012
12739,1136,22511
12740,1138,22512
12741,1137,22513
12742,1139,22514
12743,1136,10996
12744,10993,1136
12745,22515,10992
12746,10995,1136
12747,22516,10994
12748,1137,10978
12749,1137,10990
12750,10979,22517
12751,10979,22518
12752,10991,22519
12753,10991,22520
12754,11015,22521
12755,11015,22522
12756,11015,22523
12757,11017,22524
12758,11017,22525
12759,11017,22526
12760,11013,22527
12761,11013,22528
12762,11013,22529
12763,11011,22530
12764,11011,22531
12765,11011,22532
12766,11019,22533
12767,11019,22534
12768,11019,22535
12769,1138,11002
12770,11005,1138
12771,22536,11004
12772,11007,1138
12773,22537,11006
12774,11009,1138
12775,22538,11008
12776,22539,1139
12777,10999,22540
12778,10999,22541
12779,11001,22542
12780,11001,22543
12781,1139,10998
12782,1139,11000
12783,1140,11020
12784,11033,22544
12785,11032,22545
12786,22546,1143
12787,1143,11028
12788,1143,11030
12789,1143,22547
12790,11029,22548
12791,11029,22549
12792,11029,22550
12793,11031,22551
12794,11031,22552
12795,11031,22553
12796,1144,22554
12797,1145,22555
12798,1146,22556
12799,11038,22557
12800,11037,22558
12801,1146,11039
12802,22559,22560
12803,22561,22562
12804,22560,22563
12805,22562,22564
12806,22565,11040
12807,11041,1147
12808,22566,1149
12809,1149,11044
12810,1149,11046
12811,1149,22567
12812,11045,22568
12813,22565,22569
12814,22570,11048
12815,11049,1147
12816,22570,22571
12817,22570,11052
12818,22570,22572
12819,1147,22573
12820,1147,11050
12821,11045,22574
12822,11047,22575
12823,11047,22576
12824,22577,1148
12825,1148,11042
12826,1148,11054
12827,1148,22578
12828,11043,22579
12829,11043,22580
12830,11055,22581
12831,11055,22582
12832,11060,22583
12833,22584,11060
12834,22585,1150
12835,1150,11062
12836,1150,11064
12837,1150,22586
12838,11067,1151
12839,22587,11066
12840,22587,22588
12841,1151,22589
12842,22590,1152
12843,1152,22591
12844,11068,22592
12845,11068,22593
12846,11068,22594
12847,11069,22595
12848,11069,22596
12849,11069,22597
12850,11071,1244
12851,22598,11070
12852,1244,22599
12853,1244,22600
12854,1153,22601
12855,11072,22602
12856,11072,22603
12857,11073,22604
12858,11073,22605
12859,11056,22606
12860,22607,11056
12861,35346,35347
12862,35348,35349
12863,11090,22608
12864,11091,22609
12865,1157,22610
12866,22611,1157
12867,22612,11088
12868,1155,22613
12869,22614,11086
12870,1156,22614
12871,1261,11084
12872,1156,1261
12873,22615,11082
12874,1156,22615
12875,11087,1154
12876,11085,1154
12877,11083,1154
12878,1154,11080
12879,1154,22616
12880,1154,11078
12881,11081,22617
12882,11079,22618
12883,22619,11096
12884,11097,1159
12885,22620,11099
12886,1159,11101
12887,1159,11103
12888,11100,1159
12889,1159,22621
12890,22622,11105
12891,11106,1158
12892,11110,1158
12893,22623,11109
12894,11112,1161
12895,22623,11111
12896,1161,11107
12897,1158,22624
12898,1161,22625
12899,22623,22626
12900,11114,1160
12901,1261,11076
12902,1160,22627
12903,1160,11123
12904,1160,11115
12905,1160,11117
12906,11124,22628
12907,11116,22629
12908,11118,22630
12909,1162,11119
12910,1162,11121
12911,1162,22631
12912,11120,22632
12913,11122,22633
12914,35350,35351
12915,1163,11129
12916,1163,11131
12917,22634,1163
12918,1163,11135
12919,1163,22635
12920,11130,22636
12921,11132,22637
12922,11136,22638
12923,11132,22639
12924,11136,22640
12925,22641,11133
12926,22641,22642
12927,11130,22643
12928,11138,1168
12929,11138,1169
12930,22644,11137
12931,1174,22644
12932,11140,1168
12933,11140,1169
12934,22645,11139
12935,1174,22645
12936,11142,1168
12937,11142,1169
12938,22646,11141
12939,1174,22646
12940,1168,11144
12941,1169,11143
12942,1168,11146
12943,1169,11145
12944,1168,11149
12945,1169,11149
12946,11150,22647
12947,1168,11151
12948,1169,11151
12949,1168,11153
12950,1169,11153
12951,1168,11155
12952,1169,11155
12953,1168,11147
12954,1169,11147
12955,1168,11157
12956,1169,11157
12957,22648,11162
12958,22649,22650
12959,22651,22652
12960,22653,22654
12961,11201,22655
12962,11202,22656
12963,11202,22657
12964,11202,22658
12965,1167,11178
12966,1167,11176
12967,1166,11174
12968,22659,1167
12969,22660,1166
12970,11171,22661
12971,11169,22662
12972,1164,11170
12973,1164,11168
12974,11165,1164
12975,11167,1164
12976,1164,22663
12977,22664,11164
12978,22665,11166
12979,22664,22666
12980,22665,22667
12981,1165,11172
12982,22668,11173
12983,291,11182
12984,498,11183
12985,35352,35353
12986,35354,35355
12987,35356,35357
12988,35358,35359
12989,35360,35361
12990,35362,35363
12991,35364,35365
12992,35366,35367
12993,35368,35369
12994,35370,35371
12995,35372,35373
12996,35374,35375
12997,11187,1170
12998,11148,22669
12999,22670,11186
13000,11189,1170
13001,22671,11188
13002,1170,11190
13003,1170,11192
13004,1170,22672
13005,11191,22673
13006,11193,22674
13007,1172,11195
13008,1173,11197
13009,1173,11199
13010,1172,22675
13011,1173,22676
13012,22677,11203
13013,1175,22678
13014,11204,22679
13015,11205,22680
13016,11205,22681
13017,11205,22682
13018,11206,22683
13019,11206,22684
13020,11206,22685
13021,1176,11208
13022,11209,22686
13023,1176,22687
13024,11215,1176
13025,22688,11214
13026,22688,22689
13027,11217,1177
13028,22690,11216
13029,22690,22691
13030,35376,35377
13031,35378,35379
13032,35380,35381
13033,1177,11210
13034,11211,22692
13035,1177,22693
13036,1176,11212
13037,1177,11213
13038,1178,11218
13039,1178,11220
13040,1178,22694
13041,22695,1178
13042,1179,11222
13043,1179,11224
13044,1179,22696
13045,22697,1179
13046,11227,1180
13047,22698,11226
13048,1180,11228
13049,1180,22699
13050,1180,11230
13051,1181,11232
13052,1181,11234
13053,22700,11236
13054,1181,22701
13055,22700,22702
13056,35382,35383
13057,35384,35385
13058,35386,35387
13059,11239,1185
13060,22703,11238
13061,11241,1185
13062,22704,11240
13063,11243,1185
13064,22705,11242
13065,11245,1184
13066,22706,11244
13067,11247,1184
13068,22707,11246
13069,11249,1184
13070,22708,11248
13071,1185,11250
13072,1184,11251
13073,1185,11252
13074,11253,22709
13075,1184,11254
13076,11255,22710
13077,1185,22711
13078,1184,22712
13079,1182,22713
13080,1183,22714
13081,1186,22715
13082,1186,11258
13083,1186,11256
13084,22716,1186
13085,1187,22717
13086,1188,22718
13087,1189,22719
13088,11272,22720
13089,11272,22721
13090,11270,22722
13091,11270,22723
13092,1194,11269
13093,1194,11271
13094,1194,22724
13095,11268,1194
