id,name,volt,I_node,J_node,I_nd,J_nd,I_id,J_id
序号,断路器名,电压等级,I端所在拓扑节点,J端所在拓扑节点,I端物理节点,J端物理节点,I端所属厂站索引,J端所属厂站索引
9739,四川.石棉/380V.#22TZLK虚开关,0,四川.石棉.0.nd32058,四川.石棉.0.nd32059,32058,32059,1570,1570
9740,四川.石棉/380V.#28TZLK虚开关,0,四川.石棉.0.nd32060,四川.石棉.0.nd32061,32060,32061,1570,1570
9741,四川.石棉/380V.通信直流#1充电机交流进线1虚开关,0,四川.石棉.0.nd32062,四川.石棉.0.nd32063,32062,32063,1570,1570
9742,四川.石棉/380V.通信直流#1充电机交流进线2虚开关,0,四川.石棉.0.nd32064,四川.石棉.0.nd32065,32064,32065,1570,1570
9743,四川.石棉/380V.通信直流#2充电机交流进线1虚开关,0,四川.石棉.0.nd32066,四川.石棉.0.nd32067,32066,32067,1570,1570
9744,四川.石棉/380V.通信直流#2充电机交流进线2虚开关,0,四川.石棉.0.nd32068,四川.石棉.0.nd32069,32068,32069,1570,1570
9745,四川.石棉/380V.8102开关,0,四川.石棉.0.nd32070,四川.石棉.0.nd32071,32070,32071,1570,1570
9746,四川.石棉/380V.812开关,0,四川.石棉.0.nd32072,四川.石棉.0.nd32073,32072,32073,1570,1570
9747,四川.石棉/380V.8101开关,0,四川.石棉.0.nd32074,四川.石棉.0.nd32075,32074,32075,1570,1570
9748,四川.石棉/380V.8103开关,0,四川.石棉.0.nd32076,四川.石棉.0.nd32077,32076,32077,1570,1570
9749,四川.石棉/380V.8011开关,0,四川.石棉.0.nd32078,四川.石棉.0.nd32079,32078,32079,1570,1570
9750,四川.石棉/380V.8202开关,0,四川.石棉.0.nd32080,四川.石棉.0.nd32081,32080,32081,1570,1570
9751,四川.石棉/380V.8201开关,0,四川.石棉.0.nd32082,四川.石棉.0.nd32083,32082,32083,1570,1570
9752,四川.石棉/380V.8203开关,0,四川.石棉.0.nd32084,四川.石棉.0.nd32085,32084,32085,1570,1570
9753,四川.石棉/380V.8021开关,0,四川.石棉.0.nd32086,四川.石棉.0.nd32087,32086,32087,1570,1570
9754,四川.木里/380V.7011开关,0,西南.木里站.0.nd32088,西南.木里站.0.nd32089,32088,32089,1475,1475
9755,四川.木里/380V.7012开关,0,西南.木里站.0.nd32090,西南.木里站.0.nd32091,32090,32091,1475,1475
9756,四川.木里/380V.7021开关,0,西南.木里站.0.nd32092,西南.木里站.0.nd32093,32092,32093,1475,1475
9757,四川.木里/380V.7022开关,0,西南.木里站.0.nd32094,西南.木里站.0.nd32095,32094,32095,1475,1475
9758,四川.木里/380V.7031开关,0,西南.木里站.0.nd32096,西南.木里站.0.nd32097,32096,32097,1475,1475
9759,四川.木里/380V.7032开关,0,西南.木里站.0.nd32098,西南.木里站.0.nd32099,32098,32099,1475,1475
9760,四川.木里/380V.#11AD虚开关,0,西南.木里站.0.nd32100,西南.木里站.0.nd32101,32100,32101,1475,1475
9761,四川.木里/380V.#11TZLK虚开关,0,西南.木里站.0.nd32102,西南.木里站.0.nd32103,32102,32103,1475,1475
9762,四川.木里/380V.#12TZLK虚开关,0,西南.木里站.0.nd32104,西南.木里站.0.nd32105,32104,32105,1475,1475
9763,四川.木里/380V.#16TZLK虚开关,0,西南.木里站.0.nd32106,西南.木里站.0.nd32107,32106,32107,1475,1475
9764,四川.木里/380V.#21TZLK虚开关,0,西南.木里站.0.nd32108,西南.木里站.0.nd32109,32108,32109,1475,1475
9765,四川.木里/380V.#22TZLK虚开关,0,西南.木里站.0.nd32110,西南.木里站.0.nd32111,32110,32111,1475,1475
9766,四川.木里/380V.#26TZLK虚开关,0,西南.木里站.0.nd32112,西南.木里站.0.nd32113,32112,32113,1475,1475
9767,四川.木里/380V.#31TZLK虚开关,0,西南.木里站.0.nd32114,西南.木里站.0.nd32115,32114,32115,1475,1475
9768,四川.木里/380V.#32TZLK虚开关,0,西南.木里站.0.nd32116,西南.木里站.0.nd32117,32116,32117,1475,1475
9769,四川.木里/380V.#36TZLK虚开关,0,西南.木里站.0.nd32118,西南.木里站.0.nd32119,32118,32119,1475,1475
9770,四川.木里/380V.#41TZLK虚开关,0,西南.木里站.0.nd32120,西南.木里站.0.nd32121,32120,32121,1475,1475
9771,四川.木里/380V.#42TZLK虚开关,0,西南.木里站.0.nd32122,西南.木里站.0.nd32123,32122,32123,1475,1475
9772,四川.木里/380V.#46TZLK虚开关,0,西南.木里站.0.nd32124,西南.木里站.0.nd32125,32124,32125,1475,1475
9773,四川.木里/380V.#12AD虚开关,0,西南.木里站.0.nd32126,西南.木里站.0.nd32127,32126,32127,1475,1475
9774,四川.木里/380V.#16AD虚开关,0,西南.木里站.0.nd32128,西南.木里站.0.nd32129,32128,32129,1475,1475
9775,四川.木里/380V.#21AD虚开关,0,西南.木里站.0.nd32130,西南.木里站.0.nd32131,32130,32131,1475,1475
9776,四川.木里/380V.#22AD虚开关,0,西南.木里站.0.nd32132,西南.木里站.0.nd32133,32132,32133,1475,1475
9777,四川.木里/380V.#26AD虚开关,0,西南.木里站.0.nd32134,西南.木里站.0.nd32135,32134,32135,1475,1475
9778,四川.木里/380V.#31AD虚开关,0,西南.木里站.0.nd32136,西南.木里站.0.nd32137,32136,32137,1475,1475
9779,四川.木里/380V.#32AD虚开关,0,西南.木里站.0.nd32138,西南.木里站.0.nd32139,32138,32139,1475,1475
9780,四川.木里/380V.#36AD虚开关,0,西南.木里站.0.nd32140,西南.木里站.0.nd32141,32140,32141,1475,1475
9781,四川.木里/380V.直流系统#1充电机交流进线1虚开关,0,西南.木里站.0.nd32142,西南.木里站.0.nd32143,32142,32143,1475,1475
9782,四川.木里/380V.直流系统#1充电机交流进线2虚开关,0,西南.木里站.0.nd32144,西南.木里站.0.nd32145,32144,32145,1475,1475
9783,四川.木里/380V.直流系统#2充电机交流进线1虚开关,0,西南.木里站.0.nd32146,西南.木里站.0.nd32147,32146,32147,1475,1475
9784,四川.木里/380V.直流系统#2充电机交流进线2虚开关,0,西南.木里站.0.nd32148,西南.木里站.0.nd32149,32148,32149,1475,1475
9785,四川.木里/380V.直流系统#3充电机交流进线1虚开关,0,西南.木里站.0.nd32150,西南.木里站.0.nd32151,32150,32151,1475,1475
9786,四川.木里/380V.直流系统#3充电机交流进线2虚开关,0,西南.木里站.0.nd32152,西南.木里站.0.nd32153,32152,32153,1475,1475
9787,四川.木里/380V.#1UPI虚开关,0,西南.木里站.0.nd32154,西南.木里站.0.nd32155,32154,32155,1475,1475
9788,四川.木里/380V.#1UPR虚开关,0,西南.木里站.0.nd32156,西南.木里站.0.nd32157,32156,32157,1475,1475
9789,四川.木里/380V.#2UPI虚开关,0,西南.木里站.0.nd32158,西南.木里站.0.nd32159,32158,32159,1475,1475
9790,四川.木里/380V.#2UPR虚开关,0,西南.木里站.0.nd32160,西南.木里站.0.nd32161,32160,32161,1475,1475
9791,四川.木里/380V.8101开关,0,西南.木里站.0.nd32162,西南.木里站.0.nd32163,32162,32163,1475,1475
9792,四川.木里/380V.8102开关,0,西南.木里站.0.nd32164,西南.木里站.0.nd32165,32164,32165,1475,1475
9793,四川.木里/380V.8103开关,0,西南.木里站.0.nd32166,西南.木里站.0.nd32167,32166,32167,1475,1475
9794,四川.木里/380V.8201开关,0,西南.木里站.0.nd32168,西南.木里站.0.nd32169,32168,32169,1475,1475
9795,四川.木里/380V.8202开关,0,西南.木里站.0.nd32170,西南.木里站.0.nd32171,32170,32171,1475,1475
9796,四川.木里/380V.8203开关,0,西南.木里站.0.nd32172,西南.木里站.0.nd32173,32172,32173,1475,1475
9797,四川.木里/380V.8011开关,0,西南.木里站.0.nd32174,西南.木里站.0.nd32175,32174,32175,1475,1475
9798,四川.木里/380V.8021开关,0,西南.木里站.0.nd32176,西南.木里站.0.nd32177,32176,32177,1475,1475
9799,四川.木里/380V.9011开关,0,西南.木里站.0.nd32178,西南.木里站.0.nd32179,32178,32179,1475,1475
9800,四川.木里/380V.9012开关,0,西南.木里站.0.nd32180,西南.木里站.0.nd32181,32180,32181,1475,1475
9801,四川.木里/380V.9021开关,0,西南.木里站.0.nd32182,西南.木里站.0.nd32183,32182,32183,1475,1475
9802,四川.木里/380V.9022开关,0,西南.木里站.0.nd32184,西南.木里站.0.nd32185,32184,32185,1475,1475
9803,四川.木里/380V.9031开关,0,西南.木里站.0.nd32186,西南.木里站.0.nd32187,32186,32187,1475,1475
9804,四川.木里/380V.9032开关,0,西南.木里站.0.nd32188,西南.木里站.0.nd32189,32188,32189,1475,1475
9805,四川.木里/380V.9041开关,0,西南.木里站.0.nd32190,西南.木里站.0.nd32191,32190,32191,1475,1475
9806,四川.木里/380V.9042开关,0,西南.木里站.0.nd32192,西南.木里站.0.nd32193,32192,32193,1475,1475
9807,四川.木里/48V.9311开关,48,西南.木里站.48.nd32194,西南.木里站.48.nd32195,32194,32195,2460,2460
9808,四川.木里/48V.9312开关,48,西南.木里站.48.nd32196,西南.木里站.48.nd32197,32196,32197,2460,2460
9809,四川.木里/48V.934开关,48,西南.木里站.48.nd32198,西南.木里站.48.nd32199,32198,32199,2460,2460
9810,四川.木里/48V.931开关,48,西南.木里站.48.nd32200,西南.木里站.48.nd32201,32200,32201,2460,2460
9811,四川.木里/48V.941开关,48,西南.木里站.48.nd32202,西南.木里站.48.nd32203,32202,32203,2460,2460
9812,四川.木里/48V.9411开关,48,西南.木里站.48.nd32204,西南.木里站.48.nd32205,32204,32205,2460,2460
9813,四川.木里/48V.9412开关,48,西南.木里站.48.nd32206,西南.木里站.48.nd32207,32206,32207,2460,2460
9814,四川.木里/380V.#1UPS交流进线虚开关,0,西南.木里站.0.nd32208,西南.木里站.0.nd32209,32208,32209,1475,1475
9815,四川.木里/380V.#2UPS交流进线虚开关,0,西南.木里站.0.nd32210,西南.木里站.0.nd32211,32210,32211,1475,1475
9816,四川.木里/380V.通信直流#1充电机交流进线1虚开关,0,西南.木里站.0.nd32212,西南.木里站.0.nd32213,32212,32213,1475,1475
9817,四川.木里/380V.通信直流#1充电机交流进线2虚开关,0,西南.木里站.0.nd32214,西南.木里站.0.nd32215,32214,32215,1475,1475
9818,四川.木里/380V.通信直流#2充电机交流进线1虚开关,0,西南.木里站.0.nd32216,西南.木里站.0.nd32217,32216,32217,1475,1475
9819,四川.木里/380V.通信直流#2充电机交流进线2虚开关,0,西南.木里站.0.nd32218,西南.木里站.0.nd32219,32218,32219,1475,1475
9820,四川.木里/380V.通信直流#3充电机交流进线1虚开关,0,西南.木里站.0.nd32220,西南.木里站.0.nd32221,32220,32221,1475,1475
9821,四川.木里/380V.通信直流#3充电机交流进线2虚开关,0,西南.木里站.0.nd32222,西南.木里站.0.nd32223,32222,32223,1475,1475
9822,四川.木里/380V.通信直流#4充电机交流进线1虚开关,0,西南.木里站.0.nd32224,西南.木里站.0.nd32225,32224,32225,1475,1475
9823,四川.木里/380V.通信直流#4充电机交流进线2虚开关,0,西南.木里站.0.nd32226,西南.木里站.0.nd32227,32226,32227,1475,1475
9824,四川.木里/220V.7130开关,0,西南.木里站.0.nd32228,西南.木里站.0.nd32229,32228,32229,1475,1475
9825,四川.木里/220V.7230开关,0,西南.木里站.0.nd32230,西南.木里站.0.nd32231,32230,32231,1475,1475
9826,四川.木里/220V.8012开关,0,西南.木里站.0.nd32232,西南.木里站.0.nd32233,32232,32233,1475,1475
9827,四川.木里/220V.8022开关,0,西南.木里站.0.nd32234,西南.木里站.0.nd32235,32234,32235,1475,1475
9828,四川.路平/380V.7011开关,0,四川.路平.0.nd32236,四川.路平.0.nd32237,32236,32237,1568,1568
9829,四川.路平/380V.7012开关,0,四川.路平.0.nd32238,四川.路平.0.nd32239,32238,32239,1568,1568
9830,四川.路平/380V.7021开关,0,四川.路平.0.nd32240,四川.路平.0.nd32241,32240,32241,1568,1568
9831,四川.路平/380V.7022开关,0,四川.路平.0.nd32242,四川.路平.0.nd32243,32242,32243,1568,1568
9832,四川.路平/380V.7031开关,0,四川.路平.0.nd32244,四川.路平.0.nd32245,32244,32245,1568,1568
9833,四川.路平/380V.7032开关,0,四川.路平.0.nd32246,四川.路平.0.nd32247,32246,32247,1568,1568
9834,四川.路平/380V.#1MK1虚开关,0,四川.路平.0.nd32248,四川.路平.0.nd32249,32248,32249,1568,1568
9835,四川.路平/380V.#1MK2虚开关,0,四川.路平.0.nd32250,四川.路平.0.nd32251,32250,32251,1568,1568
9836,四川.路平/380V.#1MK6虚开关,0,四川.路平.0.nd32252,四川.路平.0.nd32253,32252,32253,1568,1568
9837,四川.路平/380V.#2MK1虚开关,0,四川.路平.0.nd32254,四川.路平.0.nd32255,32254,32255,1568,1568
9838,四川.路平/380V.#2MK2虚开关,0,四川.路平.0.nd32256,四川.路平.0.nd32257,32256,32257,1568,1568
9839,四川.路平/380V.#2MK6虚开关,0,四川.路平.0.nd32258,四川.路平.0.nd32259,32258,32259,1568,1568
9840,四川.路平/380V.#3MK1虚开关,0,四川.路平.0.nd32260,四川.路平.0.nd32261,32260,32261,1568,1568
9841,四川.路平/380V.#3MK2虚开关,0,四川.路平.0.nd32262,四川.路平.0.nd32263,32262,32263,1568,1568
9842,四川.路平/380V.#3MK6虚开关,0,四川.路平.0.nd32264,四川.路平.0.nd32265,32264,32265,1568,1568
