id,name,type,I_Vol,K_Vol,J_Vol,I_S,K_S,J_S,Itap_H,Itap_L,Itap_E,Itap_C,Itap_V,Ktap_H,Ktap_L,Ktap_E,Ktap_C,Ktap_V,Jtap_V,Ri,Xi,Rk,Xk,Rj,Xj,I_node,K_node,J_node,I_P,I_Q,K_P,K_Q,J_P,J_Q,I_tap,K_tap,I_off,K_off,J_off,Pi_meas,Qi_meas,Pk_meas,Qk_meas,Pj_meas,Qj_meas,Ti_meas,Tk_meas,G,B,I_nd,K_nd,J_nd,I_bs,K_bs,J_bs,I_island,K_island,J_island,Ri*,Xi*,Rk*,Xk*,Rj*,Xj*,I_t,K_t,J_t,IBase_V,KBase_V,JBase_V
569,四川.古城/1#变压器,3,220,110,10,150,150,75,17,1,9,-0.015,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.古城.220.953,四川.古城.110.955,四川.古城.10.957,102.85600000000001,5.968,-102.75200000000001,-21.864,0.222,27.476999999999997,2,0,0,0,0,103.78,6.05,-102.95,-20.59,0.04,28.66,28.66,'','','',17845,27208,27210,953,955,957,0,0,0,0.00175,0.09943300000000001,0.0008,-0.007429000000000001,0.00175,0.057098,1.056957,1.052174,1.0,230.0,115.0,10.5
570,四川.古城/2#变压器,3,220,110,10,150,150,75,17,1,9,-0.015,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.古城.220.953,四川.古城.110.956,四川.古城.10.958,108.191,3.075,-105.729,-17.926,-2.19,27.18,2,0,0,0,0,109.07,2.45,-105.97,-17.05,-2.42,28.00,28.00,'','','',17846,27209,27211,953,956,958,0,0,0,0.001361,0.0963,0.000624,-0.007769,0.001361,0.058165999999999995,1.056957,1.052174,1.0,230.0,115.0,10.5
571,四川.孟家/1#变压器,3,220,110,10,120,120,60,17,1,9,-0.015,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.孟家.220.1797,四川.孟家.110.1799,四川.孟家.10.1801,60.369,10.817,-60.038999999999994,-13.744000000000002,-0.205,7.747999999999999,2,0,0,0,0,60.16,9.49,-59.84,-12.71,0.00,8.71,8.71,'','','',18168,27215,27214,1797,1799,1801,0,0,0,0.0017010000000000003,0.121834,0.001164,-0.008416,0.001834,0.071078,1.056957,1.052174,1.0,230.0,115.0,10.5
572,四川.孟家/2#变压器,3,220,110,10,150,150,75,17,1,9,-0.015,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.孟家.220.1797,四川.孟家.110.1798,四川.孟家.10.1800,82.31,7.9479999999999995,-82.007,-8.019,-0.136,6.928,2,0,0,0,0,82.03,5.79,-81.88,-7.40,0.00,7.51,7.51,'','','',18769,27213,27212,1797,1798,1800,0,0,0,0.001399,0.098166,0.0007610000000000001,-0.0091,0.001161,0.059630999999999997,1.056957,1.052174,1.0,230.0,115.0,10.5
573,四川.石门/1#变压器,3,220,110,10,150,150,75,17,1,9,-0.013000000000000001,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.石门.220.4126,四川.石门.110.4128,四川.石门.10.4130,65.931,3.3289999999999997,-66.082,0.596,0.24,0.386,1,0,0,0,0,66.53,4.82,-66.33,0.13,0.00,0.00,0.00,'','','',19144,27219,27218,4126,4128,4130,0,0,0,0.001342,0.09876599999999999,0.000558,-0.007499,0.001898,0.057165999999999995,1.052174,1.052174,1.0,230.0,115.0,10.5
574,四川.石门/2#变压器,3,220,110,10,150,150,75,17,1,9,-0.013000000000000001,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.石门.220.4126,四川.石门.110.4127,四川.石门.10.4129,67.038,3.804,-67.17,0.345,0.22399999999999998,0.282,1,0,0,0,0,67.65,5.49,-67.40,0.00,0.00,0.00,0.00,'','','',19145,27217,27216,4126,4127,4129,0,0,0,0.001333,0.098299,0.0005690000000000001,-0.007631000000000001,0.0018809999999999999,0.057699,1.052174,1.052174,1.0,230.0,115.0,10.5
575,四川.会东/1#变压器,3,220,110,35,150,150,75,17,1,9,-0.015,220.0,1,1,1,0.0,121.0,38.5,0.0,0.0,0.0,-0.0,0.0,0.0,四川.会东.220.1267,四川.会东.110.1268,四川.会东.35.1270,-21.101,9.618,8.535,-9.514,12.578,0.57,4,0,0,0,0,-22.10,10.45,8.36,-10.08,12.41,0.00,0.00,'','','',18951,27220,27221,1267,1268,1270,0,0,0,0.001777,0.10463099999999999,0.000643,-0.007365000000000001,0.0015429999999999999,0.0589,1.028261,1.052174,1.040541,230.0,115.0,37.0
576,四川.冕山/2#变压器,3,220,110,35,150,150,150,17,1,9,-0.015,220.0,1,1,1,0.0,121.0,38.5,0.0,0.0,0.0,-0.0,0.0,0.0,四川.冕山.220.1804,四川.冕山.110.1807,四川.冕山.35.1808,4.776,12.89,0.11599999999999999,0.098,-4.891,-12.677,4,0,0,0,0,5.02,13.06,0.00,0.00,-5.01,-12.79,-12.79,'','','',18175,27222,27223,1804,1807,1808,0,0,0,0.001078,0.097618,0.0009449999999999999,-0.0063,0.000794,0.0601,1.028261,1.052174,1.040541,230.0,115.0,37.0
577,四川.董家湾/1#变压器,3,220,110,10,120,120,60,17,1,9,-0.015,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.董家湾.220.823,四川.董家湾.110.824,四川.董家湾.10.826,71.325,14.43,-70.916,-19.671,-0.254,11.792,4,0,0,0,0,71.15,16.10,-70.67,-20.12,-0.00,11.40,11.40,'','','',17755,26856,27228,823,824,826,0,0,0,0.0008939999999999999,0.125624,0.0017050000000000001,-0.00979,0.002079,0.07520800000000001,1.028261,1.052174,1.0,230.0,115.0,10.5
578,四川.白沙/1#变压器,3,220,110,10,120,120,60,19,1,11,-0.015,230.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.白沙.220.427,四川.白沙.110.432,四川.白沙.10.434,44.416000000000004,2.005,-37.048,-12.835,-7.234,13.784,4,0,0,0,0,44.49,2.68,-37.38,-12.73,-7.51,14.01,14.01,'','','',17587,27232,27231,427,432,434,0,0,0,0.002193,0.119582,0.0010960000000000002,-0.00425,0.0015970000000000001,0.069333,1.105,1.052174,1.0,230.0,115.0,10.5
579,四川.白沙/2#变压器,3,220,110,10,120,120,60,19,1,13,-0.015,230.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.白沙.220.427,四川.白沙.110.431,四川.白沙.10.433,44.63,0.33299999999999996,-40.653,-5.228,-3.9130000000000003,7.75,5,0,0,0,0,44.75,0.20,-40.87,-5.36,-4.13,7.64,7.64,'','','',17588,27230,27229,427,431,433,0,0,0,0.001771,0.12090699999999999,0.001021,-0.008667,0.001202,0.073081,1.12,1.052174,1.0,230.0,115.0,10.5
580,四川.大方/1#变压器,3,220,110,10,120,120,60,17,1,9,-0.015,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.大方.220.592,四川.大方.110.595,四川.大方.10.597,45.28,7.084,-43.335,-11.517000000000001,-1.885,6.938,4,0,0,0,0,45.86,7.88,-43.76,-11.58,-2.31,6.90,6.90,'','','',17656,27233,27234,592,595,597,0,0,0,0.0018789999999999998,0.121374,0.000868,-0.009373999999999999,0.002013,0.07345700000000001,1.028261,1.052174,1.0,230.0,115.0,10.5
581,四川.大方/2#变压器,3,220,110,10,120,120,60,17,1,9,-0.015,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.大方.220.592,四川.大方.110.596,四川.大方.10.598,45.102,7.835,-45.281000000000006,-5.559,0.247,0.182,4,0,0,0,0,45.86,8.37,-45.53,-5.79,0.00,0.00,0.00,'','','',17657,27235,27236,592,596,598,0,0,0,0.001983,0.121,0.001091,-0.008665,0.0020399999999999997,0.07325,1.028261,1.052174,1.0,230.0,115.0,10.5
582,四川.枣树/1#变压器,3,220,110,10,120,120,60,17,1,9,-0.015,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.枣树.220.3527,四川.枣树.110.3528,四川.枣树.10.3530,73.42,7.027,-67.361,-7.072,-5.905,7.001,2,0,0,0,0,72.63,8.24,-66.93,-7.37,-5.47,6.75,6.75,'','','',18674,26877,26878,3527,3528,3530,0,0,0,0.0017579999999999998,0.122495,0.0008880000000000001,-0.010832,0.001966,0.071664,1.056957,1.052174,1.0,230.0,115.0,10.5
583,四川.枣树/2#变压器,3,220,110,10,120,120,60,17,1,9,-0.015,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.枣树.220.3527,四川.枣树.110.3529,四川.枣树.10.3531,76.83,7.202000000000001,-70.315,-7.45,-6.346,7.872999999999999,2,0,0,0,0,75.98,8.17,-69.95,-7.91,-5.97,7.48,7.48,'','','',18675,27237,27238,3527,3529,3531,0,0,0,0.0017579999999999998,0.122495,0.0008880000000000001,-0.010832,0.001966,0.071664,1.056957,1.052174,1.0,230.0,115.0,10.5
584,四川.镇江/2#变压器,3,220,110,10,150,150,75,17,1,9,-0.015,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.镇江.220.3545,四川.镇江.110.3549,四川.镇江.10.3551,19.957,3.641,-19.852,-3.324,-0.094,0.083,3,0,0,0,0,19.93,3.68,-19.76,-3.44,0.00,0.00,0.00,'','','',18685,27540,27541,3545,3549,3551,0,0,0,0.001493,0.09676699999999999,0.0008699999999999999,-0.007769,0.0010400000000000001,0.05776900000000001,1.0426090000000001,1.052174,1.0,230.0,115.0,10.5
585,四川.先锋/1#变压器,3,220,110,10,120,120,60,17,1,9,-0.015,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.先锋.220.3102,四川.先锋.110.3107,四川.先锋.10.3109,43.376000000000005,5.1579999999999995,-39.534,-10.181000000000001,-3.785,7.519,3,0,0,0,0,43.50,6.09,-39.66,-10.41,-3.91,7.33,7.33,'','','',18510,27241,27242,3102,3107,3109,0,0,0,0.0021100000000000003,0.12520799999999999,0.0006580000000000001,-0.008541,0.002168,0.073119,1.0426090000000001,1.052174,1.0,230.0,115.0,10.5
586,四川.龙头/2#变压器,3,220,110,10,180,180,90,17,1,9,-0.013000000000000001,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,四川.龙头.220.1604,四川.龙头.110.1606,四川.龙头.10.1608,66.884,8.315,-66.794,-13.588,-0.022000000000000002,9.09,4,0,0,0,0,66.39,7.91,-66.73,-14.02,0.00,9.46,9.46,'','','',18084,27245,27246,1604,1606,1608,0,0,0,0.0013039999999999998,0.077032,0.000454,0.001531,0.004272,0.211853,1.016304,1.052174,1.0,230.0,115.0,10.5
587,四川.龙头/1#变压器,3,220,110,10,180,180,90,17,1,9,-0.013000000000000001,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,四川.龙头.220.1604,四川.龙头.110.1605,四川.龙头.10.1607,66.809,9.682,-66.743,-5.684,-0.009000000000000001,-0.34600000000000003,4,0,0,0,0,66.26,9.38,-66.73,-6.25,-0.05,-0.03,-0.03,'','','',18083,27243,27244,1604,1605,1607,0,0,0,0.001248,0.077032,0.0005099999999999999,0.001531,0.004272,0.211853,1.016304,1.052174,1.0,230.0,115.0,10.5
588,四川.西昌/1#变压器,3,220,110,10,150,150,75,17,1,9,-0.015,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.西昌.220.3081,四川.西昌.110.3096,四川.西昌.10.3098,-31.851,0.418,31.558000000000003,0.446,0.321,0.16899999999999998,2,0,0,0,0,-31.27,0.71,31.18,0.27,-0.06,-0.03,-0.03,'','','',18505,27247,27248,3081,3096,3098,0,0,0,0.0019190000000000001,0.098932,0.000974,-0.0062,0.001474,0.052873,1.056957,1.052174,1.047619,230.0,115.0,10.5
589,四川.西昌/2#变压器,3,220,110,10,150,150,75,17,1,9,-0.015,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.西昌.220.3081,四川.西昌.110.3097,四川.西昌.10.3099,-31.541,0.493,31.293000000000003,0.336,0.27399999999999997,0.19699999999999998,2,0,0,0,0,-30.92,0.71,30.96,0.13,-0.06,-0.03,-0.03,'','','',18506,27249,27250,3081,3097,3099,0,0,0,0.001854,0.099338,0.001036,-0.005331,0.000936,0.052003999999999995,1.056957,1.052174,1.047619,230.0,115.0,10.5
590,四川.王渡/1#变压器,3,220,110,10,150,150,75,17,1,9,-0.015,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.王渡.220.4667,四川.王渡.110.4668,四川.王渡.10.4671,59.37,0.772,-58.825,-5.367000000000001,-0.46,8.005,3,0,0,0,0,58.44,3.02,-58.37,-6.84,0.00,6.70,6.70,'','','',19260,27224,27227,4667,4668,4671,0,0,0,0.001395,0.09776900000000001,0.0007559999999999999,-0.008766,0.001153,0.059829999999999994,1.0426090000000001,1.052174,1.0,230.0,115.0,10.5
591,四川.王渡/2#变压器,3,220,110,10,180,180,90,17,1,9,-0.013000000000000001,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.王渡.220.4667,四川.王渡.110.4669,四川.王渡.10.4670,72.172,6.745,-71.372,-10.290999999999999,-0.71,7.586,3,0,0,0,0,71.49,9.36,-70.67,-11.53,0.00,6.50,6.50,'','','',20620,27225,27226,4667,4669,4670,0,0,0,0.0010019999999999999,0.08011,0.00056,-0.006993999999999999,0.0014269999999999999,0.049716,1.028261,1.052174,1.0,230.0,115.0,10.5
592,四川.屏山/1#变压器,3,220,110,10,150,150,75,17,1,9,-0.013000000000000001,230.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.屏山.220.2173,四川.屏山.110.2176,四川.屏山.10.2178,29.91,2.187,-29.844,-0.642,-0.043,-0.598,2,0,0,0,0,29.80,2.51,-29.80,0.00,0.00,0.00,0.00,'','','',18240,27253,27254,2173,2176,2178,0,0,0,0.001493,0.096665,0.000629,-0.006667,0.0018449999999999999,0.056665,1.0875,1.052174,1.0,230.0,115.0,10.5
593,四川.屏山/2#变压器,3,220,110,10,180,180,90,17,1,9,-0.015,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.屏山.220.2173,四川.屏山.110.2175,四川.屏山.10.2177,35.46,3.327,-34.926,-25.119,-0.503,23.074,2,0,0,0,0,35.25,2.93,-34.99,-24.86,-0.57,23.32,23.32,'','','',18942,27251,27252,2173,2175,2177,0,0,0,0.001025,0.080775,0.00047999999999999996,-0.006499,0.001059,0.049388,1.056957,1.052174,1.0,230.0,115.0,10.5
594,四川.茶山/2#变压器,3,220,110,10,150,150,75,17,1,9,-0.015,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.茶山.220.566,四川.茶山.110.569,四川.茶山.10.571,14.559000000000001,-1.137,-14.562000000000001,-8.947000000000001,0.012,10.363,3,0,0,0,0,13.91,-0.67,-14.58,-8.88,0.00,10.44,10.44,'','','',18970,27261,27262,566,569,571,0,0,0,0.00155,0.101132,0.000667,-0.008333,0.001756,0.061198,1.0426090000000001,1.052174,1.0,230.0,115.0,10.5
595,四川.茶山/1#变压器,3,220,110,10,150,150,75,17,1,9,-0.015,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.茶山.220.566,四川.茶山.110.568,四川.茶山.10.570,15.379000000000001,-0.8059999999999999,-15.165,0.898,-0.207,0.14300000000000002,3,0,0,0,0,14.91,-0.67,-14.99,0.75,-0.03,0.03,0.03,'','','',17636,27259,27260,566,568,570,0,0,0,0.001376,0.09703200000000001,0.000667,-0.005966,0.0014140000000000001,0.057633000000000004,1.0426090000000001,1.052174,1.047619,230.0,115.0,10.5
596,四川.万林/1#变压器,3,220,110,10,150,150,75,17,1,9,-0.015,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.万林.220.3046,四川.万林.110.3047,四川.万林.10.3049,51.43899999999999,8.787,-51.224,-14.61,-0.154,8.505,2,0,0,0,0,50.88,10.05,-51.08,-15.08,0.00,8.12,8.12,'','','',18867,27255,27256,3046,3047,3049,0,0,0,0.001253,0.095233,0.000656,-0.006633,0.001416,0.059766,1.056957,1.052174,1.0,230.0,115.0,10.5
597,四川.万林/2#变压器,3,220,110,10,150,150,75,17,1,9,-0.015,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.万林.220.3046,四川.万林.110.3048,四川.万林.10.3050,51.172,3.1860000000000004,-51.091,-1.081,-0.019,0.45,2,0,0,0,0,50.48,4.42,-51.08,-1.61,0.00,0.00,0.00,'','','',18481,27257,27258,3046,3048,3050,0,0,0,0.0013880000000000001,0.09753099999999999,0.000773,-0.008865999999999999,0.001172,0.060599,1.056957,1.052174,1.0,230.0,115.0,10.5
598,四川.兴文/1#变压器,3,220,110,10,120,120,60,17,1,9,-0.015,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.兴文.220.3174,四川.兴文.110.3175,四川.兴文.10.3178,67.115,-2.957,-66.558,-0.966,-0.434,9.664,3,0,0,0,0,66.81,-2.09,-66.64,-1.13,-0.51,9.55,9.55,'','','',18858,26875,26896,3174,3175,3178,0,0,0,0.0016820000000000001,0.124081,0.0008699999999999999,-0.00775,0.0016309999999999999,0.07258200000000001,1.0426090000000001,1.052174,1.0,230.0,115.0,10.5
599,四川.兴文/2#变压器,3,220,110,10,120,120,60,17,1,9,-0.015,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.兴文.220.3174,四川.兴文.110.3176,四川.兴文.10.3179,52.053999999999995,1.227,-48.302,-6.274,-3.6710000000000003,8.564,3,0,0,0,0,51.83,2.09,-48.29,-6.44,-3.66,8.44,8.44,'','','',18547,27263,27264,3174,3176,3179,0,0,0,0.002079,0.126749,0.0006940000000000001,-0.01,0.00293,0.074749,1.0426090000000001,1.052174,1.0,230.0,115.0,10.5
600,四川.天井坎/1#变压器,3,220,110,10,180,180,60,5,1,3,-0.025,230.0,1,1,1,0.0,115.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.天井坎.220.2978,四川.天井坎.110.2979,四川.天井坎.10.2981,52.136,2.7680000000000002,-52.273,-0.732,0.16699999999999998,-0.733,3,0,0,0,0,51.84,2.71,-52.45,0.00,0.00,0.00,0.00,'','','',20678,27656,26866,2978,2979,2981,0,0,0,0.000718,0.053439999999999994,0.00041600000000000003,-0.006219,0.003214,0.11054800000000001,1.0,1.0,1.0,230.0,115.0,10.5
601,四川.天井坎/2#变压器,3,220,110,10,180,180,60,5,1,3,-0.025,230.0,1,1,1,0.0,115.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.天井坎.220.2978,四川.天井坎.110.2980,四川.天井坎.10.2982,46.663999999999994,2.42,-46.82899999999999,-1.386,0.18600000000000003,0.021,3,0,0,0,0,46.35,1.61,-47.02,-1.41,0.00,0.00,0.00,'','','',20675,27657,26886,2978,2980,2982,0,0,0,0.00066,0.05569400000000001,0.000302,-0.007809999999999999,0.002798,0.10886199999999999,1.0,1.0,1.0,230.0,115.0,10.5
602,四川.越西/1#变压器,3,220,110,10,90,90,45,17,1,9,-0.015,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.越西.220.3497,四川.越西.110.3498,四川.越西.10.3500,-33.995,5.914,33.589,5.638,0.457,-9.615,4,0,0,0,0,-33.82,6.38,33.13,5.28,0.00,-9.95,-9.95,'','','',18653,27265,27266,3497,3498,3500,0,0,0,0.0028829999999999997,0.157444,0.001342,-0.007554000000000001,0.00262,0.08833300000000001,1.028261,1.052174,1.0,230.0,115.0,10.5
603,四川.越西/2#变压器,3,220,110,10,90,90,45,17,1,9,-0.015,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.越西.220.3497,四川.越西.110.3499,四川.越西.10.3501,-33.728,6.0,33.389,5.473,0.389,-9.566,4,0,0,0,0,-33.49,6.72,33.00,5.24,0.00,-9.79,-9.79,'','','',18654,27267,27268,3497,3499,3501,0,0,0,0.002769,0.157499,0.0014269999999999999,-0.007826000000000001,0.002456,0.088499,1.028261,1.052174,1.0,230.0,115.0,10.5
604,四川.佳桥/1#变压器,3,220,110,10,120,120,60,17,1,9,-0.015,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.佳桥.220.1284,四川.佳桥.110.1285,四川.佳桥.10.1287,25.674,-3.8810000000000002,-25.775,4.843,0.122,-0.155,3,0,0,0,0,26.06,-3.86,-25.90,4.99,0.00,0.00,0.00,'','','',17943,27269,27270,1284,1285,1287,0,0,0,0.002059,0.11954100000000001,0.000851,-0.009541,0.002268,0.072287,1.0426090000000001,1.052174,1.0,230.0,115.0,10.5
605,四川.双槐/1#变压器,3,220,35,10,63,63,31,5,1,3,-0.025,220.0,1,1,1,0.0,38.5,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.双槐.220.nd18367,四川.双槐.35.nd26864,四川.双槐.10.nd27272,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,-0.05,0.02,'','','',0.02,'','','',18367,26864,27272,2782,2783,2785,-1,-1,-1,0.003134,0.22610999999999998,0.002932,-0.016586,0.004174000000000001,0.14532899999999999,0.956522,1.040541,1.0,230.0,37.0,10.5
606,四川.双槐/2#变压器,3,220,35,10,150,150,75,5,1,3,-0.025,220.0,1,1,1,0.0,38.5,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.双槐.220.nd20682,四川.双槐.35.nd27271,四川.双槐.10.nd27273,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,'','','','','','',-0.03,'','','',20682,27271,27273,2782,2784,2786,-1,-1,-1,0.002066,0.09553099999999999,0.000146,-0.006866,0.002251,0.0598,0.956522,1.040541,1.0,230.0,37.0,10.5
607,四川.河西/3#变压器,3,220,110,10,180,180,90,17,1,9,-0.013000000000000001,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.河西.220.3884,四川.河西.110.3886,四川.河西.10.3889,35.653,0.6579999999999999,-35.471,-8.679,-0.157,9.065,2,0,0,0,0,35.13,0.00,-35.32,-8.31,0.00,9.44,9.44,'','','',19021,27277,27276,3884,3886,3889,0,0,0,0.0010400000000000001,0.079637,0.0005780000000000001,-0.005917,0.000958,0.044972000000000005,1.040217,1.052174,1.0,230.0,115.0,10.5
608,四川.河西/2#变压器,3,220,110,10,180,180,90,17,1,9,-0.013000000000000001,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.河西.220.3884,四川.河西.110.3887,四川.河西.10.3890,35.968,0.473,-35.723,1.0290000000000001,-0.22,-0.48,2,0,0,0,0,35.51,0.00,-35.51,1.51,0.00,0.00,0.00,'','','',19020,27282,27281,3884,3887,3890,0,0,0,0.001038,0.079221,0.000586,-0.005879,0.000958,0.045104000000000005,1.040217,1.052174,1.0,230.0,115.0,10.5
612,四川.盖家坪/1#变压器,3,220,110,10,120,120,60,17,1,9,-0.015,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.盖家坪.220.932,四川.盖家坪.110.934,四川.盖家坪.10.936,33.393,0.611,-33.409,0.544,0.055999999999999994,0.273,2,0,0,0,0,32.84,-0.08,-33.48,1.06,0.00,0.00,0.00,'','','',17819,27280,22021,932,934,936,0,0,0,0.001871,0.12116600000000001,0.000983,-0.005832,0.001834,0.070749,1.056957,1.052174,1.0,230.0,115.0,10.5
613,四川.河西/1#变压器,3,220,110,10,180,180,90,5,1,3,-0.025,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.河西.220.3884,四川.河西.110.nd27275,四川.河西.10.nd27274,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,'','','','','','',-0.01,'','','',20739,27275,27274,3884,3885,3888,0,-1,-1,0.0010019999999999999,0.079222,0.000454,-0.00589,0.0008880000000000001,0.045111,0.956522,1.052174,1.0,230.0,115.0,10.5
614,四川.六六六/2#变压器,3,220,110,10,150,150,75,5,1,3,-0.025,230.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.六六六.220.5168,四川.六六六.110.5170,四川.六六六.10.5173,2.487,-13.649000000000001,12.997,8.374,-15.488,6.207000000000001,0,0,0,0,0,'','',13.00,8.48,'','','','','','',20773,27283,27284,5168,5170,5173,0,0,0,0.00066,0.287599,0.000794,-0.010397,0.001132,0.158393,1.0,1.052174,1.0,230.0,115.0,10.5
615,四川.六六六/1#变压器,3,220,110,10,150,150,75,5,1,3,-0.025,230.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.六六六.220.5168,四川.六六六.110.nd22027,四川.六六六.10.5176,-18.489,35.052,0.0,0.0,18.499000000000002,-28.043000000000003,0,0,0,1,0,'','',0.00,0.00,'','','','','','',20772,22027,27289,5168,5169,5176,0,-1,0,0.00066,0.2878,0.000794,-0.010397,0.001132,0.159,1.0,1.052174,1.0,230.0,115.0,10.5
616,四川.六六六/3#变压器,3,220,110,10,150,150,75,5,1,3,-0.025,230.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.六六六.220.5168,四川.六六六.110.5171,四川.六六六.10.5174,13.755,-3.437,-0.0,0.03,-13.751,4.291,0,0,0,0,0,'','',0.00,0.00,'','','','','','',20778,27285,27286,5168,5171,5174,0,0,0,0.00066,0.290491,0.000794,-0.013097999999999999,0.001132,0.1495,1.0,1.052174,1.0,230.0,115.0,10.5
617,四川.六六六/4#变压器,3,220,110,10,150,150,75,5,1,3,-0.025,230.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.六六六.220.5168,四川.六六六.110.5172,四川.六六六.10.5175,23.413,-7.452000000000001,0.001,0.026000000000000002,-23.401,8.024,0,0,0,0,0,'','',0.00,0.00,'','','','','','',20779,27287,27288,5168,5172,5175,0,0,0,0.00066,0.05569400000000001,0.000794,-0.010675,0.001132,0.043612,1.0,1.052174,1.0,230.0,115.0,10.5
618,四川.爱国/2#变压器,3,220,110,10,150,150,75,17,1,9,-0.015,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.爱国.220.467,四川.爱国.110.468,四川.爱国.10.470,76.957,5.402,-74.514,-7.617000000000001,-2.307,7.962000000000001,3,0,0,0,0,78.51,5.63,-75.01,-7.24,-2.79,8.33,8.33,'','','',17566,26881,27290,467,468,470,0,0,0,0.001418,0.094461,0.000696,-0.007731999999999999,0.001448,0.057599000000000004,1.0426090000000001,1.052174,1.0,230.0,115.0,10.5
